Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,37870,LB2_113.fasta,0.08756864858159874,0.017232485088680395,0.56215483234714,CM
,37870,LB2_175.fasta,0.08613123821573297,0.005905262610623458,0.5578635740849481,CM
,37870,LB2_33.fasta,0.08877038434517472,0.006218115750141295,0.5665126217451799,CM
,37870,LB2_349.fasta,0.07104710332949868,0.0014614985470518124,0.504000884173298,CM
,37870,LB2_385.fasta,0.08264115466341379,0.003476960700649476,0.5373538838612368,CM
,37870,LB2_634.fasta,0.06330416792226876,0.0011362601068448447,0.48720085470085467,CM
,37870,LB2_7.fasta,0.08403838625499267,0.005561781082130745,0.5494746481588587,CM
,37870,LB2_736.fasta,0.05967021640826121,0.0008979442415651045,0.4807903171390014,CM
,37870,LB2_771.fasta,0.044028630234007944,0.00044176845653722853,0.453913839783405,CM
,37870,LB3_1353.fasta,0.06603851871871719,0.0009893026314132562,0.4904706590948202,CM
,37870,LB3_1357.fasta,0.07106496233185142,0.0011958975972490285,0.5005488233227959,CM
,37870,LB3_1494.fasta,0.07152574799258443,0.001395580849126229,0.504000884173298,CM
,37870,LB3_1520.fasta,0.03914175144331656,0.00029758085791337243,0.4456105378361476,CM
,37870,LB3_1646.fasta,0.057586494795926174,0.0006764835271265383,0.4745462870462871,CM
,37870,LB3_1671.fasta,0.042973097753694706,0.0003486634661130853,0.4511119025007914,CM
,37870,LB3_1769.fasta,0.05025452955786806,0.0005004420618733426,0.4625324569944823,CM
,37870,LB3_1854.fasta,0.04742913814353271,0.0005295892310175015,0.459623447830995,CM
,37870,LB3_349.fasta,0.07390394301974702,0.001407177586329257,0.5075008903133903,CM
,37870,LB3_420.fasta,0.0860737831489863,0.005865051904277568,0.5536373348873349,CM
,37870,LB3_484.fasta,0.0788076080269074,0.0019517258916554338,0.5220009157509157,CM
,37870,LB3_641.fasta,0.08436952453667249,0.004030489020726295,0.5413342830009497,CM
,37870,LB3_8.fasta,0.08478972182588229,0.005050787941694896,0.5536373348873349,CM
,37870,LB3_827.fasta,0.05711766955960738,0.0007148780719499275,0.4745462870462871,CM
,37870,LB5_153.fasta,0.08339081000595353,0.0035050119980486157,0.5413342830009497,CM
,37870,LB5_193.fasta,0.08312865689467468,0.004824238939586165,0.5413342830009497,CM
,37870,LC2_1130.fasta,0.016931204620597398,4.664462788295365e-05,0.4152280011655011,CM
,37870,LC2_1213.fasta,0.0798932995053379,0.002185894386252894,0.525756318022505,CM
,37870,LC2_1313.fasta,0.05552496674189484,0.0006419563755600338,0.47148469809760135,CM
,37870,LC2_1518.fasta,0.05453256194719661,0.0007354957542109372,0.47148469809760135,CM
,37870,LC2_2001.fasta,0.03942057223115513,0.00028557656008621325,0.4456105378361476,CM
,37870,LC2_223.fasta,0.08301618482514225,0.0023444732104025245,0.5334315927381621,CM
,37870,LC2_259.fasta,0.07920498444883887,0.0019168469778807447,0.5220009157509157,CM
,37870,LC2_3.fasta,0.06994760732890484,0.0013145340051207725,0.5005488233227959,CM
,37870,LC2_367.fasta,0.07707871688017064,0.002236871695655276,0.5220009157509157,CM
,37870,LC2_4.fasta,0.0745071202734662,0.002962440804787277,0.518298781596654,CM
,37870,LC2_436.fasta,0.06830657478024735,0.0012276417163388017,0.49714372928658646,CM
,37870,LC2_48.fasta,0.07242026388278255,0.0013021320806125916,0.504000884173298,CM
,37870,LC2_50.fasta,0.07733231976738357,0.002663051286429908,0.5220009157509157,CM
,37870,LC2_53.fasta,0.06886417148526713,0.0011732540533546615,0.49714372928658646,CM
,37870,LC2_62.fasta,0.07372934347189113,0.0020416235169241135,0.5110498475883092,CM
,37870,LC2_641.fasta,0.06702669443683269,0.0011183035398898377,0.49378465003465,CM
,37870,LC2_784.fasta,0.04087214744276824,0.0003347415014192729,0.44834434481673746,CM
,37870,LC2_803.fasta,0.06574319855956608,0.0010155492341506187,0.4904706590948202,CM
,37870,LC2_934.fasta,0.07646588729274263,0.002416435739987484,0.518298781596654,CM
