Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,37870,LB2_113.fasta,0.08740403315512563,0.006004466288885093,0.56215483234714,CM
,37870,LB2_175.fasta,0.08775224751964537,0.004757284537729555,0.5578635740849481,CM
,37870,LB2_33.fasta,0.08865147962654354,0.006361620428682754,0.5665126217451799,CM
,37870,LB2_349.fasta,0.07076682185326269,0.0015585892845242624,0.504000884173298,CM
,37870,LB2_385.fasta,0.08160373444476386,0.015024060381072547,0.5373538838612368,CM
,37870,LB2_634.fasta,0.06414327735063224,0.0009456999979187366,0.48720085470085467,CM
,37870,LB2_7.fasta,0.0857864904937337,0.0039019179908188458,0.5494746481588587,CM
,37870,LB2_736.fasta,0.06009031779584551,0.0008532021521144431,0.4807903171390014,CM
,37870,LB2_771.fasta,0.04463089856157143,0.0003919259307670091,0.453913839783405,CM
,37870,LB3_1353.fasta,0.06545190403190146,0.0010353855096948833,0.4904706590948202,CM
,37870,LB3_1357.fasta,0.07023698934533594,0.0012963083401530534,0.5005488233227959,CM
,37870,LB3_1494.fasta,0.0723322728854695,0.001330927722052475,0.504000884173298,CM
,37870,LB3_1520.fasta,0.03896150577297633,0.00030574688677978927,0.4456105378361476,CM
,37870,LB3_1646.fasta,0.05642981967982809,0.0011336322348313348,0.4745462870462871,CM
,37870,LB3_1671.fasta,0.04309676574920394,0.0003452131917213297,0.4511119025007914,CM
,37870,LB3_1769.fasta,0.05032971100285655,0.0004988089076552089,0.4625324569944823,CM
,37870,LB3_1854.fasta,0.04835656846220779,0.00047051111368899665,0.459623447830995,CM
,37870,LB3_349.fasta,0.0719935423673096,0.0017165552592358054,0.5075008903133903,CM
,37870,LB3_420.fasta,0.08588812156228587,0.004848455410321364,0.5536373348873349,CM
,37870,LB3_484.fasta,0.07725742917796853,0.002629960549345383,0.5220009157509157,CM
,37870,LB3_641.fasta,0.08436300171369616,0.002987180535813669,0.5413342830009497,CM
,37870,LB3_8.fasta,0.08690233258366296,0.0041752201704211385,0.5536373348873349,CM
,37870,LB3_827.fasta,0.05698719593505936,0.0007130620108426668,0.4745462870462871,CM
,37870,LB5_153.fasta,0.08383726254621496,0.0044685138078367345,0.5413342830009497,CM
,37870,LB5_193.fasta,0.08379830823510465,0.00382550881828545,0.5413342830009497,CM
,37870,LC2_1130.fasta,0.01694234196642173,4.6455500297421785e-05,0.4152280011655011,CM
,37870,LC2_1213.fasta,0.08052687763835288,0.002047714620371514,0.525756318022505,CM
,37870,LC2_1313.fasta,0.055028324902259146,0.0006799523425229724,0.47148469809760135,CM
,37870,LC2_1518.fasta,0.055533690853944814,0.0006454680396859927,0.47148469809760135,CM
,37870,LC2_2001.fasta,0.03909188517440604,0.0003008514405785407,0.4456105378361476,CM
,37870,LC2_223.fasta,0.08182698306631393,0.003206932380934259,0.5334315927381621,CM
,37870,LC2_259.fasta,0.07933035345233751,0.0018936101063708878,0.5220009157509157,CM
,37870,LC2_3.fasta,0.07075367777446584,0.001225929513646967,0.5005488233227959,CM
,37870,LC2_367.fasta,0.0780739483578071,0.002067414972500612,0.5220009157509157,CM
,37870,LC2_4.fasta,0.07567079053888327,0.002644037854811069,0.518298781596654,CM
,37870,LC2_436.fasta,0.06788902550729568,0.001287025542202969,0.49714372928658646,CM
,37870,LC2_48.fasta,0.07268845613019286,0.001280033540291352,0.504000884173298,CM
,37870,LC2_50.fasta,0.07829885307562189,0.0021642223451011225,0.5220009157509157,CM
,37870,LC2_53.fasta,0.0693770825652905,0.001125453489381753,0.49714372928658646,CM
,37870,LC2_62.fasta,0.07292699291429086,0.002216530028229566,0.5110498475883092,CM
,37870,LC2_641.fasta,0.06422336975338111,0.0015860491585545718,0.49378465003465,CM
,37870,LC2_784.fasta,0.04074429027896324,0.000349604638942828,0.44834434481673746,CM
,37870,LC2_803.fasta,0.06590534313200426,0.000998902176170311,0.4904706590948202,CM
,37870,LC2_934.fasta,0.07791461756937205,0.0017797834323792325,0.518298781596654,CM
,37870,LC3_115.fasta,0.08630802092043216,0.006003190275943346,0.5578635740849481,CM
,37870,LC3_1340.fasta,0.07511323636462502,0.0015469767193430951,0.5110498475883092,CM
,37870,LC3_18.fasta,0.08379516982313026,0.0026489044645093326,0.5373538838612368,CM
,37870,LC3_207.fasta,0.06941208569544328,0.0014580855290722316,0.5005488233227959,CM
,37870,LC3_527.fasta,0.08315463921409821,0.005045936846335002,0.5413342830009497,CM
,37870,LC3_54.fasta,0.08676390137391407,0.006178379403846599,0.5578635740849481,CM
,37870,LC3_58.fasta,0.08564485116400143,0.003982514726391211,0.5494746481588587,CM
,37870,LC3_606.fasta,0.08670608122577127,0.005525997312052176,0.5578635740849481,CM
,37870,LC3_7.fasta,0.08543831242920175,0.004377723091615671,0.5494746481588587,CM
