Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,37870,LB2_113.fasta,0.08741263395284342,0.007027440780812596,0.56215483234714,CM
,37870,LB2_175.fasta,0.08684659321476383,0.005259103674121991,0.5578635740849481,CM
,37870,LB2_33.fasta,0.08771638271347668,0.008008345787777546,0.5665126217451799,CM
,37870,LB2_349.fasta,0.07211211912681588,0.0013474189446635793,0.504000884173298,CM
,37870,LB2_385.fasta,0.08290372068252821,0.0032031578731384013,0.5373538838612368,CM
,37870,LB2_634.fasta,0.06385338718392357,0.0009677260222444219,0.48720085470085467,CM
,37870,LB2_7.fasta,0.08528730309305839,0.00489744333333849,0.5494746481588587,CM
,37870,LB2_736.fasta,0.06039315483148813,0.0008448898882826549,0.4807903171390014,CM
,37870,LB2_771.fasta,0.04481322238698005,0.0003885355752192694,0.453913839783405,CM
,37870,LB3_1353.fasta,0.06518969810814684,0.0010638949255014358,0.4904706590948202,CM
,37870,LB3_1357.fasta,0.06969713543905541,0.001342465211124845,0.5005488233227959,CM
,37870,LB3_1494.fasta,0.07191287879578995,0.0013548440787571124,0.504000884173298,CM
,37870,LB3_1520.fasta,0.03943966058970476,0.0002850177630666103,0.4456105378361476,CM
,37870,LB3_1646.fasta,0.05774061545691088,0.0006608702210455564,0.4745462870462871,CM
,37870,LB3_1671.fasta,0.042647654253937926,0.00037235463035683637,0.4511119025007914,CM
,37870,LB3_1769.fasta,0.05035393097315147,0.0004963871545895447,0.4625324569944823,CM
,37870,LB3_1854.fasta,0.04760410981243834,0.0005155064807023148,0.459623447830995,CM
,37870,LB3_349.fasta,0.07234977049948348,0.0019488290659511595,0.5075008903133903,CM
,37870,LB3_420.fasta,0.08718519203774289,0.004130412088442593,0.5536373348873349,CM
,37870,LB3_484.fasta,0.07790292064588868,0.002160624799327303,0.5220009157509157,CM
,37870,LB3_641.fasta,0.0848968836796455,0.0028403501280087366,0.5413342830009497,CM
,37870,LB3_8.fasta,0.08564795368618679,0.00577082986703835,0.5536373348873349,CM
,37870,LB3_827.fasta,0.057169347212548384,0.0006991019449021662,0.4745462870462871,CM
