Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,37870,LB2_113.fasta,0.08877286570969115,0.004698223849748244,0.56215483234714,CM
,37870,LB2_175.fasta,0.08638695313804688,0.006157768680348207,0.5578635740849481,CM
,37870,LB2_33.fasta,0.08732915087373312,0.008080819472670324,0.5665126217451799,CM
,37870,LB2_349.fasta,0.07172933676345684,0.0014638159389114514,0.504000884173298,CM
,37870,LB2_385.fasta,0.0814100919156297,0.016139538964177958,0.5373538838612368,CM
,37870,LB2_634.fasta,0.0638321769427303,0.000977751513787516,0.48720085470085467,CM
,37870,LB2_7.fasta,0.0849660723055697,0.004145487484871405,0.5494746481588587,CM
,37870,LB2_736.fasta,0.06065900999585247,0.0008240883011783221,0.4807903171390014,CM
,37870,LB2_771.fasta,0.04490893362190325,0.00038189458522670404,0.453913839783405,CM
,37870,LB3_1353.fasta,0.06590222675469237,0.001010183744528689,0.4904706590948202,CM
,37870,LB3_1357.fasta,0.06931705934598362,0.0017029870865306704,0.5005488233227959,CM
,37870,LB3_1494.fasta,0.07197585902252697,0.0013728117697726883,0.504000884173298,CM
,37870,LB3_1520.fasta,0.03904445654896161,0.00029875321294827275,0.4456105378361476,CM
,37870,LB3_1646.fasta,0.05693112121325735,0.0007312753016687553,0.4745462870462871,CM
,37870,LB3_1671.fasta,0.041674758579096784,0.0004841026288516967,0.4511119025007914,CM
,37870,LB3_1769.fasta,0.05039802865958291,0.0004953937580223029,0.4625324569944823,CM
,37870,LB3_1854.fasta,0.04796283668001166,0.0004911704244734975,0.459623447830995,CM
,37870,LB3_349.fasta,0.07103707625785993,0.002186751288884652,0.5075008903133903,CM
,37870,LB3_420.fasta,0.08664881679530596,0.016055742794578175,0.5536373348873349,CM
,37870,LB3_484.fasta,0.07882797455985897,0.001962568475270898,0.5220009157509157,CM
,37870,LB3_641.fasta,0.08306264449648579,0.004258999845325535,0.5413342830009497,CM
,37870,LB3_8.fasta,0.08692683799791555,0.004437921293289424,0.5536373348873349,CM
,37870,LB3_827.fasta,0.0576278457343803,0.0006691186446457063,0.4745462870462871,CM
,37870,LB5_153.fasta,0.08456432335242182,0.0029534243890540278,0.5413342830009497,CM
,37870,LB5_193.fasta,0.08353257194055592,0.0032150152965854367,0.5413342830009497,CM
,37870,LC2_1130.fasta,0.017044727222460837,4.4651844992065146e-05,0.4152280011655011,CM
,37870,LC2_1213.fasta,0.07990127470861956,0.0022000478519311416,0.525756318022505,CM
,37870,LC2_1313.fasta,0.05508451293022253,0.0006796824295979116,0.47148469809760135,CM
,37870,LC2_1518.fasta,0.055862827555600215,0.0006222662221726903,0.47148469809760135,CM
,37870,LC2_2001.fasta,0.03912145158457978,0.00030082245899815504,0.4456105378361476,CM
,37870,LC2_223.fasta,0.08256128472246388,0.0025007219832116324,0.5334315927381621,CM
,37870,LC2_259.fasta,0.07716388284613768,0.0023166938650385376,0.5220009157509157,CM
,37870,LC2_3.fasta,0.07029427944830152,0.001401487204735892,0.5005488233227959,CM
