Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,37870,LB2_113.fasta,0.08705057437498628,0.0066082645575908025,0.56215483234714,CM
,37870,LB2_175.fasta,0.0874793022035315,0.005772165489553909,0.5578635740849481,CM
,37870,LB2_33.fasta,0.08838126615890637,0.01758801364962188,0.5665126217451799,CM
,37870,LB2_349.fasta,0.07170725579180878,0.0013902909546061575,0.504000884173298,CM
,37870,LB2_385.fasta,0.08366048500344243,0.0026621460852092873,0.5373538838612368,CM
,37870,LB2_634.fasta,0.06447236700227822,0.0009103034368592001,0.48720085470085467,CM
,37870,LB2_7.fasta,0.08618163290650921,0.0038159590278282235,0.5494746481588587,CM
,37870,LB2_736.fasta,0.06062967993408704,0.000841460031699331,0.4807903171390014,CM
,37870,LB2_771.fasta,0.044366904195843306,0.0004224406846258137,0.453913839783405,CM
,37870,LB3_1353.fasta,0.06613511733900887,0.0009702579689394453,0.4904706590948202,CM
,37870,LB3_1357.fasta,0.07088081096780895,0.0012256772396564883,0.5005488233227959,CM
,37870,LB3_1494.fasta,0.07173847199903462,0.001373785965994065,0.504000884173298,CM
,37870,LB3_1520.fasta,0.03929031864429109,0.0002919744928631184,0.4456105378361476,CM
,37870,LB3_1646.fasta,0.05724944545364601,0.0007004601428372308,0.4745462870462871,CM
,37870,LB3_1671.fasta,0.042992464052326596,0.00035369760166289327,0.4511119025007914,CM
,37870,LB3_1769.fasta,0.04937449279844962,0.0005642733986833496,0.4625324569944823,CM
,37870,LB3_1854.fasta,0.04850689182650436,0.000459348697256061,0.459623447830995,CM
,37870,LB3_349.fasta,0.07240402273451838,0.0016723556777789971,0.5075008903133903,CM
,37870,LB3_420.fasta,0.08627148532683444,0.00438315216399422,0.5536373348873349,CM
,37870,LB3_484.fasta,0.0783397546253388,0.002098044954326423,0.5220009157509157,CM
,37870,LB3_641.fasta,0.0831979804794073,0.0035343410788331252,0.5413342830009497,CM
,37870,LB3_8.fasta,0.08668863356463771,0.004479632727763543,0.5536373348873349,CM
,37870,LB3_827.fasta,0.05600001614174286,0.0008056411051832493,0.4745462870462871,CM
,37870,LB5_153.fasta,0.08456656536941193,0.0029562387529520366,0.5413342830009497,CM
,37870,LB5_193.fasta,0.08300142770828431,0.004928603373629458,0.5413342830009497,CM
,37870,LC2_1130.fasta,0.01704666180063268,4.520145509880058e-05,0.4152280011655011,CM
,37870,LC2_1213.fasta,0.07865009215699549,0.0027555736653659285,0.525756318022505,CM
,37870,LC2_1313.fasta,0.05519124227641512,0.0006738034850480465,0.47148469809760135,CM
,37870,LC2_1518.fasta,0.05510874947071469,0.0006765462324206439,0.47148469809760135,CM
,37870,LC2_2001.fasta,0.03929589431032856,0.00029050346659539444,0.4456105378361476,CM
,37870,LC2_223.fasta,0.08159639487123387,0.00277770652075379,0.5334315927381621,CM
,37870,LC2_259.fasta,0.0788912762263015,0.0019485517043298767,0.5220009157509157,CM
,37870,LC2_3.fasta,0.07020972148012274,0.0012925164980907922,0.5005488233227959,CM
,37870,LC2_367.fasta,0.07867225991286901,0.001973955404696291,0.5220009157509157,CM
,37870,LC2_4.fasta,0.07706560586277861,0.001959691284432672,0.518298781596654,CM
,37870,LC2_436.fasta,0.06914730598401926,0.0011543284234164538,0.49714372928658646,CM
,37870,LC2_48.fasta,0.07012428684133436,0.001965065839455224,0.504000884173298,CM
,37870,LC2_50.fasta,0.07823544962790564,0.002119118451469811,0.5220009157509157,CM
,37870,LC2_53.fasta,0.06896837420446993,0.001170027504343561,0.49714372928658646,CM
,37870,LC2_62.fasta,0.07451332986590463,0.0016080435809836585,0.5110498475883092,CM
,37870,LC2_641.fasta,0.06703610967688979,0.0011180953556119402,0.49378465003465,CM
,37870,LC2_784.fasta,0.04111661275807555,0.0003221728365209745,0.44834434481673746,CM
,37870,LC2_803.fasta,0.06555189414943029,0.0010367214335121838,0.4904706590948202,CM
,37870,LC2_934.fasta,0.07732249154530199,0.0018399534312748835,0.518298781596654,CM
,37870,LC3_115.fasta,0.08555531914922777,0.007175481197648904,0.5578635740849481,CM
,37870,LC3_1340.fasta,0.0733961936885682,0.0019067176139364024,0.5110498475883092,CM
,37870,LC3_18.fasta,0.08261686193484101,0.0036045501442390033,0.5373538838612368,CM
,37870,LC3_207.fasta,0.06933570542649707,0.001679122982807972,0.5005488233227959,CM
,37870,LC3_527.fasta,0.08467098901861018,0.0032069340425411076,0.5413342830009497,CM
,37870,LC3_54.fasta,0.08700441401205174,0.005281528687941525,0.5578635740849481,CM
,37870,LC3_58.fasta,0.08577068354869999,0.004200173170870894,0.5494746481588587,CM
,37870,LC3_606.fasta,0.08745676647197458,0.004614020865176997,0.5578635740849481,CM
,37870,LC3_7.fasta,0.08607467270269396,0.004098709285699254,0.5494746481588587,CM
,37870,LC3_8.fasta,0.08403082541187876,0.006453551031833264,0.5536373348873349,CM
,37870,LC3_87.fasta,0.08511776642100807,0.004531957850114703,0.5494746481588587,CM
,37870,LC3_90.fasta,0.0860057937697638,0.0038533308474817847,0.5494746481588587,CM
,37870,LC5_1055.fasta,0.07251259592947665,0.0012997461723531483,0.504000884173298,CM
,37870,LC5_132.fasta,0.07223887966544784,0.0013250630080261139,0.504000884173298,CM
,37870,LC5_1332.fasta,0.03753186150919321,0.00025809894379280395,0.4429098679098679,CM
,37870,LC5_142.fasta,0.08169990659737682,0.0022079952806731166,0.5295661464139725,CM
,37870,LC5_156.fasta,0.08721232921245489,0.004550708761022806,0.5578635740849481,CM
,37870,LC5_192.fasta,0.08650641505854209,0.008049799880084864,0.5665126217451799,CM
,37870,LC5_2.fasta,0.08607957058903845,0.006272488224247775,0.5578635740849481,CM
,37870,LC5_276.fasta,0.0871107162306991,0.006118804434483727,0.5578635740849481,CM
,37870,LC5_31.fasta,0.08495385422465042,0.0028094545606857043,0.5413342830009497,CM
,37870,LC5_321.fasta,0.08479134105538241,0.0061318157562425995,0.5578635740849481,CM
,37870,LC5_517.fasta,0.08890811902009904,0.008144065381383724,0.5709385016025641,CM
,37870,LC5_72.fasta,0.08840443058413304,0.00518705837941789,0.56215483234714,CM
,37870,MB1_140.fasta,0.08691834516981527,0.00547202967102944,0.5578635740849481,CM
,37870,MB1_62.fasta,0.08629672702133188,0.005168727036770352,0.5536373348873349,CM
,37870,MB1_91.fasta,0.08582993788057754,0.017205275985446283,0.5578635740849481,CM
,37870,MB3_118.fasta,0.09060761921449674,0.024098019824757157,0.5941473837815301,CM
,37870,MB3_12.fasta,0.09071175144787642,0.010666137467673859,0.5893558726220016,CM
,37870,MB3_197.fasta,0.09102188496632126,0.012349250632220364,0.5941473837815301,CM
,37870,MB3_24.fasta,0.09034000904144752,0.0227954724136325,0.5893558726220016,CM
,37870,MB3_284.fasta,0.08877405894250597,0.0059437307384849125,0.5665126217451799,CM
,37870,MB3_291.fasta,0.08611089228324968,0.007024984016636762,0.5578635740849481,CM
,37870,MB3_68.fasta,0.09004374368297959,0.008717283961289039,0.5800010175010175,CM
,37870,MB3_79.fasta,0.08185886425203444,0.0021758050676866252,0.5295661464139725,CM
,37870,MB4_173.fasta,0.08814277649151497,0.006442671424154489,0.56215483234714,CM
,37870,YB1_425.fasta,0.08518011771447817,0.006456650581546215,0.5536373348873349,CM
,37870,YB1_458.fasta,0.08771383178136138,0.004926433481568128,0.5578635740849481,CM
,37870,YB1_6.fasta,0.08738681818454858,0.004699069840698454,0.5578635740849481,CM
,37870,YB3_61.fasta,0.0826257314496809,0.0058160969429934305,0.5453740910830464,CM
,37870,concatenated_GCA_016780985.1_ASM1678098v1_genomic.fna.fasta,0.0941200718653893,0.006495274762606393,0.5754340803553403,CM
,37870,concatenated_GCA_016781025.1_ASM1678102v1_genomic.fna.fasta,0.10836844468500975,0.012417648170930967,0.6525011446886447,CM
,37870,concatenated_GCA_016781045.1_ASM1678104v1_genomic.fna.fasta,0.10909729905057856,0.011417015933833397,0.6525011446886447,CM
,37870,concatenated_GCA_016781065.1_ASM1678106v1_genomic.fna.fasta,0.11050053188056946,0.012452450552194714,0.6643648018648018,CM
,37870,concatenated_GCA_016781085.1_ASM1678108v1_genomic.fna.fasta,0.09054965346958009,0.0058000479970464775,0.56215483234714,CM
,37870,concatenated_GCA_016781105.1_ASM1678110v1_genomic.fna.fasta,0.11079802408756216,0.013795980123411081,0.670459891790167,CM
,37870,concatenated_GCA_016781115.1_ASM1678111v1_genomic.fna.fasta,0.09298022223013774,0.006771632637835207,0.5754340803553403,CM
,37870,concatenated_GCA_016781135.1_ASM1678113v1_genomic.fna.fasta,0.10808279666546634,0.011892788922430928,0.6525011446886447,CM
,37870,concatenated_GCA_016781165.1_ASM1678116v1_genomic.fna.fasta,0.10751312745918291,0.012000073351519187,0.6467267982754709,CM
,37870,concatenated_GCA_016781185.1_ASM1678118v1_genomic.fna.fasta,0.10909729905057856,0.011417015933833397,0.6525011446886447,CM
,37870,concatenated_GCA_016781205.1_ASM1678120v1_genomic.fna.fasta,0.10921880587932506,0.012852095372617566,0.6583795333795335,CM
,37870,concatenated_GCA_016781225.1_ASM1678122v1_genomic.fna.fasta,0.10372950494927342,0.009775476678134332,0.6246164803857112,CM
,37870,concatenated_GCA_016781245.1_ASM1678124v1_genomic.fna.fasta,0.10827128575605853,0.011830645254379315,0.6525011446886447,CM
,37870,concatenated_GCA_016781265.1_ASM1678126v1_genomic.fna.fasta,0.10908494419266557,0.012887951872647479,0.6583795333795335,CM
,37870,concatenated_GCA_016781275.1_ASM1678127v1_genomic.fna.fasta,0.10841508218351191,0.011756645011080143,0.6525011446886447,CM
,37870,concatenated_GCA_016781305.1_ASM1678130v1_genomic.fna.fasta,0.024031097589496148,0.00035826784739174716,0.4082688726543475,CM
,37870,concatenated_GCA_016781325.1_ASM1678132v1_genomic.fna.fasta,0.01968774839467102,0.000270711020674695,0.4037576143929735,CM
,37870,concatenated_GCA_016781345.1_ASM1678134v1_genomic.fna.fasta,0.015330109701599112,0.00012169922871002362,0.39290391508133443,CM
,37870,concatenated_GCA_016781365.1_ASM1678136v1_genomic.fna.fasta,0.022948429870131997,0.0003207244066181916,0.4082688726543475,CM
,37870,concatenated_GCA_016781385.1_ASM1678138v1_genomic.fna.fasta,0.019673554082366432,0.0001870746394497275,0.39717460981047936,CM
,37870,concatenated_GCA_016781405.1_ASM1678140v1_genomic.fna.fasta,0.016819323607300096,0.00016313671061638082,0.39717460981047936,CM
,37870,concatenated_GCA_016781415.1_ASM1678141v1_genomic.fna.fasta,0.04368033946380196,0.0011993982472515133,0.4456105378361476,CM
,37870,concatenated_GCA_016781445.1_ASM1678144v1_genomic.fna.fasta,0.021111702319324438,0.0002738030597691567,0.4037576143929735,CM
,37870,concatenated_GCA_016781455.1_ASM1678145v1_genomic.fna.fasta,0.01055970758208657,4.9058407212410456e-05,0.38261847227815815,CM
,37870,concatenated_GCA_016781485.1_ASM1678148v1_genomic.fna.fasta,0.10229047720723515,0.008975210874231488,0.614118724412842,CM
,37870,concatenated_GCA_016781505.1_ASM1678150v1_genomic.fna.fasta,0.00920585126978834,5.086180192218347e-05,0.3846322537112011,CM
,37870,concatenated_GCA_016781525.1_ASM1678152v1_genomic.fna.fasta,0.018436846424134685,0.00019230551849861707,0.39934496286955307,CM
,37870,concatenated_GCA_016781545.1_ASM1678154v1_genomic.fna.fasta,0.1041790604620504,0.009552679845742283,0.6246164803857112,CM
,37870,concatenated_GCA_016781555.1_ASM1678155v1_genomic.fna.fasta,0.040844131486493365,0.0010083248416446616,0.43760555811454016,CM
,37870,concatenated_GCA_016781585.1_ASM1678158v1_genomic.fna.fasta,0.1061830166734062,0.01031440711278913,0.6354793756967669,CM
,37870,concatenated_GCA_016781605.1_ASM1678160v1_genomic.fna.fasta,0.10660120964153554,0.010151201011055534,0.6354793756967669,CM
,37870,concatenated_GCA_016781625.1_ASM1678162v1_genomic.fna.fasta,0.10777732560644952,0.011249771714008313,0.6467267982754709,CM
,37870,concatenated_GCA_016781635.1_ASM1678163v1_genomic.fna.fasta,0.1010808731145524,0.00863180393347786,0.6090010683760684,CM
,37870,concatenated_GCA_016781665.1_ASM1678166v1_genomic.fna.fasta,0.06254664710170155,0.0025249755562338876,0.483974358974359,CM
,37870,concatenated_GCA_016781675.1_ASM1678167v1_genomic.fna.fasta,0.10526600163722069,0.010617780817286928,0.6354793756967669,CM
,37870,concatenated_GCA_016781705.1_ASM1678170v1_genomic.fna.fasta,0.10625568073711027,0.011651517062198182,0.6410537561853351,CM
,37870,concatenated_GCA_016781725.1_ASM1678172v1_genomic.fna.fasta,0.10467009780254884,0.010823210073967448,0.6300011052166224,CM
,37870,concatenated_GCA_016781735.1_ASM1678173v1_genomic.fna.fasta,0.03778740468927488,0.0009162192912102158,0.43500076312576313,CM
,37870,concatenated_GCA_016781765.1_ASM1678176v1_genomic.fna.fasta,0.07265599413996161,0.0037740656840871715,0.5110498475883092,CM
,37870,concatenated_GCA_016781775.1_ASM1678177v1_genomic.fna.fasta,0.10772379202307993,0.010381987667675459,0.6410537561853351,CM
,37870,concatenated_GCA_016781805.1_ASM1678180v1_genomic.fna.fasta,0.10536997468975517,0.009916381828868958,0.6300011052166224,CM
,37870,concatenated_GCA_016781825.1_ASM1678182v1_genomic.fna.fasta,0.07362334829505189,0.0035594396937295675,0.5110498475883092,CM
,37870,concatenated_GCA_016781845.1_ASM1678184v1_genomic.fna.fasta,0.06966670380938432,0.0031060424942439113,0.5005488233227959,CM
,37870,concatenated_GCA_016781855.1_ASM1678185v1_genomic.fna.fasta,0.10435111577732666,0.009599558506846873,0.6246164803857112,CM
,37870,concatenated_GCA_016781885.1_ASM1678188v1_genomic.fna.fasta,0.07964447600382364,0.004506227495808413,0.5295661464139725,CM
,37870,concatenated_GCA_016781905.1_ASM1678190v1_genomic.fna.fasta,0.06580611772373926,0.002657395493544258,0.4904706590948202,CM
,37870,concatenated_GCA_016781925.1_ASM1678192v1_genomic.fna.fasta,0.09840101220385677,0.008273135770457922,0.5990174443043296,CM
,37870,concatenated_GCA_016781945.1_ASM1678194v1_genomic.fna.fasta,0.07619342434380665,0.0038267844336947908,0.518298781596654,CM
,37870,concatenated_GCA_016781965.1_ASM1678196v1_genomic.fna.fasta,0.04513786709268262,0.0011654051902269748,0.4429098679098679,CM
,37870,concatenated_GCA_016781975.1_ASM1678197v1_genomic.fna.fasta,0.10204860843423932,0.00803578018843531,0.6039680016952744,CM
,37870,concatenated_GCA_016782005.1_ASM1678200v1_genomic.fna.fasta,0.1019672194219843,0.009122079950164163,0.614118724412842,CM
,37870,concatenated_GCA_016782025.1_ASM1678202v1_genomic.fna.fasta,0.10368908793867775,0.009095873007393248,0.6193231203824424,CM
,37870,concatenated_GCA_016782045.1_ASM1678204v1_genomic.fna.fasta,0.1032332596860647,0.0091841887104649,0.6193231203824424,CM
,37870,concatenated_GCA_016782065.1_ASM1678206v1_genomic.fna.fasta,0.10191098114118972,0.008363732420361002,0.6090010683760684,CM
,37870,concatenated_GCA_016782075.1_ASM1678207v1_genomic.fna.fasta,0.0014978731874172842,0.0,0.35475790390838935,CM
,37870,concatenated_GCA_016782105.1_ASM1678210v1_genomic.fna.fasta,0.0726227007724564,0.0033563554338523925,0.5075008903133903,CM
,37870,concatenated_GCA_016782125.1_ASM1678212v1_genomic.fna.fasta,0.08150785363075087,0.00443213113433903,0.5334315927381621,CM
,37870,concatenated_GCA_016782145.1_ASM1678214v1_genomic.fna.fasta,0.0015765813262325614,0.0,0.367236825151398,CM
,37870,concatenated_GCA_016782165.1_ASM1678216v1_genomic.fna.fasta,0.07632634303866784,0.0038865422313602294,0.518298781596654,CM
,37870,concatenated_GCA_016782175.1_ASM1678217v1_genomic.fna.fasta,0.07195963936115106,0.003463648583813629,0.5075008903133903,CM
,37870,concatenated_GCA_016782195.1_ASM1678219v1_genomic.fna.fasta,0.0,0.0,0.0,CM
,37870,concatenated_GCA_016782225.1_ASM1678222v1_genomic.fna.fasta,0.0015423980503587622,0.0,0.3582359225741579,CM
,37870,concatenated_GCA_016782245.1_ASM1678224v1_genomic.fna.fasta,0.0,0.0,0.0,CM
,37870,concatenated_GCA_016782265.1_ASM1678226v1_genomic.fna.fasta,0.0015812515626650783,0.0,0.3690915565915566,CM
,37870,concatenated_GCA_016782285.1_ASM1678228v1_genomic.fna.fasta,0.0,0.0,0.0,CM
,37870,concatenated_GCA_016782305.1_ASM1678230v1_genomic.fna.fasta,0.0,0.0,0.0,CM
,37870,concatenated_GCA_016782315.1_ASM1678231v1_genomic.fna.fasta,0.0,0.0,0.0,CM
,37870,concatenated_GCA_017879965.1_ASM1787996v1_genomic.fna.fasta,0.09610246292335792,0.007079756772528861,0.5846410256410256,CM
,37870,concatenated_GCA_017879985.1_ASM1787998v1_genomic.fna.fasta,0.11011224628186314,0.013249303471418231,0.6643648018648018,CM
,37870,concatenated_GCA_017879995.1_ASM1787999v1_genomic.fna.fasta,0.10800505155738659,0.01115370912847747,0.6467267982754709,CM
,37870,concatenated_GCA_017880015.1_ASM1788001v1_genomic.fna.fasta,0.10865491034194263,0.011690945240269222,0.6525011446886447,CM
,37870,concatenated_GCA_017880065.1_ASM1788006v1_genomic.fna.fasta,0.10751711868374549,0.010528872184790278,0.6410537561853351,CM
,37870,concatenated_GCA_017880135.1_ASM1788013v1_genomic.fna.fasta,0.11079802408756216,0.013795980123411081,0.670459891790167,CM
