Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,37870,LB2_113.fasta,0.08787409895453387,0.005413407350425722,0.56215483234714,CM
,37870,LB2_175.fasta,0.08523928240170507,0.007858323363061503,0.5578635740849481,CM
,37870,LB2_33.fasta,0.08759540167812961,0.00692158673260234,0.5665126217451799,CM
,37870,LB2_349.fasta,0.07098656999328136,0.0014735700093669818,0.504000884173298,CM
,37870,LB2_385.fasta,0.08387213690299516,0.0026606572581344677,0.5373538838612368,CM
,37870,LB2_634.fasta,0.06318122671458723,0.0010343273419067753,0.48720085470085467,CM
,37870,LB2_7.fasta,0.08359539585901259,0.006470532008849683,0.5494746481588587,CM
,37870,LB2_736.fasta,0.060599034414122455,0.0008238726726319378,0.4807903171390014,CM
,37870,LB2_771.fasta,0.0448798732562535,0.00038284124861374426,0.453913839783405,CM
,37870,LB3_1353.fasta,0.06548031109902973,0.0010414337360775267,0.4904706590948202,CM
,37870,LB3_1357.fasta,0.069901204713563,0.0013885429923426028,0.5005488233227959,CM
,37870,LB3_1494.fasta,0.0722726829412409,0.0013372580351754268,0.504000884173298,CM
,37870,LB3_1520.fasta,0.03854938015768087,0.00032751035961149535,0.4456105378361476,CM
,37870,LB3_1646.fasta,0.057486661452399924,0.0006794896798498412,0.4745462870462871,CM
,37870,LB3_1671.fasta,0.04282649850737965,0.0003604965761380206,0.4511119025007914,CM
,37870,LB3_1769.fasta,0.050226464436043186,0.0005033432134944801,0.4625324569944823,CM
,37870,LB3_1854.fasta,0.04705936083452387,0.0007964291976606463,0.459623447830995,CM
,37870,LB3_349.fasta,0.07354274786102173,0.00144838634541595,0.5075008903133903,CM
,37870,LB3_420.fasta,0.08668497832082939,0.005624264189545764,0.5536373348873349,CM
,37870,LB3_484.fasta,0.07925906684400874,0.0019075622413078583,0.5220009157509157,CM
,37870,LB3_641.fasta,0.08160859122480281,0.004463663258607653,0.5413342830009497,CM
,37870,LB3_8.fasta,0.08690983964844028,0.004103937602603671,0.5536373348873349,CM
,37870,LB3_827.fasta,0.05736988671176441,0.0006889551169562267,0.4745462870462871,CM
,37870,LB5_153.fasta,0.08473234906370139,0.0031637832716781794,0.5413342830009497,CM
,37870,LB5_193.fasta,0.08354288297043791,0.0034826109208859184,0.5413342830009497,CM
,37870,LC2_1130.fasta,0.01687133581557184,4.831062011222495e-05,0.4152280011655011,CM
,37870,LC2_1213.fasta,0.07939457486646397,0.0022592338604656547,0.525756318022505,CM
,37870,LC2_1313.fasta,0.054969496066266235,0.0006897670233795323,0.47148469809760135,CM
,37870,LC2_1518.fasta,0.05469729024719754,0.0007151635216595676,0.47148469809760135,CM
,37870,LC2_2001.fasta,0.03946411173373493,0.0002828345184142128,0.4456105378361476,CM
,37870,LC2_223.fasta,0.08218548114511734,0.0025290638127141614,0.5334315927381621,CM
,37870,LC2_259.fasta,0.07793316887958295,0.0021851651602591317,0.5220009157509157,CM
,37870,LC2_3.fasta,0.07078043929108664,0.0012273203434956977,0.5005488233227959,CM
,37870,LC2_367.fasta,0.07762237985050688,0.0021616147101285767,0.5220009157509157,CM
,37870,LC2_4.fasta,0.07745167184407248,0.0019096587437114345,0.518298781596654,CM
,37870,LC2_436.fasta,0.06772990352360794,0.0018446629681877766,0.49714372928658646,CM
,37870,LC2_48.fasta,0.07093458621186245,0.0014549170940472388,0.504000884173298,CM
,37870,LC2_50.fasta,0.07900350571358128,0.0019429267047593366,0.5220009157509157,CM
,37870,LC2_53.fasta,0.06847925879440991,0.0012158007324429296,0.49714372928658646,CM
,37870,LC2_62.fasta,0.07475635481918799,0.0015877036448012345,0.5110498475883092,CM
,37870,LC2_641.fasta,0.06655599340930858,0.001181971792210729,0.49378465003465,CM
,37870,LC2_784.fasta,0.04128695566445681,0.00031538672972038727,0.44834434481673746,CM
,37870,LC2_803.fasta,0.06558351798069136,0.0010276742142810331,0.4904706590948202,CM
,37870,LC2_934.fasta,0.07757662190827186,0.0018846070362652759,0.518298781596654,CM
,37870,LC3_115.fasta,0.08743239360757303,0.0046733443734013795,0.5578635740849481,CM
,37870,LC3_1340.fasta,0.0744098156768148,0.0016183852867411876,0.5110498475883092,CM
,37870,LC3_18.fasta,0.08418045418161876,0.002511361732958801,0.5373538838612368,CM
,37870,LC3_207.fasta,0.07113721256426521,0.0011915619868346748,0.5005488233227959,CM
,37870,LC3_527.fasta,0.08543340959936892,0.002664903892493717,0.5413342830009497,CM
,37870,LC3_54.fasta,0.08748842237706739,0.004926042847508405,0.5578635740849481,CM
,37870,LC3_58.fasta,0.08543933965655454,0.004873909666018919,0.5494746481588587,CM
,37870,LC3_606.fasta,0.08759728675136885,0.004924492959734664,0.5578635740849481,CM
