Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,37870,LB2_113.fasta,0.08766802446590936,0.006196418085044785,0.56215483234714,CM
,37870,LB2_175.fasta,0.08788438047041762,0.004642215358441829,0.5578635740849481,CM
,37870,LB2_33.fasta,0.08671944680181498,0.007972650270109778,0.5665126217451799,CM
,37870,LB2_349.fasta,0.07095958548773833,0.0014519422843694248,0.504000884173298,CM
,37870,LB2_385.fasta,0.0826079595472156,0.0035582200776850194,0.5373538838612368,CM
,37870,LB2_634.fasta,0.06330413216700621,0.0010083044087572475,0.48720085470085467,CM
,37870,LB2_7.fasta,0.08539462511007388,0.004333428992022685,0.5494746481588587,CM
,37870,LB2_736.fasta,0.06093815730376402,0.0007934601309579204,0.4807903171390014,CM
,37870,LB2_771.fasta,0.04492515864294747,0.00038297849717597776,0.453913839783405,CM
,37870,LB3_1353.fasta,0.06595995627538462,0.000989004451102845,0.4904706590948202,CM
,37870,LB3_1357.fasta,0.0688579921550766,0.001564310310810651,0.5005488233227959,CM
,37870,LB3_1494.fasta,0.0727156226414648,0.0012776949851034912,0.504000884173298,CM
,37870,LB3_1520.fasta,0.03928324216563042,0.0002897399041319102,0.4456105378361476,CM
,37870,LB3_1646.fasta,0.057137915515229454,0.0007186630430775538,0.4745462870462871,CM
,37870,LB3_1671.fasta,0.04296078520390605,0.0003532322688314805,0.4511119025007914,CM
,37870,LB3_1769.fasta,0.049963773835020674,0.0005283652838514037,0.4625324569944823,CM
,37870,LB3_1854.fasta,0.04843723843685559,0.0004625466351627151,0.459623447830995,CM
,37870,LB3_349.fasta,0.07232150332420183,0.00288322566239339,0.5075008903133903,CM
,37870,LB3_420.fasta,0.08723116657716992,0.004234506283169234,0.5536373348873349,CM
,37870,LB3_484.fasta,0.07798377449328825,0.002133884807618037,0.5220009157509157,CM
,37870,LB3_641.fasta,0.08449596608784747,0.0029848015784549394,0.5413342830009497,CM
,37870,LB3_8.fasta,0.08641519970218427,0.004624366080636062,0.5536373348873349,CM
,37870,LB3_827.fasta,0.057414448077992106,0.0006869682122189136,0.4745462870462871,CM
,37870,LB5_153.fasta,0.08310253331571202,0.0037110043522060633,0.5413342830009497,CM
,37870,LB5_193.fasta,0.08396759103219684,0.015012084529944895,0.5413342830009497,CM
,37870,LC2_1130.fasta,0.01693898788179966,4.676520644109568e-05,0.4152280011655011,CM
,37870,LC2_1213.fasta,0.080361243150141,0.0020804509583572887,0.525756318022505,CM
,37870,LC2_1313.fasta,0.055715018344663705,0.0006316473545238083,0.47148469809760135,CM
,37870,LC2_1518.fasta,0.05549891117718342,0.0006464462588491182,0.47148469809760135,CM
,37870,LC2_2001.fasta,0.03812882841744085,0.000358291903880069,0.4456105378361476,CM
,37870,LC2_223.fasta,0.08199933029558207,0.0025371393503005706,0.5334315927381621,CM
,37870,LC2_259.fasta,0.07910562105915607,0.0019405175475591112,0.5220009157509157,CM
,37870,LC2_3.fasta,0.06984496994732996,0.0014229900929683622,0.5005488233227959,CM
,37870,LC2_367.fasta,0.07828672385080043,0.002104082242038702,0.5220009157509157,CM
,37870,LC2_4.fasta,0.07627640476898012,0.00209071373750012,0.518298781596654,CM
,37870,LC2_436.fasta,0.06909240015385067,0.0011603783651589175,0.49714372928658646,CM
,37870,LC2_48.fasta,0.07192183999009653,0.0013667774638210612,0.504000884173298,CM
,37870,LC2_50.fasta,0.07829131124201612,0.002033140233809777,0.5220009157509157,CM
,37870,LC2_53.fasta,0.06863746408795585,0.0011941330255366364,0.49714372928658646,CM
,37870,LC2_62.fasta,0.07410440769690074,0.0016745389384345865,0.5110498475883092,CM
,37870,LC2_641.fasta,0.0671429664589784,0.0011112606539497485,0.49378465003465,CM
,37870,LC2_784.fasta,0.040748971801290106,0.0003510260368358625,0.44834434481673746,CM
,37870,LC2_803.fasta,0.06454305822215434,0.0011197637481703934,0.4904706590948202,CM
,37870,LC2_934.fasta,0.07799763060526489,0.0017679579502575345,0.518298781596654,CM
,37870,LC3_115.fasta,0.08593790439437715,0.00597694812709977,0.5578635740849481,CM
,37870,LC3_1340.fasta,0.074547014690171,0.0016170305350568688,0.5110498475883092,CM
,37870,LC3_18.fasta,0.08418132285757833,0.0025220304347282844,0.5373538838612368,CM
,37870,LC3_207.fasta,0.07060953814471174,0.001259037752064818,0.5005488233227959,CM
,37870,LC3_527.fasta,0.08246706374287893,0.015471452316789223,0.5413342830009497,CM
,37870,LC3_54.fasta,0.08731027770922656,0.0058841080625168015,0.5578635740849481,CM
,37870,LC3_58.fasta,0.08427109218353351,0.005095857815108528,0.5494746481588587,CM
,37870,LC3_606.fasta,0.08661844234949101,0.005166149443622184,0.5578635740849481,CM
,37870,LC3_7.fasta,0.08655769514639197,0.003456602143123794,0.5494746481588587,CM
,37870,LC3_8.fasta,0.08651453907901323,0.004714062191227518,0.5536373348873349,CM
,37870,LC3_87.fasta,0.08558356254818517,0.004234985771885142,0.5494746481588587,CM
,37870,LC3_90.fasta,0.0845718448990092,0.00455482700965572,0.5494746481588587,CM
,37870,LC5_1055.fasta,0.07248289647390685,0.0013095945081466284,0.504000884173298,CM
,37870,LC5_132.fasta,0.07161795194110628,0.0013991257626974822,0.504000884173298,CM
,37870,LC5_1332.fasta,0.037635034041600866,0.0002532723888890702,0.4429098679098679,CM
,37870,LC5_142.fasta,0.08025838183216027,0.0029742678436793352,0.5295661464139725,CM
,37870,LC5_156.fasta,0.08766196641975152,0.005027988812376708,0.5578635740849481,CM
,37870,LC5_192.fasta,0.08715616680563036,0.008676385849998788,0.5665126217451799,CM
,37870,LC5_2.fasta,0.08695430221802243,0.01702485864654295,0.5578635740849481,CM
,37870,LC5_276.fasta,0.08722145401255743,0.004970828827415048,0.5578635740849481,CM
,37870,LC5_31.fasta,0.0834503870920904,0.003551962319761566,0.5413342830009497,CM
,37870,LC5_321.fasta,0.08491803047381233,0.006661488050673354,0.5578635740849481,CM
,37870,LC5_517.fasta,0.08734232350668433,0.010116347965248912,0.5709385016025641,CM
,37870,LC5_72.fasta,0.08792182316593711,0.0057169903632888815,0.56215483234714,CM
,37870,MB1_140.fasta,0.08766150456969725,0.0049011442367706505,0.5578635740849481,CM
,37870,MB1_62.fasta,0.08734497106637085,0.004098710384086868,0.5536373348873349,CM
,37870,MB1_91.fasta,0.08780636104243043,0.005633187654742539,0.5578635740849481,CM
,37870,MB3_118.fasta,0.09075977067636715,0.023340986508207685,0.5941473837815301,CM
,37870,MB3_12.fasta,0.09041194427598463,0.01265793709096255,0.5893558726220016,CM
,37870,MB3_197.fasta,0.09094758150624324,0.012388178022822254,0.5941473837815301,CM
,37870,MB3_24.fasta,0.09056709911817386,0.011816156353191902,0.5893558726220016,CM
,37870,MB3_284.fasta,0.0866551013218538,0.008438674409892023,0.5665126217451799,CM
,37870,MB3_291.fasta,0.08645434426497449,0.006065459154566102,0.5578635740849481,CM
,37870,MB3_68.fasta,0.09012026778141077,0.008508329497280595,0.5800010175010175,CM
,37870,MB3_79.fasta,0.08097095719163211,0.0023647164610376098,0.5295661464139725,CM
,37870,MB4_173.fasta,0.08770980334108694,0.005816761592692194,0.56215483234714,CM
,37870,YB1_425.fasta,0.08674507502637462,0.004169026976560183,0.5536373348873349,CM
,37870,YB1_458.fasta,0.08719991129711965,0.005157590745406165,0.5578635740849481,CM
,37870,YB1_6.fasta,0.08685334397273067,0.005761503043177157,0.5578635740849481,CM
,37870,YB3_61.fasta,0.08350404812399954,0.004591726563019148,0.5453740910830464,CM
,37870,concatenated_GCA_016780985.1_ASM1678098v1_genomic.fna.fasta,0.09417360297609988,0.00648799368124248,0.5754340803553403,CM
,37870,concatenated_GCA_016781025.1_ASM1678102v1_genomic.fna.fasta,0.10886538779619438,0.011589095319290237,0.6525011446886447,CM
,37870,concatenated_GCA_016781045.1_ASM1678104v1_genomic.fna.fasta,0.10847632714746995,0.011696420273923208,0.6525011446886447,CM
,37870,concatenated_GCA_016781065.1_ASM1678106v1_genomic.fna.fasta,0.11012952670662718,0.01328008931349181,0.6643648018648018,CM
,37870,concatenated_GCA_016781085.1_ASM1678108v1_genomic.fna.fasta,0.09037615560530893,0.005906366873239297,0.56215483234714,CM
,37870,concatenated_GCA_016781105.1_ASM1678110v1_genomic.fna.fasta,0.11079492612099251,0.013852349688396853,0.670459891790167,CM
,37870,concatenated_GCA_016781115.1_ASM1678111v1_genomic.fna.fasta,0.09372768452687504,0.006578747531654169,0.5754340803553403,CM
,37870,concatenated_GCA_016781135.1_ASM1678113v1_genomic.fna.fasta,0.10904991402047001,0.011491704411660123,0.6525011446886447,CM
,37870,concatenated_GCA_016781165.1_ASM1678116v1_genomic.fna.fasta,0.10717018609290488,0.012118394249226132,0.6467267982754709,CM
,37870,concatenated_GCA_016781185.1_ASM1678118v1_genomic.fna.fasta,0.10769437124470249,0.01274396497428494,0.6525011446886447,CM
,37870,concatenated_GCA_016781205.1_ASM1678120v1_genomic.fna.fasta,0.10965402291175698,0.01207806229124991,0.6583795333795335,CM
,37870,concatenated_GCA_016781225.1_ASM1678122v1_genomic.fna.fasta,0.10419721852504976,0.009666054116090145,0.6246164803857112,CM
,37870,concatenated_GCA_016781245.1_ASM1678124v1_genomic.fna.fasta,0.10887001838048706,0.011625864554038518,0.6525011446886447,CM
,37870,concatenated_GCA_016781265.1_ASM1678126v1_genomic.fna.fasta,0.10974959439730353,0.012016610316024641,0.6583795333795335,CM
,37870,concatenated_GCA_016781275.1_ASM1678127v1_genomic.fna.fasta,0.10794653713178509,0.012677856056396765,0.6525011446886447,CM
,37870,concatenated_GCA_016781305.1_ASM1678130v1_genomic.fna.fasta,0.024468220828122885,0.00031813552428915147,0.40600071225071227,CM
,37870,concatenated_GCA_016781325.1_ASM1678132v1_genomic.fna.fasta,0.019990217827395833,0.0001986426695383232,0.39934496286955307,CM
,37870,concatenated_GCA_016781345.1_ASM1678134v1_genomic.fna.fasta,0.015297116785493368,0.00011024128654932297,0.390802824626354,CM
,37870,concatenated_GCA_016781365.1_ASM1678136v1_genomic.fna.fasta,0.022927299795254794,0.0003026890455216643,0.40600071225071227,CM
,37870,concatenated_GCA_016781385.1_ASM1678138v1_genomic.fna.fasta,0.019701755091580557,0.00021064550044298442,0.39934496286955307,CM
,37870,concatenated_GCA_016781405.1_ASM1678140v1_genomic.fna.fasta,0.016881607136030274,0.00017134300476698595,0.39717460981047936,CM
,37870,concatenated_GCA_016781415.1_ASM1678141v1_genomic.fna.fasta,0.0437229067250294,0.0010957193152160319,0.44024173617547113,CM
,37870,concatenated_GCA_016781445.1_ASM1678144v1_genomic.fna.fasta,0.021273599015113973,0.0002450854855071977,0.4015391659622429,CM
,37870,concatenated_GCA_016781455.1_ASM1678145v1_genomic.fna.fasta,0.010824727485336923,5.9537891035181846e-05,0.38666734500067834,CM
,37870,concatenated_GCA_016781485.1_ASM1678148v1_genomic.fna.fasta,0.1027595140306668,0.008754542265552558,0.614118724412842,CM
,37870,concatenated_GCA_016781505.1_ASM1678150v1_genomic.fna.fasta,0.008998008702636178,4.015032735332884e-05,0.38261847227815815,CM
,37870,concatenated_GCA_016781525.1_ASM1678152v1_genomic.fna.fasta,0.018322607083962918,0.00015771660493291918,0.39502772002772,CM
,37870,concatenated_GCA_016781545.1_ASM1678154v1_genomic.fna.fasta,0.10355946371296462,0.010447980588384415,0.6246164803857112,CM
,37870,concatenated_GCA_016781555.1_ASM1678155v1_genomic.fna.fasta,0.040587830343381946,0.000990439704173793,0.43500076312576313,CM
,37870,concatenated_GCA_016781585.1_ASM1678158v1_genomic.fna.fasta,0.10636725521820069,0.010285159816032941,0.6354793756967669,CM
,37870,concatenated_GCA_016781605.1_ASM1678160v1_genomic.fna.fasta,0.10649329256818114,0.01020278186304734,0.6354793756967669,CM
,37870,concatenated_GCA_016781625.1_ASM1678162v1_genomic.fna.fasta,0.10843724861683075,0.010919525527082002,0.6467267982754709,CM
,37870,concatenated_GCA_016781635.1_ASM1678163v1_genomic.fna.fasta,0.10195551355984771,0.008329954730011684,0.6090010683760684,CM
,37870,concatenated_GCA_016781665.1_ASM1678166v1_genomic.fna.fasta,0.062310667080117926,0.002383595635303742,0.47764789676554387,CM
,37870,concatenated_GCA_016781675.1_ASM1678167v1_genomic.fna.fasta,0.1054420595094264,0.010726224328795554,0.6354793756967669,CM
,37870,concatenated_GCA_016781705.1_ASM1678170v1_genomic.fna.fasta,0.1072722861900063,0.010660582648506476,0.6410537561853351,CM
,37870,concatenated_GCA_016781725.1_ASM1678172v1_genomic.fna.fasta,0.10597891221741906,0.009673709210596848,0.6300011052166224,CM
,37870,concatenated_GCA_016781735.1_ASM1678173v1_genomic.fna.fasta,0.03743153524873718,0.0008644016031120145,0.4298831070889894,CM
,37870,concatenated_GCA_016781765.1_ASM1678176v1_genomic.fna.fasta,0.0740458117295412,0.0034138879448470092,0.5075008903133903,CM
,37870,concatenated_GCA_016781775.1_ASM1678177v1_genomic.fna.fasta,0.10749349452044726,0.010590932164113437,0.6410537561853351,CM
,37870,concatenated_GCA_016781805.1_ASM1678180v1_genomic.fna.fasta,0.10437730652057807,0.01046848923821332,0.6300011052166224,CM
