Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,37870,LB2_113.fasta,0.08810216793728974,0.006238632417153899,0.56215483234714,CM
,37870,LB2_175.fasta,0.08599418714122718,0.017388152273959588,0.5578635740849481,CM
,37870,LB2_33.fasta,0.08838585825896256,0.006226209011600548,0.5665126217451799,CM
,37870,LB2_349.fasta,0.07158393062901891,0.001407893562316574,0.504000884173298,CM
,37870,LB2_385.fasta,0.08211375718954694,0.0037234385168604485,0.5373538838612368,CM
,37870,LB2_634.fasta,0.06459947681369263,0.0008910867108038601,0.48720085470085467,CM
,37870,LB2_7.fasta,0.0842988086609709,0.004717919387244758,0.5494746481588587,CM
,37870,LB2_736.fasta,0.06106529401372811,0.0007814122421131428,0.4807903171390014,CM
,37870,LB2_771.fasta,0.04348996941786355,0.0004686521699750872,0.453913839783405,CM
,37870,LB3_1353.fasta,0.06599934383838031,0.0009743472935019076,0.4904706590948202,CM
,37870,LB3_1357.fasta,0.07088008839337785,0.001214893510009104,0.5005488233227959,CM
,37870,LB3_1494.fasta,0.07085125734083247,0.0015059005744521574,0.504000884173298,CM
,37870,LB3_1520.fasta,0.03906264196419383,0.0003017876102332729,0.4456105378361476,CM
,37870,LB3_1646.fasta,0.05731543947167623,0.0006916246499976334,0.4745462870462871,CM
,37870,LB3_1671.fasta,0.042598933058624215,0.0003826572258381943,0.4511119025007914,CM
,37870,LB3_1769.fasta,0.05047079112311096,0.0004893962035914293,0.4625324569944823,CM
,37870,LB3_1854.fasta,0.04735268340094804,0.0005869674506537711,0.459623447830995,CM
,37870,LB3_349.fasta,0.07369575849012974,0.001420959999724658,0.5075008903133903,CM
,37870,LB3_420.fasta,0.08637859586811046,0.004735717652451669,0.5536373348873349,CM
,37870,LB3_484.fasta,0.0788292591507944,0.001982467221888549,0.5220009157509157,CM
,37870,LB3_641.fasta,0.08197427682613909,0.004050933821409288,0.5413342830009497,CM
,37870,LB3_8.fasta,0.0859871254905187,0.0052926912028980234,0.5536373348873349,CM
,37870,LB3_827.fasta,0.056680712964898856,0.0007455380693578625,0.4745462870462871,CM
,37870,LB5_153.fasta,0.08339813358642381,0.0036692580254369064,0.5413342830009497,CM
,37870,LB5_193.fasta,0.08488609724894645,0.002827057857000486,0.5413342830009497,CM
,37870,LC2_1130.fasta,0.01700801307461702,4.5661743839436716e-05,0.4152280011655011,CM
,37870,LC2_1213.fasta,0.08008763458544722,0.0020773196122440478,0.525756318022505,CM
,37870,LC2_1313.fasta,0.05589792312746144,0.0006179074333137689,0.47148469809760135,CM
,37870,LC2_1518.fasta,0.0551249335467761,0.0006912095214265154,0.47148469809760135,CM
,37870,LC2_2001.fasta,0.03939328329551329,0.00028547779485211356,0.4456105378361476,CM
