Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,37870,LB2_113.fasta,0.08865358550191534,0.004929934408033283,0.56215483234714,CM
,37870,LB2_175.fasta,0.08682479498289916,0.005431096331893481,0.5578635740849481,CM
,37870,LB2_33.fasta,0.08724135576283296,0.018935426828663966,0.5665126217451799,CM
,37870,LB2_349.fasta,0.07218917119387994,0.0013283078219506396,0.504000884173298,CM
,37870,LB2_385.fasta,0.0830509399465314,0.003057505677974159,0.5373538838612368,CM
,37870,LB2_634.fasta,0.06320935261123883,0.001026760934607776,0.48720085470085467,CM
,37870,LB2_7.fasta,0.08623002058858989,0.003889484161112135,0.5494746481588587,CM
,37870,LB2_736.fasta,0.05990378630060665,0.0008853311744264553,0.4807903171390014,CM
,37870,LB2_771.fasta,0.04500331760966998,0.0003747414190955354,0.453913839783405,CM
,37870,LB3_1353.fasta,0.06525881518838449,0.0010754857467793633,0.4904706590948202,CM
,37870,LB3_1357.fasta,0.07120051961523864,0.001180309186761385,0.5005488233227959,CM
,37870,LB3_1494.fasta,0.07175063596668403,0.0013727730491122315,0.504000884173298,CM
,37870,LB3_1520.fasta,0.03939319500867581,0.00028381518429097466,0.4456105378361476,CM
,37870,LB3_1646.fasta,0.0564278673459123,0.0007893183384019901,0.4745462870462871,CM
,37870,LB3_1671.fasta,0.042932211647871005,0.0003546364363800854,0.4511119025007914,CM
,37870,LB3_1769.fasta,0.0493715209422978,0.0005684698393261694,0.4625324569944823,CM
,37870,LB3_1854.fasta,0.04853134262753161,0.0004573661432617936,0.459623447830995,CM
,37870,LB3_349.fasta,0.07312595773013815,0.0014999969496026504,0.5075008903133903,CM
,37870,LB3_420.fasta,0.08546692298678968,0.005835520832648803,0.5536373348873349,CM
,37870,LB3_484.fasta,0.07773303942600113,0.0022397604760303626,0.5220009157509157,CM
,37870,LB3_641.fasta,0.08343518097654024,0.003888226591412645,0.5413342830009497,CM
,37870,LB3_8.fasta,0.08719083486975465,0.004159567822399505,0.5536373348873349,CM
,37870,LB3_827.fasta,0.05659161636438422,0.0007601371343521813,0.4745462870462871,CM
,37870,LB5_153.fasta,0.08491545507029577,0.0028207894302131873,0.5413342830009497,CM
,37870,LB5_193.fasta,0.08500484048435278,0.0028407355670992066,0.5413342830009497,CM
,37870,LC2_1130.fasta,0.016969919723464077,4.635553580069338e-05,0.4152280011655011,CM
,37870,LC2_1213.fasta,0.08012851065493336,0.002206051096365718,0.525756318022505,CM
,37870,LC2_1313.fasta,0.05447254195384011,0.0007297738461805899,0.47148469809760135,CM
,37870,LC2_1518.fasta,0.05414024500674923,0.0010900312616061033,0.47148469809760135,CM
,37870,LC2_2001.fasta,0.03829802605315542,0.00035477521010879087,0.4456105378361476,CM
,37870,LC2_223.fasta,0.08201598120682349,0.0025584374219885615,0.5334315927381621,CM
,37870,LC2_259.fasta,0.07795434786239334,0.0021597235518497006,0.5220009157509157,CM
,37870,LC2_3.fasta,0.07113968969346797,0.0011848952956088814,0.5005488233227959,CM
,37870,LC2_367.fasta,0.07820873282508896,0.002123098851202985,0.5220009157509157,CM
,37870,LC2_4.fasta,0.07719460595612847,0.0019508330652264518,0.518298781596654,CM
,37870,LC2_436.fasta,0.06832694376545803,0.0013046371994748104,0.49714372928658646,CM
,37870,LC2_48.fasta,0.07125135774054625,0.0015433622798059843,0.504000884173298,CM
,37870,LC2_50.fasta,0.07862153491682548,0.0019919054076196928,0.5220009157509157,CM
,37870,LC2_53.fasta,0.06870974162658938,0.001193638434127689,0.49714372928658646,CM
,37870,LC2_62.fasta,0.07420692567678124,0.0016594125521735613,0.5110498475883092,CM
,37870,LC2_641.fasta,0.06790286094547997,0.0010291687281036698,0.49378465003465,CM
,37870,LC2_784.fasta,0.040668212418326584,0.00034107996841798127,0.44834434481673746,CM
,37870,LC2_803.fasta,0.06626070975347588,0.0009584464305016088,0.4904706590948202,CM
,37870,LC2_934.fasta,0.07656883868681076,0.0020270726576076606,0.518298781596654,CM
,37870,LC3_115.fasta,0.08693113327463489,0.005492995365829649,0.5578635740849481,CM
,37870,LC3_1340.fasta,0.07497600234433877,0.0015665484813464393,0.5110498475883092,CM
,37870,LC3_18.fasta,0.08323345367951293,0.0030611700211582767,0.5373538838612368,CM
,37870,LC3_207.fasta,0.06940514537312073,0.001375616144380484,0.5005488233227959,CM
,37870,LC3_527.fasta,0.08360721930974628,0.003444173977537174,0.5413342830009497,CM
,37870,LC3_54.fasta,0.08622740134162302,0.005770917752104124,0.5578635740849481,CM
,37870,LC3_58.fasta,0.08593393447992285,0.004717479787104858,0.5494746481588587,CM
,37870,LC3_606.fasta,0.08725352748282762,0.0048317710180361025,0.5578635740849481,CM
,37870,LC3_7.fasta,0.0857501834360232,0.003834086862236975,0.5494746481588587,CM
,37870,LC3_8.fasta,0.08679142273883278,0.004718941489093479,0.5536373348873349,CM
,37870,LC3_87.fasta,0.08595474761647635,0.003961457112508778,0.5494746481588587,CM
,37870,LC3_90.fasta,0.08536135037189602,0.0040599990628115154,0.5494746481588587,CM
,37870,LC5_1055.fasta,0.0719051405585547,0.0014444877444235598,0.504000884173298,CM
,37870,LC5_132.fasta,0.07008175719836868,0.002188883293294097,0.504000884173298,CM
,37870,LC5_1332.fasta,0.03763750450495554,0.0002508650103573674,0.4429098679098679,CM
,37870,LC5_142.fasta,0.07965004013053227,0.003951768755639061,0.5295661464139725,CM
,37870,LC5_156.fasta,0.08683215091033213,0.005675788190443134,0.5578635740849481,CM
,37870,LC5_192.fasta,0.08866183920794331,0.006151554971844278,0.5665126217451799,CM
,37870,LC5_2.fasta,0.08548048897027641,0.00649449792557534,0.5578635740849481,CM
,37870,LC5_276.fasta,0.0864816459688648,0.0065559091691765525,0.5578635740849481,CM
,37870,LC5_31.fasta,0.0836206039914207,0.004543810770443366,0.5413342830009497,CM
,37870,LC5_321.fasta,0.08660000375191224,0.006549807598465064,0.5578635740849481,CM
,37870,LC5_517.fasta,0.08861146155202423,0.007660975084689256,0.5709385016025641,CM
,37870,LC5_72.fasta,0.08762690111099311,0.006128797837059453,0.56215483234714,CM
,37870,MB1_140.fasta,0.08757792077300039,0.005189340354059511,0.5578635740849481,CM
,37870,MB1_62.fasta,0.0844813962503557,0.005659646316473858,0.5536373348873349,CM
,37870,MB1_91.fasta,0.08792210205918377,0.00450958570136019,0.5578635740849481,CM
,37870,MB3_118.fasta,0.0908517652606595,0.022589455098214358,0.5941473837815301,CM
,37870,MB3_12.fasta,0.08940256602666777,0.022738211851919425,0.5893558726220016,CM
,37870,MB3_197.fasta,0.08998876312543311,0.02558115959452188,0.5941473837815301,CM
,37870,MB3_24.fasta,0.09052691229454898,0.011851878123449266,0.5893558726220016,CM
,37870,MB3_284.fasta,0.08813527996864746,0.006204711067487503,0.5665126217451799,CM
,37870,MB3_291.fasta,0.08688404996448909,0.005845181562626313,0.5578635740849481,CM
,37870,MB3_68.fasta,0.08945731403536185,0.010781892087941954,0.5800010175010175,CM
,37870,MB3_79.fasta,0.07903427929235751,0.004573183763760554,0.5295661464139725,CM
,37870,MB4_173.fasta,0.08743759756782064,0.005922491625168124,0.56215483234714,CM
,37870,YB1_425.fasta,0.08739930299060097,0.0039147705957977,0.5536373348873349,CM
,37870,YB1_458.fasta,0.0870445593970235,0.005160027638899878,0.5578635740849481,CM
,37870,YB1_6.fasta,0.08754292418014699,0.005023829764740724,0.5578635740849481,CM
,37870,YB3_61.fasta,0.08528331585366854,0.0032946396976335003,0.5453740910830464,CM
,37870,concatenated_GCA_016780985.1_ASM1678098v1_genomic.fna.fasta,0.09385489811634908,0.0065354151502845315,0.5754340803553403,CM
,37870,concatenated_GCA_016781025.1_ASM1678102v1_genomic.fna.fasta,0.10887477241626967,0.011532616564355412,0.6525011446886447,CM
,37870,concatenated_GCA_016781045.1_ASM1678104v1_genomic.fna.fasta,0.10907949787914989,0.011388642514172261,0.6525011446886447,CM
,37870,concatenated_GCA_016781065.1_ASM1678106v1_genomic.fna.fasta,0.11003224328065467,0.013279059308716989,0.6643648018648018,CM
,37870,concatenated_GCA_016781085.1_ASM1678108v1_genomic.fna.fasta,0.08954549968383174,0.006059408325172556,0.56215483234714,CM
,37870,concatenated_GCA_016781105.1_ASM1678110v1_genomic.fna.fasta,0.11074178878507009,0.013813524215990162,0.670459891790167,CM
,37870,concatenated_GCA_016781115.1_ASM1678111v1_genomic.fna.fasta,0.09444832265492156,0.00637429847717316,0.5754340803553403,CM
,37870,concatenated_GCA_016781135.1_ASM1678113v1_genomic.fna.fasta,0.10812501477847754,0.011770570613656075,0.6525011446886447,CM
,37870,concatenated_GCA_016781165.1_ASM1678116v1_genomic.fna.fasta,0.10762527572295606,0.011884289671348183,0.6467267982754709,CM
,37870,concatenated_GCA_016781185.1_ASM1678118v1_genomic.fna.fasta,0.10777815134120083,0.012519060887779657,0.6525011446886447,CM
,37870,concatenated_GCA_016781205.1_ASM1678120v1_genomic.fna.fasta,0.10949531950370434,0.012087041972130508,0.6583795333795335,CM
,37870,concatenated_GCA_016781225.1_ASM1678122v1_genomic.fna.fasta,0.10454795974620304,0.009499396017023034,0.6246164803857112,CM
,37870,concatenated_GCA_016781245.1_ASM1678124v1_genomic.fna.fasta,0.10883527202075685,0.011565900239538442,0.6525011446886447,CM
,37870,concatenated_GCA_016781265.1_ASM1678126v1_genomic.fna.fasta,0.10936405083751312,0.012722179731656317,0.6583795333795335,CM
,37870,concatenated_GCA_016781275.1_ASM1678127v1_genomic.fna.fasta,0.10806230777814202,0.012493681079237854,0.6525011446886447,CM
,37870,concatenated_GCA_016781305.1_ASM1678130v1_genomic.fna.fasta,0.024387520706485567,0.00036080994494894865,0.4105625180063382,CM
,37870,concatenated_GCA_016781325.1_ASM1678132v1_genomic.fna.fasta,0.019916194442911428,0.00024215727476005223,0.4037576143929735,CM
,37870,concatenated_GCA_016781345.1_ASM1678134v1_genomic.fna.fasta,0.015284214503491038,0.00016124696960248173,0.39717460981047936,CM
,37870,concatenated_GCA_016781365.1_ASM1678136v1_genomic.fna.fasta,0.02283535387626471,0.00033684235955664467,0.4082688726543475,CM
,37870,concatenated_GCA_016781385.1_ASM1678138v1_genomic.fna.fasta,0.019341202509228408,0.0002853903079555218,0.4037576143929735,CM
,37870,concatenated_GCA_016781405.1_ASM1678140v1_genomic.fna.fasta,0.01653603301680989,0.000193392984984413,0.39934496286955307,CM
,37870,concatenated_GCA_016781415.1_ASM1678141v1_genomic.fna.fasta,0.04340535099898541,0.0011454224013359565,0.4429098679098679,CM
,37870,concatenated_GCA_016781445.1_ASM1678144v1_genomic.fna.fasta,0.02139240697543651,0.00028668138753058315,0.40600071225071227,CM
,37870,concatenated_GCA_016781455.1_ASM1678145v1_genomic.fna.fasta,0.0106049740906856,6.089898586424654e-05,0.38666734500067834,CM
,37870,concatenated_GCA_016781485.1_ASM1678148v1_genomic.fna.fasta,0.10207485742928725,0.009522745539037631,0.614118724412842,CM
,37870,concatenated_GCA_016781505.1_ASM1678150v1_genomic.fna.fasta,0.008989785585685977,4.761774418652862e-05,0.3846322537112011,CM
,37870,concatenated_GCA_016781525.1_ASM1678152v1_genomic.fna.fasta,0.01843752921850188,0.00021789436827227094,0.4015391659622429,CM
,37870,concatenated_GCA_016781545.1_ASM1678154v1_genomic.fna.fasta,0.10470999433895159,0.009389077519494216,0.6246164803857112,CM
,37870,concatenated_GCA_016781555.1_ASM1678155v1_genomic.fna.fasta,0.04017099693402405,0.001045132726005106,0.43760555811454016,CM
,37870,concatenated_GCA_016781585.1_ASM1678158v1_genomic.fna.fasta,0.10658620971680817,0.01012156385183881,0.6354793756967669,CM
,37870,concatenated_GCA_016781605.1_ASM1678160v1_genomic.fna.fasta,0.10597164871964126,0.0104286670470183,0.6354793756967669,CM
,37870,concatenated_GCA_016781625.1_ASM1678162v1_genomic.fna.fasta,0.10734561527412718,0.011365306199343355,0.6467267982754709,CM
,37870,concatenated_GCA_016781635.1_ASM1678163v1_genomic.fna.fasta,0.10115270425117016,0.008597791828292983,0.6090010683760684,CM
,37870,concatenated_GCA_016781665.1_ASM1678166v1_genomic.fna.fasta,0.06197383972701492,0.002535442133627354,0.483974358974359,CM
,37870,concatenated_GCA_016781675.1_ASM1678167v1_genomic.fna.fasta,0.10625020813154344,0.010877784375706682,0.6354793756967669,CM
,37870,concatenated_GCA_016781705.1_ASM1678170v1_genomic.fna.fasta,0.10694676439868903,0.010809629352478624,0.6410537561853351,CM
,37870,concatenated_GCA_016781725.1_ASM1678172v1_genomic.fna.fasta,0.10425517087642133,0.010321303699607978,0.6300011052166224,CM
