Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,235560,Contig_60400.fasta,0.022344571974454327,9.883143649323293e-05,0.471925203297344,CM
,235560,Contig_303000.fasta,0.014288146439210288,3.476578529136574e-05,0.4542852806498219,CM
,235560,Contig_58480.fasta,0.003630418334657284,2.409680790099069e-06,0.39041621949880395,CM
,235560,Contig_547953.fasta,0.01971260861080336,7.35246229900653e-05,0.46512310046651745,CM
,235560,Contig_501261.fasta,0.014492147848906395,4.01622416104042e-05,0.4571703361693371,CM
,235560,Contig_59812.fasta,0.019677317058611893,7.804908427388049e-05,0.4660496405072874,CM
,235560,Contig_137842.fasta,0.027016196008384463,0.00014803492440553905,0.4774631010911394,CM
,235560,Contig_305555.fasta,0.019935671928696583,8.137830882449448e-05,0.46955728958285653,CM
,235560,Contig_1064437.fasta,0.019671071683181208,7.130841602561245e-05,0.4662818525852681,CM
,235560,Contig_302768.fasta,0.004784364686347546,3.238421726039051e-06,0.4044199127651828,CM
,235560,Contig_308773.fasta,0.01014033325556509,1.60548542181244e-05,0.43567396561388877,CM
,235560,Contig_548846.fasta,0.0011085579721411124,0.0,0.30713084284169123,CM
,235560,Contig_367992.fasta,0.004462918745523419,2.861643865583472e-06,0.39519749921394975,CM
,235560,Contig_2515.fasta,0.01988528499192588,7.97289105560352e-05,0.46979301111377164,CM
,235560,Contig_139114.fasta,0.023983226546032542,0.00011694666357597656,0.4743171201919073,CM
,235560,Contig_1118110.fasta,0.02036050635879973,7.7508196275597e-05,0.46512310046651745,CM
,235560,Contig_499911.fasta,0.023703216284293453,0.00011242386949723783,0.47383679905753573,CM
,235560,Contig_552124.fasta,0.0,0.0,0.0,CM
,235560,Contig_133566.fasta,0.016031884778519252,4.72903247282141e-05,0.45873905791109465,CM
,235560,Contig_131655.fasta,0.004721474163768676,2.194338247954356e-06,0.40216058364358964,CM
,235560,Contig_550217.fasta,0.0073337974776007874,1.0739132220188267e-05,0.43185402775202264,CM
,235560,Contig_1065858.fasta,0.019478635993901382,7.429749284698898e-05,0.46581765960111154,CM
,235560,Contig_502682.fasta,0.004418999028594661,3.988631645259789e-06,0.4028530685056535,CM
,235560,Contig_59781.fasta,0.00933101004850277,1.5810087675029427e-05,0.4377117297187245,CM
,235560,Contig_544167.fasta,0.020375461466017247,8.311707631676353e-05,0.46932180448276484,CM
,235560,Contig_500923.fasta,0.00477996009382853,3.121926440210619e-06,0.40547126435815994,CM
,235560,Contig_53423.fasta,0.008349568239967716,1.1957911514400618e-05,0.433454227947491,CM
,235560,Contig_54970.fasta,0.009779671925613551,1.837007298118803e-05,0.4428905244385391,CM
,235560,Contig_371293.fasta,0.025283439160687333,0.0001278739218230494,0.47479841610280726,CM
,235560,Contig_368039.fasta,0.011628025192252915,2.7203444800585182e-05,0.4510012906692208,CM
,235560,Contig_139681.fasta,0.008026559279429987,1.040572882484548e-05,0.4281004932015705,CM
,235560,Contig_139250.fasta,0.007284147866721043,7.507908610364949e-06,0.42518295235739806,CM
,235560,Contig_55970.fasta,0.020644704142567,7.917614665163544e-05,0.46721301954000655,CM
,235560,Contig_370642.fasta,0.007129929550636917,1.001354636256132e-05,0.42790474537660406,CM
,235560,Contig_424505.fasta,0.01484563194661034,4.4412673683722754e-05,0.4567240986523344,CM
,235560,Contig_1064106.fasta,0.00813179696208846,1.2567141149091728e-05,0.43265264823792565,CM
,235560,Contig_53687.fasta,0.002217478859149731,5.164931095257335e-07,0.3510231350857589,CM
,235560,Contig_988292.fasta,0.010724259774654252,1.9363079745022493e-05,0.442681020879202,CM
,235560,Contig_2.fasta,0.004615500036431726,4.34373898605864e-06,0.40512020698642126,CM
,235560,Contig_55746.fasta,0.0036303787969324043,1.7750969989710494e-06,0.3862268584971659,CM
,235560,Contig_370874.fasta,0.016495058571609825,4.766560441452739e-05,0.4594146677165602,CM
,235560,Contig_62202.fasta,0.02109983865548517,8.311395187717051e-05,0.46932180448276484,CM
,235560,Contig_131826.fasta,0.020525533024633377,8.191517826121905e-05,0.46861676421564,CM
,235560,Contig_60972.fasta,0.018443149004917267,6.215905150657503e-05,0.4632810287815015,CM
,235560,Contig_502426.fasta,0.010575598708186595,2.0024764284573045e-05,0.44310022639139823,CM
,235560,Contig_302574.fasta,0.009012458160770623,1.2158327601071577e-05,0.4304635134032351,CM
,235560,Contig_369922.fasta,0.02741295175803059,0.00014343044323999565,0.47624818225884635,CM
,235560,Contig_56774.fasta,0.0022864082485743757,4.177022413270742e-07,0.3514185798492802,CM
,235560,Contig_53586.fasta,0.018374240684876735,6.51333879380863e-05,0.46351048941982814,CM
,235560,Contig_305448.fasta,0.020126027467245223,7.850778082858531e-05,0.46955728958285653,CM
,235560,Contig_423780.fasta,0.020590723593498055,8.483381200833396e-05,0.4688515421536238,CM
,235560,Contig_368225.fasta,0.02198063544035348,9.740507938137428e-05,0.47097517772452596,CM
,235560,Contig_498426.fasta,0.024336033785673936,0.00012112195229402609,0.4750394305272249,CM
,235560,Contig_543905.fasta,0.0058287152321107915,7.0786726072657015e-06,0.4202189843460409,CM
,235560,Contig_799449.fasta,0.014893614411967234,4.3332262127589414e-05,0.45694710846612946,CM
,235560,Contig_307703.fasta,0.022585023590242975,0.00010112784114190698,0.4721633088489572,CM
,235560,Contig_135212.fasta,0.024739178959675038,0.00012429463039293997,0.47528068976060595,CM
,235560,Contig_542656.fasta,0.01866958754140723,6.981666573996753e-05,0.4660496405072874,CM
,235560,Contig_368570.fasta,0.006623957661578003,7.23226105734585e-06,0.4205967092757901,CM
,235560,Contig_58171.fasta,0.01966020874900434,7.970977489557355e-05,0.4681479130258295,CM
,235560,Contig_989217.fasta,0.021303243743262035,8.813736130458518e-05,0.4700289694317595,CM
,235560,Contig_24573992.fasta,0.0012048591248070039,0.0,0.31830873406075955,CM
,235560,Contig_422441.fasta,0.0012637155406304906,0.0,0.3211488257167581,CM
,235560,Contig_58619.fasta,0.010589980815642736,2.0250380189198202e-05,0.44478501812672677,CM
,235560,Contig_55786.fasta,0.022263529900558545,0.00010365497196608788,0.473357449741342,CM
,235560,Contig_84.fasta,0.009458833352825219,1.5210831073047876e-05,0.43526868750634096,CM
,235560,Contig_302648.fasta,0.006221455657373888,6.137540432885581e-06,0.42230490890732536,CM
,235560,Contig_56021.fasta,0.004586343820727486,3.5920796808171855e-06,0.40181523320679824,CM
,235560,Contig_500040.fasta,0.024633046658150637,0.00012143769888269044,0.4743171201919073,CM
,235560,Contig_1066208.fasta,0.016520510610533286,5.3312713299445714e-05,0.4619090217860973,CM
,235560,Contig_56448.fasta,0.005790775814350348,4.047207896178517e-06,0.409552594371393,CM
,235560,Contig_211575.fasta,0.0025330262395435927,5.505791855142873e-07,0.36498739396982566,CM
,235560,Contig_58270.fasta,0.02801120600220444,0.00015902850310491712,0.478439508250835,CM
,235560,Contig_501846.fasta,0.023256937811060453,0.00010945145590592298,0.4726402414841581,CM
,235560,Contig_542512.fasta,0.011886486829620908,2.53704808437351e-05,0.44776443930078136,CM
,235560,Contig_134156.fasta,0.017573216905278726,6.523149443669708e-05,0.464200237171941,CM
,235560,Contig_24575311.fasta,0.004782633241693461,3.8767185557359795e-06,0.4052956596529377,CM
,235560,Contig_56365.fasta,0.024310468565694767,0.0001092659315502283,0.47168733777148847,CM
,235560,Contig_24577067.fasta,0.015365744285601035,4.731942821337904e-05,0.46009227047130435,CM
,235560,Contig_302549.fasta,0.0210672741202044,8.485435269234934e-05,0.46932180448276484,CM
,235560,Contig_61598.fasta,0.018051379784466838,6.283041965015725e-05,0.464200237171941,CM
,235560,Contig_57982.fasta,0.020235817442074564,8.007063580717412e-05,0.4688515421536238,CM
,235560,Contig_367952.fasta,0.017225674499441363,5.786876102572647e-05,0.46145349020642656,CM
,235560,Contig_548080.fasta,0.010119678419822116,1.7301687429826173e-05,0.43607999913263423,CM
,235560,Contig_55623.fasta,0.01752819327433559,6.147162645140523e-05,0.46535438992473055,CM
,235560,Contig_56982.fasta,0.024385974474239645,0.0001185178031836335,0.4743171201919073,CM
,235560,Contig_1066315.fasta,0.010559656326142261,2.2300612713963083e-05,0.44478501812672677,CM
,235560,Contig_369802.fasta,0.02340285057233335,0.00010745474417648495,0.4721633088489572,CM
