Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,235560,Contig_60400.fasta,0.02204469891050434,9.053494627482007e-05,0.46908655545796146,CM
,235560,Contig_303000.fasta,0.014161623278925908,4.1324809948469214e-05,0.45694710846612946,CM
,235560,Contig_58480.fasta,0.0038244049597489934,1.8378944942783434e-06,0.3946974602018697,CM
,235560,Contig_547953.fasta,0.01943543309289676,7.115697949638485e-05,0.46535438992473055,CM
,235560,Contig_501261.fasta,0.014015271202145178,3.727852772254692e-05,0.4542852806498219,CM
,235560,Contig_59812.fasta,0.01981113199294332,7.891885785256335e-05,0.46955728958285653,CM
,235560,Contig_137842.fasta,0.026622070021199602,0.0001399492326850828,0.47600594005016944,CM
,235560,Contig_305555.fasta,0.019886885584184964,7.861831309556816e-05,0.46791383906931655,CM
,235560,Contig_1064437.fasta,0.019946532161233894,7.582432213225637e-05,0.46512310046651745,CM
,235560,Contig_302768.fasta,0.004725156452032945,3.7102222770563746e-06,0.4028530685056535,CM
,235560,Contig_308773.fasta,0.010781101755056081,2.3270640955126105e-05,0.44542012286465166,CM
,235560,Contig_548846.fasta,0.001233973566933895,0.0,0.31939511199270754,CM
,235560,Contig_367992.fasta,0.004345408153739263,3.1575325902580627e-06,0.39603371905993784,CM
,235560,Contig_2515.fasta,0.019525077393559118,7.249515261153771e-05,0.46558590952170803,CM
,235560,Contig_139114.fasta,0.024120719752823313,0.00010989905065316727,0.47168733777148847,CM
,235560,Contig_1118110.fasta,0.020988284510939013,8.651241851045732e-05,0.46955728958285653,CM
,235560,Contig_499911.fasta,0.02334287394314388,0.0001044114192384078,0.47073826868140495,CM
,235560,Contig_552124.fasta,0.0,0.0,0.0,CM
,235560,Contig_133566.fasta,0.015948503927021927,4.899060859366492e-05,0.4571703361693371,CM
,235560,Contig_131655.fasta,0.0047058980347894665,3.6398538144230214e-06,0.40337399919768663,CM
,235560,Contig_550217.fasta,0.00722730695491151,8.391963567118137e-06,0.4267340073591578,CM
,235560,Contig_1065858.fasta,0.019554648470298506,7.914121133148701e-05,0.46767999906978164,CM
,235560,Contig_502682.fasta,0.00466609266847075,3.7100308824166158e-06,0.40424521733850244,CM
,235560,Contig_59781.fasta,0.008876456335010992,1.3854547017457779e-05,0.43006786679165127,CM
,235560,Contig_544167.fasta,0.019967963790291084,7.808566801379332e-05,0.46767999906978164,CM
,235560,Contig_500923.fasta,0.004686133547700384,3.1770405341499317e-06,0.3989035286183432,CM
,235560,Contig_53423.fasta,0.00820475358220979,1.1792242394344026e-05,0.4320534063428592,CM
,235560,Contig_54970.fasta,0.009607955066179038,1.679919032170527e-05,0.43935571743597795,CM
,235560,Contig_371293.fasta,0.025190179033693687,0.00011984806215063239,0.4731181385938489,CM
,235560,Contig_368039.fasta,0.011551073270881463,2.2796115561194372e-05,0.4439410237849303,CM
,235560,Contig_139681.fasta,0.008055627367454589,1.1906566792425305e-05,0.4312569945339323,CM
,235560,Contig_139250.fasta,0.007435989883263662,9.835200636007494e-06,0.429475758668487,CM
,235560,Contig_55970.fasta,0.021295884595269387,9.007909056704475e-05,0.47097517772452596,CM
,235560,Contig_370642.fasta,0.006978252665332733,8.844289687906566e-06,0.42518295235739806,CM
,235560,Contig_424505.fasta,0.015377512261678076,4.5169770551331415e-05,0.4596403134276194,CM
,235560,Contig_1064106.fasta,0.008172464049590373,1.0095821092248666e-05,0.4281004932015705,CM
,235560,Contig_53687.fasta,0.0024050522525106135,8.165443403480931e-07,0.36328714213456254,CM
,235560,Contig_988292.fasta,0.01006068612145767,1.8973039530916615e-05,0.4385321828203529,CM
,235560,Contig_2.fasta,0.004584703077759538,3.0502069522983304e-06,0.4009544465032704,CM
,235560,Contig_55746.fasta,0.0035876588876729894,1.9517086840740235e-06,0.3881491821396238,CM
,235560,Contig_370874.fasta,0.01627208420266331,4.6372833498989685e-05,0.45806543227539553,CM
,235560,Contig_62202.fasta,0.020673695414485587,8.522976292264579e-05,0.4681479130258295,CM
,235560,Contig_131826.fasta,0.01958378036983629,8.00393520201542e-05,0.46908655545796146,CM
,235560,Contig_60972.fasta,0.01902048745320339,6.694956715977411e-05,0.4639700932764666,CM
,235560,Contig_502426.fasta,0.01010342198588922,1.9275139273505795e-05,0.43935571743597795,CM
,235560,Contig_302574.fasta,0.009850409037306794,1.5826177542108945e-05,0.44080437029610603,CM
,235560,Contig_369922.fasta,0.02782399252001334,0.00015519468572780393,0.47770682906515216,CM
,235560,Contig_56774.fasta,0.0024648269485639807,6.041939314914692e-07,0.3639936515513936,CM
,235560,Contig_53586.fasta,0.01853195602884995,6.605702805596679e-05,0.46535438992473055,CM
,235560,Contig_305448.fasta,0.019695072147412097,7.63864536916443e-05,0.46767999906978164,CM
,235560,Contig_423780.fasta,0.02110402991252561,8.636188639347354e-05,0.46979301111377164,CM
,235560,Contig_368225.fasta,0.022075384203809344,9.21099646639403e-05,0.46908655545796146,CM
,235560,Contig_498426.fasta,0.024176699350882673,0.00011476476280908329,0.473357449741342,CM
,235560,Contig_543905.fasta,0.0061723428616775565,6.227841020769693e-06,0.42211442405892335,CM
,235560,Contig_799449.fasta,0.015234237015806732,4.4508321957445596e-05,0.45806543227539553,CM
,235560,Contig_307703.fasta,0.022437184759821253,9.786570375620218e-05,0.47073826868140495,CM
,235560,Contig_135212.fasta,0.02401432715456689,0.00010991208136733143,0.47168733777148847,CM
,235560,Contig_542656.fasta,0.01891358350062824,7.082691239768e-05,0.4660496405072874,CM
,235560,Contig_368570.fasta,0.00740187909239658,9.400441271887457e-06,0.429475758668487,CM
,235560,Contig_58171.fasta,0.020101288234928627,7.80543276296048e-05,0.46767999906978164,CM
,235560,Contig_989217.fasta,0.02077250678090717,8.313332370144216e-05,0.4681479130258295,CM
