Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality
SM,11080,49614--sample_49614_k141_1327503,0.033541307071073605,0.00021425584327621633,0.4643923240938166
SM,11080,49614--sample_49614_k141_1366290,0.03157266117107735,0.00015043662315009643,0.4514925373134328
SM,11080,49614--sample_49614_k141_2271113,0.042680052322318404,0.0002955898442280956,0.4738697184630782
SM,11080,49614--sample_49614_k141_1095132,0.042680052322318404,0.0002955898442280956,0.4738697184630782
SM,11080,49614--sample_49614_k141_1030954,0.04326571575980042,0.0003617098827935715,0.48230656804995786
SM,11080,49614--sample_49614_k141_1651093,0.021580086676340628,5.6341951664766964e-05,0.41148686945021723
SM,11080,49614--sample_49614_k141_1992237,0.03136124315270572,0.0001905455433544297,0.46044564711851504
SM,11080,49614--sample_49614_k141_149411,0.02291349974421407,5.62074562183604e-05,0.4210811228829944
SM,11080,49614--sample_49614_k141_259366,0.05560097757179576,0.0006151100636297427,0.4925373134328358
SM,11080,49614--sample_49614_k141_823274,0.03293112753926185,0.00020594540335959355,0.4643923240938166
SM,11080,49614--sample_49614_k141_1641869,0.05461675662272164,0.0006407825165621382,0.4940343873338475
SM,11080,49614--sample_49614_k141_262368,0.054031093185239625,0.0005549297721428679,0.4881000403388463
SM,11080,49614--sample_49614_k141_878570,0.04424993670887454,0.00034196110203014546,0.47946110157178706
SM,11080,49614--sample_49614_k141_1298515,0.04451810251488444,0.0003286806829416447,0.4780509218612818
SM,11080,49614--sample_49614_k141_1667848,0.0444935864205547,0.00039129018364385357,0.48518601024727104
SM,11080,49614--sample_49614_k141_46532,0.06511396824215095,0.000910652812216469,0.4970560043817609
SM,11080,49614--sample_49614_k141_1582181,0.0321828407028891,0.00014699687315904793,0.4502418654649192
SM,11080,49614--sample_49614_k141_1167240,0.03316706165196322,0.0001401998001163581,0.4540148419911615
SM,11080,49614--sample_49614_k141_2296830,0.01108287505691132,0.0,0.3487925180962142
SM,11080,49614--sample_49614_k141_311416,0.042680052322318404,0.0002955898442280956,0.4738697184630782
SM,11080,49614--sample_49614_k141_461285,0.022190266208152374,6.224971081549595e-05,0.4210811228829944
SM,11080,49614--sample_49614_k141_978190,0.02160460277067036,4.7874161092244954e-05,0.4146360036551934
SM,11080,49614--sample_49614_k141_73758,0.043509365471480585,0.00041391569207447796,0.48518601024727104
SM,11080,49614--sample_49614_k141_13228,0.033541307071073605,0.00021425584327621633,0.4643923240938166
SM,11080,49614--sample_49614_k141_1566350,0.022669850032533908,4.635795439173805e-05,0.4125312523676036
SM,11080,49614--sample_49614_k141_841638,0.03293112753926185,0.00020594540335959355,0.4643923240938166
SM,11080,49614--sample_49614_k141_2304003,0.011107391151241056,0.0,0.3450898374370187
SM,11080,49614--sample_49614_k141_1082226,0.03170325687850757,0.00018246447579501517,0.452750176693136
SM,11080,49614--sample_49614_k141_1581344,0.04220046849793688,0.00034143171389645476,0.4738697184630782
SM,11080,49614--sample_49614_k141_65000,0.02291349974421407,5.62074562183604e-05,0.4210811228829944
SM,11080,49614--sample_49614_k141_301897,0.05400657709090989,0.000635911826636564,0.4925373134328358
SM,11080,49614--sample_49614_k141_290227,0.04326571575980042,0.0003617098827935715,0.48230656804995786
SM,11080,49614--sample_49614_k141_581161,0.01108287505691132,0.0,0.3487925180962142
SM,11080,49614--sample_49614_k141_1838286,0.0444935864205547,0.00039129018364385357,0.48518601024727104
SM,11080,49614--sample_49614_k141_1809878,0.045103765952366454,0.0003999908933198394,0.4881000403388463
SM,11080,49614--sample_49614_k141_1866512,0.021580086676340628,5.6341951664766964e-05,0.41148686945021723
SM,11080,49614--sample_49614_k141_2021145,0.03402089089545513,0.00016990346429650844,0.4591449532001011
SM,11080,49614--sample_49614_k141_3196,0.03399637480112539,0.0002240451744261953,0.47249219021173205
SM,11080,49614--sample_49614_k141_1887436,0.03316706165196322,0.0001401998001163581,0.4540148419911615
SM,11080,49614--sample_49614_k141_1735616,0.053762927379229726,0.000566644805527386,0.4881000403388463
SM,11080,49614--sample_49614_k141_1820321,0.04353388156581032,0.0003414014281533042,0.4766490129995185
SM,11080,49614--sample_49614_k141_943091,0.04265553622798867,0.00035924187363389103,0.47946110157178706
SM,11080,49614--sample_49614_k141_1359850,0.0535515093608581,0.0006292322643671772,0.4940343873338475
SM,11080,49614--sample_49614_k141_135183,0.03399637480112539,0.0002240451744261953,0.47249219021173205
SM,11080,49614--sample_49614_k141_1630796,0.02243391591983254,8.46680787743104e-05,0.42327425373134325
SM,11080,49614--sample_49614_k141_1799600,0.022190266208152374,6.224971081549595e-05,0.4210811228829944
SM,11080,49614--sample_49614_k141_1586341,0.05400657709090989,0.000635911826636564,0.4925373134328358
SM,11080,49614--sample_49614_k141_1482154,0.05400657709090989,0.000635911826636564,0.4925373134328358
SM,11080,49614--sample_49614_k141_148117,0.05400657709090989,0.000635911826636564,0.4925373134328358
SM,11080,49614--sample_49614_k141_750296,0.03375272508944523,0.0001917773046407585,0.46306926903941825
SM,11080,49614--sample_49614_k141_658929,0.03242649041456926,0.00017678431448114,0.4552865922488398
SM,11080,49614--sample_49614_k141_817464,0.031093077346695818,0.00018038673639469781,0.4540148419911615
SM,11080,49614--sample_49614_k141_67510,0.04244411820961704,0.00040084923317901006,0.4866386629725623
SM,11080,49614--sample_49614_k141_1080344,0.02059586572726651,6.929365938550315e-05,0.4125312523676036
SM,11080,49614--sample_49614_k141_1735259,1.4716824902108813e-213,0.0,0.0
SM,11080,49614--sample_49614_k141_2139246,0.031117593441025555,0.00015354639203068868,0.4514925373134328
SM,11080,49614--sample_49614_k141_178616,0.021848252482350526,6.493537292051616e-05,0.41783371062425656
SM,11080,49614--sample_49614_k141_1267100,0.03242649041456926,0.00017678431448114,0.4552865922488398
SM,11080,49614--sample_49614_k141_2133054,0.04403851869050291,0.00038340732895374456,0.48230656804995786
SM,11080,49614--sample_49614_k141_2215540,0.05461675662272164,0.0006407825165621382,0.4940343873338475
SM,11080,49614--sample_49614_k141_1044103,0.031946906590187736,0.0002248207832492994,0.46306926903941825
SM,11080,49614--sample_49614_k141_382567,0.03399637480112539,0.0002240451744261953,0.47249219021173205
SM,11080,49614--sample_49614_k141_1204302,0.02086403153327641,7.085904508948588e-05,0.41783371062425656
SM,11080,49614--sample_49614_k141_2236854,1.4716824902108813e-213,0.0,0.0
SM,11080,49614--sample_49614_k141_1876905,0.022059670500722158,4.596768463237509e-05,0.4210811228829944
SM,11080,49614--sample_49614_k141_6229,0.022190266208152374,6.224971081549595e-05,0.4210811228829944
SM,11080,49614--sample_49614_k141_899836,0.0444935864205547,0.00039129018364385357,0.48518601024727104
SM,11080,49614--sample_49614_k141_446802,0.04353388156581032,0.0003414014281533042,0.4766490129995185
SM,11080,49614--sample_49614_k141_632789,0.04326571575980042,0.0003617098827935715,0.48230656804995786
SM,11080,49614--sample_49614_k141_1043592,0.0444935864205547,0.00039129018364385357,0.48518601024727104
SM,11080,49614--sample_49614_k141_1548319,0.042680052322318404,0.0002955898442280956,0.4738697184630782
SM,11080,49614--sample_49614_k141_2307977,0.021075449551648043,4.971781317329373e-05,0.41148686945021723
SM,11080,49614--sample_49614_k141_52808,0.05560097757179576,0.0006151100636297427,0.4925373134328358
SM,11080,49614--sample_49614_k141_1636768,0.06511396824215095,0.000910652812216469,0.4970560043817609
SM,11080,49614--sample_49614_k141_2239437,1.4716824902108813e-213,0.0,0.0
SM,11080,49614--sample_49614_k141_380558,0.022059670500722158,4.596768463237509e-05,0.4210811228829944
