Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality
SM,11080,49614--sample_49614_k141_1327503,0.04384857269991813,0.0003365448036249888,0.4739822626000432
SM,11080,49614--sample_49614_k141_1366290,0.03361099247625505,0.00019107978732462323,0.4593367432500419
SM,11080,49614--sample_49614_k141_2271113,0.06492602998614139,0.000959452784211252,0.49854841645431375
SM,11080,49614--sample_49614_k141_1095132,0.023076572533705125,5.557033552559964e-05,0.4269553018198823
SM,11080,49614--sample_49614_k141_1030954,0.04424788690181796,0.00032086431215091793,0.48095258999122037
SM,11080,49614--sample_49614_k141_1651093,0.04249815614625044,0.0004503334337960273,0.488130986856761
SM,11080,49614--sample_49614_k141_1992237,0.042639468455112524,0.0002876792582682385,0.46721108742004264
SM,11080,49614--sample_49614_k141_149411,0.04471443537091981,0.0004083024194870195,0.4823713291947343
SM,11080,49614--sample_49614_k141_259366,0.03296229378244088,0.00015316716022142408,0.45423300165837477
SM,11080,49614--sample_49614_k141_823274,0.043106016924214376,0.0003979653549137297,0.4823713291947343
SM,11080,49614--sample_49614_k141_1641869,0.05439161004359146,0.0006352044260108063,0.49106270449554035
SM,11080,49614--sample_49614_k141_262368,0.04375471561802856,0.0004631664525553119,0.4895924568772902
SM,11080,49614--sample_49614_k141_878570,0.05478230684436789,0.0005458075364441659,0.488130986856761
SM,11080,49614--sample_49614_k141_1298515,0.03296229378244088,0.00015316716022142408,0.45423300165837477
SM,11080,49614--sample_49614_k141_1667848,0.02021159461522157,4.017781687564643e-05,0.393086251435132
SM,11080,49614--sample_49614_k141_46532,0.03257159698166445,0.00019417294605529237,0.4632404549490508
SM,11080,49614--sample_49614_k141_1582181,0.022286561531028867,9.800462519420253e-05,0.43490393775801844
SM,11080,49614--sample_49614_k141_1167240,0.03417139802724648,0.00019008860079686464,0.4632404549490508
SM,11080,49614--sample_49614_k141_2296830,0.033780701226470054,0.00022927529256194714,0.46989620861211184
SM,11080,49614--sample_49614_k141_311416,0.04224877165433609,0.00035934965510703835,0.48095258999122037
SM,11080,49614--sample_49614_k141_461285,0.010143723141773498,0.0,0.3406747512437811
SM,11080,49614--sample_49614_k141_978190,0.05524885531346974,0.0006923729608118188,0.4955269109000452
