Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality
SM,235560,Contig_60400.fasta,0.013238357727269712,6.016715320089194e-06,0.49710843373493974
SM,235560,Contig_303000.fasta,0.01720322004266163,1.0598319785458992e-05,0.49951573849878933
SM,235560,Contig_58480.fasta,0.013212060266171131,6.066185002901692e-06,0.49758803666184276
SM,235560,Contig_547953.fasta,0.018454883475916152,1.249102651312848e-05,0.4997577519379845
SM,235560,Contig_501261.fasta,0.01186279347538123,4.986601291012759e-06,0.49782818532818535
SM,235560,Contig_59812.fasta,0.014548552021813009,7.389101466498961e-06,0.49830917874396136
SM,235560,Contig_137842.fasta,0.012069752094825428,4.733717651137608e-06,0.49543707973102785
SM,235560,Contig_305555.fasta,0.01847074431154009,1.2411874429906783e-05,0.5
SM,235560,Contig_1064437.fasta,0.02122065226680556,1.624763844693612e-05,0.5004852013585638
SM,235560,Contig_302768.fasta,0.015754721126564876,9.10106360692748e-06,0.49927395934172314
SM,235560,Contig_308773.fasta,0.018454498879674344,1.2577279311984759e-05,0.5002424830261881
SM,235560,Contig_548846.fasta,0.013102511293825515,6.247679555489689e-06,0.49710843373493974
SM,235560,Contig_367992.fasta,0.01589076546696449,8.868785522105635e-06,0.49927395934172314
SM,235560,Contig_2515.fasta,0.02131048456971494,1.6174819573281702e-05,0.5007281553398059
SM,235560,Contig_139114.fasta,0.011916186873370177,4.93076130464393e-06,0.49662975445353874
SM,235560,Contig_1118110.fasta,0.007983628644287087,2.0049917458782367e-06,0.48472744360902253
SM,235560,Contig_499911.fasta,0.011889049792230832,4.9365829911457304e-06,0.496390760346487
SM,235560,Contig_552124.fasta,0.0158567931675616,9.113918796462456e-06,0.49927395934172314
SM,235560,Contig_133566.fasta,0.007981068900459229,1.9500493799720174e-06,0.4824602432179607
SM,235560,Contig_131655.fasta,0.016002572642760674,8.72291624745784e-06,0.49903241412675375
SM,235560,Contig_550217.fasta,0.018462954100815263,1.2456649753030297e-05,0.5002424830261881
SM,235560,Contig_1065858.fasta,0.014426204106962845,7.620845644826428e-06,0.49855002416626387
SM,235560,Contig_502682.fasta,0.011861447177428364,4.727529480783934e-06,0.4949616122840691
SM,235560,Contig_59781.fasta,0.014568644195989406,7.486880981442942e-06,0.49879110251450676
SM,235560,Contig_544167.fasta,0.01313525649780304,6.158224611839957e-06,0.49806856591018833
SM,235560,Contig_500923.fasta,0.01712601470284893,1.0615862017847037e-05,0.4997577519379845
SM,235560,Contig_53423.fasta,0.021175636291552738,1.6291175659279718e-05,0.5004852013585638
SM,235560,Contig_54970.fasta,0.01194389957838186,4.958242758543153e-06,0.496868978805395
SM,235560,Contig_371293.fasta,0.017222760594280104,1.0462812642794466e-05,0.49951573849878933
SM,235560,Contig_368039.fasta,0.017188072511424946,1.0522606244093804e-05,0.4997577519379845
SM,235560,Contig_139681.fasta,0.014599243036154601,7.4296939612389656e-06,0.49903241412675375
SM,235560,Contig_139250.fasta,0.013210758940034801,5.9528963101467075e-06,0.496868978805395
SM,235560,Contig_55970.fasta,0.018540680414411797,1.2327641928762807e-05,0.49951573849878933
SM,235560,Contig_370642.fasta,0.015791521581990944,8.846138312472925e-06,0.49879110251450676
SM,235560,Contig_424505.fasta,0.01854705178179544,1.2158248309126068e-05,0.5
SM,235560,Contig_1064106.fasta,0.013180137174752015,6.033276488475856e-06,0.496868978805395
SM,235560,Contig_53687.fasta,0.014556241745121535,7.626188525295418e-06,0.49830917874396136
SM,235560,Contig_988292.fasta,0.010565594181819522,3.8107473170344406e-06,0.4933046389287422
SM,235560,Contig_2.fasta,0.011916215456027116,4.880511739182043e-06,0.49734811957569913
SM,235560,Contig_55746.fasta,0.013182703519598701,6.193138799813502e-06,0.49710843373493974
SM,235560,Contig_370874.fasta,0.01198619613066829,4.800670880922297e-06,0.4961519961519962
SM,235560,Contig_62202.fasta,0.018611196566847153,1.2135355176125615e-05,0.5
SM,235560,Contig_131826.fasta,0.014609226176765518,7.465267318029965e-06,0.49855002416626387
SM,235560,Contig_60972.fasta,0.01855128066776802,1.2277700788369718e-05,0.5002424830261881
SM,235560,Contig_502426.fasta,0.018429716229705902,1.236565977325377e-05,0.5
SM,235560,Contig_302574.fasta,0.019902430143009863,1.424508203425115e-05,0.5004852013585638
SM,235560,Contig_369922.fasta,0.01976467626057716,1.450704723871497e-05,0.5004852013585638
SM,235560,Contig_56774.fasta,0.01447447686871115,7.521505610294276e-06,0.49903241412675375
SM,235560,Contig_53586.fasta,0.017196223591425808,1.0457690134742168e-05,0.49951573849878933
SM,235560,Contig_305448.fasta,0.013180527344888057,6.0872208878713885e-06,0.49758803666184276
SM,235560,Contig_423780.fasta,0.01186992102820764,4.853643659484796e-06,0.4961519961519962
SM,235560,Contig_368225.fasta,0.02114049847261619,1.647513742466683e-05,0.5007281553398059
SM,235560,Contig_498426.fasta,0.01848383226650647,1.2340543799141224e-05,0.5002424830261881
SM,235560,Contig_543905.fasta,0.011882331468111532,4.938705309408361e-06,0.49591346153846155
SM,235560,Contig_799449.fasta,0.015921229216134234,8.962022938528787e-06,0.4997577519379845
SM,235560,Contig_307703.fasta,0.010559553783523728,3.961563303839962e-06,0.496390760346487
SM,235560,Contig_135212.fasta,0.017233459783956264,1.0560281437091123e-05,0.5
SM,235560,Contig_542656.fasta,0.014567554460943082,7.552199642838629e-06,0.49879110251450676
SM,235560,Contig_368570.fasta,0.018492029209086706,1.2177798116210254e-05,0.4997577519379845
SM,235560,Contig_58171.fasta,0.01453401510028882,7.444617434759645e-06,0.49830917874396136
SM,235560,Contig_989217.fasta,0.017247918960114763,1.0653604478928515e-05,0.5
SM,235560,Contig_24573992.fasta,0.021019928594656317,1.6563762508083557e-05,0.5007281553398059
SM,235560,Contig_422441.fasta,0.01194524765603393,4.70823023968396e-06,0.4961519961519962
SM,235560,Contig_58619.fasta,0.015677125374692274,9.198450517248411e-06,0.49927395934172314
SM,235560,Contig_55786.fasta,0.014504175269920112,7.453131338710822e-06,0.49855002416626387
SM,235560,Contig_84.fasta,0.018470310143072297,1.2505517806876502e-05,0.5002424830261881
SM,235560,Contig_302648.fasta,0.01319490493888412,6.2918020003701925e-06,0.49806856591018833
SM,235560,Contig_56021.fasta,0.02249202995150271,1.8431147989635303e-05,0.5009713453132588
SM,235560,Contig_500040.fasta,0.014602947798022235,7.439652516135064e-06,0.49879110251450676
SM,235560,Contig_1066208.fasta,0.01314105643297152,6.19036250292527e-06,0.49830917874396136
