Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality
SM,235560,Contig_60400.fasta,0.014642746821058162,7.168059415414814e-06,0.49855002416626387
SM,235560,Contig_303000.fasta,0.01863100205295583,1.1999021731518957e-05,0.5002424830261881
SM,235560,Contig_58480.fasta,0.017251674394031177,1.0033025075860276e-05,0.4997577519379845
SM,235560,Contig_547953.fasta,0.01311515172831375,5.9578447841120885e-06,0.49734811957569913
SM,235560,Contig_501261.fasta,0.013141327763917722,5.8906437914099336e-06,0.49710843373493974
SM,235560,Contig_59812.fasta,0.018478527036307982,1.1952240594302395e-05,0.5002424830261881
SM,235560,Contig_137842.fasta,0.014516039302912096,7.116604189346821e-06,0.49830917874396136
SM,235560,Contig_305555.fasta,0.010436117114063524,3.6386526004614064e-06,0.4933046389287422
SM,235560,Contig_1064437.fasta,0.009273699357825542,2.750544471778533e-06,0.48979107312440645
SM,235560,Contig_302768.fasta,0.015752329933731195,8.50467010252246e-06,0.49903241412675375
SM,235560,Contig_308773.fasta,0.018689148459098998,1.17995394629734e-05,0.5002424830261881
SM,235560,Contig_548846.fasta,0.015831047149398286,8.54028496344909e-06,0.49951573849878933
SM,235560,Contig_367992.fasta,0.019652731638275824,1.3818823196754305e-05,0.5004852013585638
SM,235560,Contig_2515.fasta,0.01459146325464551,7.13146708282376e-06,0.49806856591018833
SM,235560,Contig_139114.fasta,0.01718065561509349,1.0222015572489426e-05,0.5
SM,235560,Contig_1118110.fasta,0.014637531586419318,7.210739500321934e-06,0.49879110251450676
SM,235560,Contig_499911.fasta,0.01854258354088891,1.1873779508594595e-05,0.5
SM,235560,Contig_552124.fasta,0.01054076764842785,3.635061861249102e-06,0.49543707973102785
SM,235560,Contig_133566.fasta,0.01052061938078499,3.594963760525069e-06,0.4937769267592149
SM,235560,Contig_131655.fasta,0.01594580833252446,8.565742988943106e-06,0.4997577519379845
SM,235560,Contig_550217.fasta,0.018617146249714903,1.1778589284401327e-05,0.5002424830261881
SM,235560,Contig_1065858.fasta,0.010512114920187441,3.676850569679045e-06,0.49519923187710035
SM,235560,Contig_502682.fasta,0.013222997397685012,5.902117828658963e-06,0.49830917874396136
SM,235560,Contig_59781.fasta,0.01719385313974985,1.0159002289498053e-05,0.5
SM,235560,Contig_544167.fasta,0.018503638909268153,1.1894784098907092e-05,0.5
SM,235560,Contig_500923.fasta,0.02116234804622067,1.560052622912422e-05,0.5007281553398059
SM,235560,Contig_53423.fasta,0.015947037189447896,8.651949323481823e-06,0.49951573849878933
SM,235560,Contig_54970.fasta,0.01992137844915814,1.367013571960722e-05,0.5002424830261881
SM,235560,Contig_371293.fasta,0.01851668549877037,1.1801236988261468e-05,0.5002424830261881
SM,235560,Contig_368039.fasta,0.0171592232339766,1.018495671909186e-05,0.5
SM,235560,Contig_139681.fasta,0.014582449304836547,7.2017028410022815e-06,0.49903241412675375
SM,235560,Contig_139250.fasta,0.017201131961275037,1.0110353440875193e-05,0.49951573849878933
SM,235560,Contig_55970.fasta,0.016127510563224347,8.488516852247491e-06,0.4997577519379845
SM,235560,Contig_370642.fasta,0.0172031345010286,1.0271097703295228e-05,0.5
SM,235560,Contig_424505.fasta,0.01857898640558555,1.1829008621162203e-05,0.5002424830261881
SM,235560,Contig_1064106.fasta,0.011943941450267746,4.676939855115848e-06,0.496868978805395
SM,235560,Contig_53687.fasta,0.016011413461575905,8.551791681521642e-06,0.49903241412675375
SM,235560,Contig_988292.fasta,0.013314165449933817,5.82240018786486e-06,0.49782818532818535
SM,235560,Contig_2.fasta,0.01716938808452156,1.0201385881747411e-05,0.49927395934172314
SM,235560,Contig_55746.fasta,0.017278101896281203,1.0192509881398367e-05,0.4997577519379845
SM,235560,Contig_370874.fasta,0.018542314277917058,1.1818546200363502e-05,0.5002424830261881
SM,235560,Contig_62202.fasta,0.015768384576479187,8.737249534881064e-06,0.4997577519379845
SM,235560,Contig_131826.fasta,0.014607724217564533,7.125759638303056e-06,0.49879110251450676
SM,235560,Contig_60972.fasta,0.018435435862765092,1.185975385082102e-05,0.5002424830261881
SM,235560,Contig_502426.fasta,0.017124064558670767,1.0129694704812787e-05,0.5
SM,235560,Contig_302574.fasta,0.02248728100979334,1.7811295436731004e-05,0.5009713453132588
SM,235560,Contig_369922.fasta,0.010708025290538471,3.6175086353155496e-06,0.49543707973102785
SM,235560,Contig_56774.fasta,0.015881064160864693,8.59152823844622e-06,0.49951573849878933
SM,235560,Contig_53586.fasta,0.01333552841216565,5.844363979590883e-06,0.49806856591018833
SM,235560,Contig_305448.fasta,0.017315632987536172,1.0166747808768956e-05,0.5
SM,235560,Contig_423780.fasta,0.019832027103140165,1.366012231774879e-05,0.5004852013585638
SM,235560,Contig_368225.fasta,0.011893842203401738,4.755061072911859e-06,0.49710843373493974
SM,235560,Contig_498426.fasta,0.013215661610145387,5.8688812709249454e-06,0.49782818532818535
SM,235560,Contig_543905.fasta,0.01329204459325056,5.935770090617579e-06,0.49830917874396136
SM,235560,Contig_799449.fasta,0.015811364425667492,8.587881323308635e-06,0.49927395934172314
SM,235560,Contig_307703.fasta,0.015919690552718878,8.593175666073561e-06,0.49951573849878933
SM,235560,Contig_135212.fasta,0.01847678005983712,1.1772155392734472e-05,0.5002424830261881
SM,235560,Contig_542656.fasta,0.013175282029954119,5.859584649323116e-06,0.49734811957569913
SM,235560,Contig_368570.fasta,0.013223179252446936,5.791890350127344e-06,0.49734811957569913
SM,235560,Contig_58171.fasta,0.01588552534814867,8.609655539823401e-06,0.49951573849878933
SM,235560,Contig_989217.fasta,0.021224963302099692,1.5512333629577073e-05,0.5004852013585638
SM,235560,Contig_24573992.fasta,0.018578832877688082,1.1765981905719124e-05,0.5
SM,235560,Contig_422441.fasta,0.017246045995253655,1.0173189136749203e-05,0.4997577519379845
SM,235560,Contig_58619.fasta,0.011933136552838161,4.704144767201522e-06,0.496868978805395
SM,235560,Contig_55786.fasta,0.017125556885467384,1.0251407495241506e-05,0.5
SM,235560,Contig_84.fasta,0.010585221300635685,3.686583897007448e-06,0.49519923187710035
SM,235560,Contig_302648.fasta,0.014576295642395756,7.188003150398861e-06,0.49855002416626387
SM,235560,Contig_56021.fasta,0.00934769162660788,2.728756176481695e-06,0.4916587225929457
SM,235560,Contig_500040.fasta,0.01711843471632891,1.0221007619213765e-05,0.4997577519379845
SM,235560,Contig_1066208.fasta,0.011866446773857783,4.705550068208025e-06,0.49543707973102785
SM,235560,Contig_56448.fasta,0.013183432516969242,5.794578863984435e-06,0.49662975445353874
SM,235560,Contig_211575.fasta,0.017231413103177596,1.0151819967453458e-05,0.5
SM,235560,Contig_58270.fasta,0.018590678279709998,1.1776624385378982e-05,0.5002424830261881
SM,235560,Contig_501846.fasta,0.009386398476053515,2.692406721659798e-06,0.4914244878513578
SM,235560,Contig_542512.fasta,0.011853716815130335,4.702868471941173e-06,0.496868978805395
SM,235560,Contig_134156.fasta,0.013200440545635773,5.855837460371882e-06,0.49782818532818535
SM,235560,Contig_24575311.fasta,0.022524321033292542,1.7756349437022243e-05,0.5009713453132588
SM,235560,Contig_56365.fasta,0.015910598263337298,8.60681636942869e-06,0.49927395934172314
SM,235560,Contig_24577067.fasta,0.013183227528600952,5.92762443805914e-06,0.49830917874396136
SM,235560,Contig_302549.fasta,0.017274086034283563,1.0159090731754733e-05,0.5
SM,235560,Contig_61598.fasta,0.014517145593722913,7.127061549165126e-06,0.49830917874396136
SM,235560,Contig_57982.fasta,0.01855222828905806,1.2014432337844338e-05,0.5002424830261881
SM,235560,Contig_367952.fasta,0.02125917303771558,1.572359886888082e-05,0.5007281553398059
SM,235560,Contig_548080.fasta,0.015885152139509057,8.733808167044126e-06,0.49951573849878933
SM,235560,Contig_55623.fasta,0.01441641550044657,7.199420460371341e-06,0.49927395934172314
SM,235560,Contig_56982.fasta,0.015731004361624144,8.602902956019512e-06,0.49903241412675375
SM,235560,Contig_1066315.fasta,0.015880922930053987,8.663388342878047e-06,0.49903241412675375
SM,235560,Contig_369802.fasta,0.01856268480368285,1.177306234400062e-05,0.5
SM,235560,Contig_132276.fasta,0.011914517357044074,4.7268056385264535e-06,0.49734811957569913
SM,235560,Contig_985545.fasta,0.017150487555598278,1.0263112765089294e-05,0.5
SM,235560,Contig_56278.fasta,0.01320328604422387,5.871675094521686e-06,0.49879110251450676
SM,235560,Contig_61852.fasta,0.014643020336708248,7.1042444394101686e-06,0.49830917874396136
SM,235560,Contig_985500.fasta,0.01705453669609123,1.0166216991183247e-05,0.4997577519379845
SM,235560,Contig_499607.fasta,0.017069689831359806,1.0293914217850445e-05,0.5
SM,235560,Contig_2240.fasta,0.014604791741278652,7.178102978218437e-06,0.49855002416626387
SM,235560,Contig_370216.fasta,0.014515598862949763,7.130496134151671e-06,0.49830917874396136
SM,235560,Contig_309063.fasta,0.015788627852385304,8.460671653487815e-06,0.49903241412675375
SM,235560,Contig_57285.fasta,0.011886172985330581,4.635082304767372e-06,0.49519923187710035
SM,235560,Contig_3691.fasta,0.009118341200249033,2.741128374761793e-06,0.49002375296912115
SM,235560,Contig_59029.fasta,0.015858542160846176,8.54476038174536e-06,0.49951573849878933
SM,235560,Contig_3240.fasta,0.010619443922692836,3.6472345054614404e-06,0.4949616122840691
SM,235560,Contig_56285.fasta,0.011876185761720202,4.75606856309352e-06,0.49710843373493974
SM,235560,Contig_371253.fasta,0.01720321414850267,1.0133903969178745e-05,0.49951573849878933
SM,235560,Contig_1263041.fasta,0.01590825338794657,8.563994657962195e-06,0.49903241412675375
SM,235560,Contig_138129.fasta,0.01588418481936522,8.651711484890794e-06,0.4997577519379845
SM,235560,Contig_302755.fasta,0.014640872745449868,7.118796084796317e-06,0.49855002416626387
SM,235560,Contig_544576.fasta,0.018531577040745022,1.1931208884124985e-05,0.5002424830261881
SM,235560,Contig_278.fasta,0.015893689822290006,8.680979703383013e-06,0.49927395934172314
SM,235560,Contig_131695.fasta,0.014655163472450944,7.1204092122170035e-06,0.49903241412675375
SM,235560,Contig_548245.fasta,0.010577670833820045,3.665575409934878e-06,0.49354066985645934
SM,235560,Contig_1065632.fasta,0.014555516724005202,7.172724791941377e-06,0.49903241412675375
SM,235560,Contig_55072.fasta,0.014644055417296666,7.070190701913752e-06,0.49855002416626387
SM,235560,Contig_204149.fasta,0.014522354273531195,7.219654762169281e-06,0.49879110251450676
SM,235560,Contig_369610.fasta,0.018276395834215524,1.2036666289175483e-05,0.4997577519379845
SM,235560,Contig_498487.fasta,0.014782936776992923,7.085532060653201e-06,0.49855002416626387
SM,235560,Contig_201047.fasta,0.01579700668737842,8.7637710416062e-06,0.49951573849878933
SM,235560,Contig_136690.fasta,0.019828217817695767,1.377427412926184e-05,0.5004852013585638
SM,235560,Contig_550313.fasta,0.014636269625725735,7.12639122330928e-06,0.49830917874396136
SM,235560,Contig_60291.fasta,0.011920610121522667,4.7258109944715665e-06,0.49662975445353874
SM,235560,Contig_370828.fasta,0.010618983264977839,3.587983768267612e-06,0.4933046389287422
