Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality
SM,235560,Contig_60400.fasta,0.017064649413362137,1.0395286550022615e-05,0.5
SM,235560,Contig_303000.fasta,0.022527978193672596,1.8237055928886537e-05,0.5009713453132588
SM,235560,Contig_58480.fasta,0.01461040821865111,7.0289129024051055e-06,0.49855002416626387
SM,235560,Contig_547953.fasta,0.01851931332848542,1.2069888739692167e-05,0.5002424830261881
SM,235560,Contig_501261.fasta,0.013374231049827634,5.853969744504772e-06,0.49855002416626387
SM,235560,Contig_59812.fasta,0.019860096667798907,1.3927181796213551e-05,0.5004852013585638
SM,235560,Contig_137842.fasta,0.011948487051838185,4.7632487963035e-06,0.496868978805395
SM,235560,Contig_305555.fasta,0.018465374195042086,1.2185062149170895e-05,0.5
SM,235560,Contig_1064437.fasta,0.011835117188594955,4.686530574967536e-06,0.49662975445353874
SM,235560,Contig_302768.fasta,0.011952336807756566,4.810292731262327e-06,0.496868978805395
SM,235560,Contig_308773.fasta,0.008039690414353515,1.9732688148814233e-06,0.4858690532265662
SM,235560,Contig_548846.fasta,0.01189903781805947,4.6798458688594975e-06,0.49591346153846155
SM,235560,Contig_367992.fasta,0.014578977452606981,7.3453443965640286e-06,0.49903241412675375
SM,235560,Contig_2515.fasta,0.015773736126686866,8.795452261651313e-06,0.49951573849878933
SM,235560,Contig_139114.fasta,0.01593366486557692,8.713291021883666e-06,0.49903241412675375
SM,235560,Contig_1118110.fasta,0.0158005081566357,8.727332579225569e-06,0.49855002416626387
SM,235560,Contig_499911.fasta,0.019816895720175212,1.413128336215194e-05,0.5004852013585638
SM,235560,Contig_552124.fasta,0.013207486373587594,5.957952457551079e-06,0.49734811957569913
SM,235560,Contig_133566.fasta,0.014628325322670582,7.191716419358662e-06,0.49879110251450676
SM,235560,Contig_131655.fasta,0.017056080602713842,1.0382219002658124e-05,0.5
SM,235560,Contig_550217.fasta,0.015811918690829468,8.804136522713452e-06,0.49951573849878933
SM,235560,Contig_1065858.fasta,0.017238447417373178,1.0228387731609214e-05,0.5
SM,235560,Contig_502682.fasta,0.01715178608491728,1.0345966409638146e-05,0.4997577519379845
SM,235560,Contig_59781.fasta,0.014360684441681239,7.342250228691408e-06,0.49951573849878933
SM,235560,Contig_544167.fasta,0.017232663554931412,1.0181009541374041e-05,0.4997577519379845
SM,235560,Contig_500923.fasta,0.015839285006839246,8.885681471354472e-06,0.49951573849878933
SM,235560,Contig_53423.fasta,0.014507221203710988,7.34149451445576e-06,0.49879110251450676
SM,235560,Contig_54970.fasta,0.013327432852119793,5.822089338531252e-06,0.49830917874396136
SM,235560,Contig_371293.fasta,0.014533384295160948,7.402916332603859e-06,0.49879110251450676
SM,235560,Contig_368039.fasta,0.014445587729198834,7.441459970041985e-06,0.49927395934172314
SM,235560,Contig_139681.fasta,0.0210801852435209,1.5898796217872063e-05,0.5007281553398059
SM,235560,Contig_139250.fasta,0.017243607540633133,1.0340992042260774e-05,0.5
SM,235560,Contig_55970.fasta,0.011897472071744375,4.847708087441377e-06,0.49662975445353874
SM,235560,Contig_370642.fasta,0.013209567329151056,6.0342500519668374e-06,0.49734811957569913
