Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,394190,49640--k141_111749||full.fasta,0.011542527298471123,4.903187339288438e-10,0.2727083368645934,CM
,394190,49618--k141_678278||full.fasta,0.0,0.0,0.0,CM
,394190,49623--k141_121963||full.fasta,0.01345125612309615,4.180235710957956e-05,0.39738591360022996,CM
,394190,49620--k141_150709_1.fasta,0.007105282788220048,3.2248120752601156e-05,0.3923808226064171,CM
,394190,49640--k141_92302||full.fasta,0.01345125612309615,4.180235710957956e-05,0.39738591360022996,CM
,394190,concatenated_49640_vRhyme_bin_43.fasta,0.011542527298471123,4.903187339288438e-10,0.2727083368645934,CM
,394190,49640--k141_107615_1.fasta,0.001908728824625026,0.0,0.363410675806114,CM
,394190,49614--k141_330859||full.fasta,0.020499027721507593,0.00037650458901025696,0.44656854218671066,CM
,394190,49614--k141_142261||lt2gene.fasta,0.001908728824625026,0.0,0.363410675806114,CM
,394190,49640--k141_9439||full.fasta,0.00746749840488016,8.002898199019004e-05,0.4048166303112397,CM
,394190,concatenated_49617_vRhyme_bin_115.fasta,0.001908728824625026,0.0,0.363410675806114,CM
,394190,concatenated_49640_vRhyme_bin_502.fasta,0.004190555360766662,2.6312469279909672e-05,0.3926220465041233,CM
,394190,49615--k141_353014.fasta,0.01345125612309615,4.180235710957956e-05,0.39738591360022996,CM
,394190,49617--k141_197420||full.fasta,0.008594284806376352,5.039477891971117e-05,0.398129096170666,CM
,394190,49614--k141_256676||full.fasta,0.01345125612309615,4.180235710957956e-05,0.39738591360022996,CM
,394190,49640--k141_91292||full.fasta,0.0063124582702347165,1.99607180689195e-05,0.38337140325340713,CM
,394190,49620--k141_170404.fasta,0.001908728824625026,0.0,0.363410675806114,CM
,394190,concatenated_49623_vRhyme_bin_134.fasta,0.01345125612309615,4.180235710957956e-05,0.39738591360022996,CM
,394190,concatenated_49620_vRhyme_bin_279.fasta,0.0,0.0,0.0,CM
,394190,49640--k141_78919||full.fasta,0.001908728824625026,0.0,0.363410675806114,CM
,394190,49617--k141_79878||full.fasta,0.011542527298471123,4.903187339288438e-10,0.2727083368645934,CM
,394190,49617--k141_12932||full.fasta,0.001908728824625026,0.0,0.363410675806114,CM
,394190,concatenated_49640_vRhyme_bin_424.fasta,0.01424408064108148,8.374841470006115e-05,0.4209599317094963,CM
