Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality
SM,201630,49614--sample_49614_k141_1366290,0.020918779508958475,1.635552457012732e-05,0.5011673151750973
SM,201630,49614--sample_49614_k141_1673869,0.02087118991187241,1.6432861187914263e-05,0.5011673151750973
SM,201630,49614--sample_49614_k141_361656,0.01717777717687398,1.097878099903163e-05,0.5
SM,201630,49614--sample_49614_k141_1427871,0.015950688639475803,9.442288711624453e-06,0.49961210240496506
SM,201630,49614--sample_49614_k141_1684910,0.014738142183357443,7.977157709736389e-06,0.4992248062015504
SM,201630,49614--sample_49614_k141_1888333,0.01972158236263095,1.4450079366824867e-05,0.5007776049766719
SM,201630,49614--sample_49614_k141_1420726,0.022058464611978884,1.852841971779495e-05,0.5015576323987538
SM,201630,49614--sample_49614_k141_1263971,0.01838813473951362,1.2710879319083889e-05,0.5003885003885004
SM,201630,49614--sample_49614_k141_1030954,0.014863714581362803,7.891389655271808e-06,0.4992248062015504
SM,201630,49614--sample_49614_k141_1613401,0.022067119758276327,1.853096803988807e-05,0.5015576323987538
SM,201630,49614--sample_49614_k141_1358288,0.019801101600291728,1.4390650173570997e-05,0.5007776049766719
SM,201630,49614--sample_49614_k141_1030670,0.01839595180881263,1.266026673549153e-05,0.5003885003885004
SM,201630,49614--sample_49614_k141_1820688,0.018394623733643554,1.2719087725174572e-05,0.5003885003885004
SM,201630,49614--sample_49614_k141_1487501,0.014717179251815548,8.012658122347523e-06,0.4988381099922541
SM,201630,49614--sample_49614_k141_1651093,0.014641895779113496,8.040786553799056e-06,0.4992248062015504
SM,201630,49614--sample_49614_k141_1675793,0.018477768888414712,1.266888333307899e-05,0.5003885003885004
SM,201630,49614--sample_49614_k141_942127,0.013434931524985443,6.686295058646679e-06,0.4988381099922541
SM,201630,49614--sample_49614_k141_656736,0.01969497515613403,1.4430316658857434e-05,0.5007776049766719
SM,201630,49614--sample_49614_k141_1678667,0.022174148243189033,1.837563815482258e-05,0.5015576323987538
SM,201630,49614--sample_49614_k141_1943765,0.013591766283072607,6.590131216459224e-06,0.4988381099922541
SM,201630,49614--sample_49614_k141_1816064,0.01835332755212865,1.278434224035903e-05,0.5003885003885004
SM,201630,49614--sample_49614_k141_149411,0.013426803806302155,6.69904826646377e-06,0.4988381099922541
SM,201630,49614--sample_49614_k141_1996265,0.020837580964872628,1.646585374939514e-05,0.5011673151750973
SM,201630,49614--sample_49614_k141_1502755,0.01730178087121907,1.0933103050397148e-05,0.5
SM,201630,49614--sample_49614_k141_259366,0.02081171556359084,1.6438909983570224e-05,0.5011673151750973
SM,201630,49614--sample_49614_k141_75054,0.02211238637168582,1.8488247473051217e-05,0.5015576323987538
SM,201630,49614--sample_49614_k141_2139,0.015852750813745015,9.507982807884133e-06,0.49961210240496506
SM,201630,49614--sample_49614_k141_823274,0.018492585518068767,1.260443062880867e-05,0.5003885003885004
SM,201630,49614--sample_49614_k141_1735709,0.023310672495617323,2.0728072174326037e-05,0.5019485580670304
SM,201630,49614--sample_49614_k141_762662,0.017325900953037512,1.0849716443224898e-05,0.5
SM,201630,49614--sample_49614_k141_1698348,0.024616746256020172,2.2895292207220328e-05,0.5023400936037441
SM,201630,49614--sample_49614_k141_1641869,0.02592833464289912,2.5154470168512725e-05,0.5027322404371585
SM,201630,49614--sample_49614_k141_262368,0.017135071902109954,1.0998753475443746e-05,0.5
SM,201630,49614--sample_49614_k141_611934,0.01844656676952885,1.2625739345295287e-05,0.5003885003885004
SM,201630,49614--sample_49614_k141_405366,0.018610407524806423,1.2521509964691151e-05,0.5003885003885004
SM,201630,49614--sample_49614_k141_1298515,0.016002469012098126,9.358438014268789e-06,0.49961210240496506
SM,201630,49614--sample_49614_k141_1081030,0.019686157225786476,1.4490635368544827e-05,0.5007776049766719
SM,201630,49614--sample_49614_k141_1494757,0.01474640997415078,7.949609992490795e-06,0.4992248062015504
SM,201630,49614--sample_49614_k141_228945,0.01494948042767206,7.826845834097342e-06,0.4988381099922541
SM,201630,49614--sample_49614_k141_651585,0.021017822218140383,1.6288115182562114e-05,0.5011673151750973
