Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality
SM,201630,49614--sample_49614_k141_1366290,0.01601446904344647,9.379094026284952e-06,0.49961210240496506
SM,201630,49614--sample_49614_k141_1673869,0.020974366823474904,1.6384381449108236e-05,0.5011673151750973
SM,201630,49614--sample_49614_k141_361656,0.024658748473218996,2.286079614851896e-05,0.5023400936037441
SM,201630,49614--sample_49614_k141_1427871,0.01723547778348155,1.0975448142336829e-05,0.5
SM,201630,49614--sample_49614_k141_1684910,0.014738639561671082,7.970353232033494e-06,0.4992248062015504
SM,201630,49614--sample_49614_k141_1888333,0.019724977213466607,1.4416951793948041e-05,0.5007776049766719
SM,201630,49614--sample_49614_k141_1420726,0.016030815355045323,9.37752440779102e-06,0.49961210240496506
SM,201630,49614--sample_49614_k141_1263971,0.01605031859327345,9.356361512789802e-06,0.49961210240496506
SM,201630,49614--sample_49614_k141_1030954,0.025834292664299062,2.5403868540561114e-05,0.5027322404371585
SM,201630,49614--sample_49614_k141_1613401,0.019707232547598225,1.4435148667179861e-05,0.5007776049766719
SM,201630,49614--sample_49614_k141_1358288,0.019777979129683945,1.4411180442095152e-05,0.5007776049766719
SM,201630,49614--sample_49614_k141_1030670,0.017301370233090106,1.0940336998720925e-05,0.5
SM,201630,49614--sample_49614_k141_1820688,0.024556756483441324,2.2952439538252518e-05,0.5023400936037441
SM,201630,49614--sample_49614_k141_1487501,0.01835102886269581,1.278195728253724e-05,0.5003885003885004
SM,201630,49614--sample_49614_k141_1651093,0.01952128962280716,1.461151146887126e-05,0.5007776049766719
SM,201630,49614--sample_49614_k141_1675793,0.015958071674111677,9.424565721537734e-06,0.49961210240496506
SM,201630,49614--sample_49614_k141_942127,0.025831278545546666,2.534327394176071e-05,0.5027322404371585
SM,201630,49614--sample_49614_k141_656736,0.01720150194806946,1.1039274725899189e-05,0.5
SM,201630,49614--sample_49614_k141_1678667,0.014763096396735944,7.931207166467765e-06,0.4992248062015504
SM,201630,49614--sample_49614_k141_1943765,0.018435640419149624,1.2707246112717934e-05,0.5003885003885004
SM,201630,49614--sample_49614_k141_1816064,0.012368563582770421,5.3904398218988625e-06,0.4984520123839009
SM,201630,49614--sample_49614_k141_149411,0.022187891719698254,1.8425661949300675e-05,0.5015576323987538
SM,201630,49614--sample_49614_k141_1996265,0.023314952964946376,2.0728053116686866e-05,0.5019485580670304
SM,201630,49614--sample_49614_k141_1502755,0.020864946773895145,1.6465039949266364e-05,0.5011673151750973
SM,201630,49614--sample_49614_k141_259366,0.024572147670736504,2.293378748672504e-05,0.5023400936037441
SM,201630,49614--sample_49614_k141_75054,0.023400153908037114,2.061199648150148e-05,0.5019485580670304
SM,201630,49614--sample_49614_k141_2139,0.02081948658282053,1.6532759268301047e-05,0.5011673151750973
SM,201630,49614--sample_49614_k141_823274,0.014706026023191588,8.008255803392954e-06,0.4988381099922541
SM,201630,49614--sample_49614_k141_1735709,0.024563006886793717,2.2979309008467907e-05,0.5023400936037441
SM,201630,49614--sample_49614_k141_762662,0.02573960422457918,2.5409749271113633e-05,0.5027322404371585
SM,201630,49614--sample_49614_k141_1698348,0.019596886231003863,1.4540480965011114e-05,0.5007776049766719
SM,201630,49614--sample_49614_k141_1641869,0.019582929352821774,1.458964664769636e-05,0.5007776049766719
SM,201630,49614--sample_49614_k141_262368,0.020942568161560718,1.6404786133992244e-05,0.5011673151750973
SM,201630,49614--sample_49614_k141_611934,0.01965675125477613,1.4486861692185463e-05,0.5007776049766719
SM,201630,49614--sample_49614_k141_405366,0.016004044608648182,9.387825228221293e-06,0.49961210240496506
SM,201630,49614--sample_49614_k141_1298515,0.01723686212789434,1.093864762778805e-05,0.5
SM,201630,49614--sample_49614_k141_1081030,0.019687541095694098,1.4499360096620512e-05,0.5007776049766719
SM,201630,49614--sample_49614_k141_1494757,0.014782448790595832,7.949812751354366e-06,0.4992248062015504
SM,201630,49614--sample_49614_k141_228945,0.019650130525047823,1.4472244025519177e-05,0.5007776049766719
SM,201630,49614--sample_49614_k141_651585,0.018351276938248142,1.2771148961799596e-05,0.5003885003885004
SM,201630,49614--sample_49614_k141_1667848,0.024557365208796228,2.2975916269329455e-05,0.5023400936037441
SM,201630,49614--sample_49614_k141_1582181,0.020781345450538138,1.6483008450922617e-05,0.5007776049766719
SM,201630,49614--sample_49614_k141_888599,0.01858372443419341,1.2513202113084034e-05,0.5003885003885004
SM,201630,49614--sample_49614_k141_589501,0.02335107085530036,2.065137066661421e-05,0.5019485580670304
SM,201630,49614--sample_49614_k141_1751193,0.01976490984806178,1.4428673932669754e-05,0.5007776049766719
SM,201630,49614--sample_49614_k141_1297148,0.02216888150078462,1.842119315183438e-05,0.5015576323987538
SM,201630,49614--sample_49614_k141_2279922,0.02091065064175624,1.638706347493492e-05,0.5011673151750973
SM,201630,49614--sample_49614_k141_311416,0.01961734893349058,1.4524501736070251e-05,0.5007776049766719
SM,201630,49614--sample_49614_k141_401001,0.017234141189406464,1.0970157050838925e-05,0.5
SM,201630,49614--sample_49614_k141_1969311,0.011035615149354402,4.366531816093361e-06,0.4980665119876257
SM,201630,49614--sample_49614_k141_239722,0.022166285985390846,1.8408544411657818e-05,0.5015576323987538
SM,201630,49614--sample_49614_k141_714468,0.01723848283004479,1.0952058470973668e-05,0.5
SM,201630,49614--sample_49614_k141_1994231,0.022070271382916628,1.856414827444343e-05,0.5015576323987538
SM,201630,49614--sample_49614_k141_2178769,0.020959612864316968,1.6362385659937023e-05,0.5011673151750973
SM,201630,49614--sample_49614_k141_461285,0.017297870721685364,1.0926167641519968e-05,0.5
SM,201630,49614--sample_49614_k141_872999,0.01479212446035804,7.92835115233133e-06,0.4992248062015504
SM,201630,49614--sample_49614_k141_60460,0.017035766392927365,1.1116026286863067e-05,0.5
SM,201630,49614--sample_49614_k141_2173118,0.0184405361454444,1.2683516086293245e-05,0.5003885003885004
SM,201630,49614--sample_49614_k141_1230032,0.017224004081442475,1.098472751397966e-05,0.5
SM,201630,49614--sample_49614_k141_2164689,0.01969536589539085,1.4483956808944856e-05,0.5007776049766719
SM,201630,49614--sample_49614_k141_153009,0.008594017960595253,2.540331070197924e-06,0.49614791987673346
SM,201630,49614--sample_49614_k141_38739,0.018589956148272063,1.2535035239717544e-05,0.5003885003885004
SM,201630,49614--sample_49614_k141_978190,0.02215773725014543,1.8440999333391225e-05,0.5015576323987538
SM,201630,49614--sample_49614_k141_1331948,0.024576054921406087,2.2925707284205275e-05,0.5023400936037441
SM,201630,49614--sample_49614_k141_736090,0.017137151152166057,1.1011999218417062e-05,0.5
SM,201630,49614--sample_49614_k141_693752,0.022076941786482073,1.8467473275787092e-05,0.5015576323987538
SM,201630,49614--sample_49614_k141_768537,0.024604800438794486,2.293915368584243e-05,0.5023400936037441
SM,201630,49614--sample_49614_k141_1297508,0.008608573956051432,2.546319702006314e-06,0.49538461538461537
SM,201630,49614--sample_49614_k141_1820469,0.017182520941570755,1.1000147550826715e-05,0.5
SM,201630,49614--sample_49614_k141_983271,0.020881268780921804,1.641905648738015e-05,0.5011673151750973
SM,201630,49614--sample_49614_k141_1706254,0.014749018939660843,8.020181706263669e-06,0.4992248062015504
SM,201630,49614--sample_49614_k141_2143008,0.019611580330581406,1.4540653852901374e-05,0.5007776049766719
SM,201630,49614--sample_49614_k141_917802,0.01716324762903778,1.1024094252548455e-05,0.5
SM,201630,49614--sample_49614_k141_1082226,0.020902214569456474,1.6418007241569595e-05,0.5011673151750973
