Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,394190,49640--k141_111749||full.fasta,0.0097683318840462,1.2766280705777908e-05,0.48351310934409836,CM
,394190,49618--k141_678278||full.fasta,0.008422680728465262,8.511608816168639e-06,0.47622981536065595,CM
,394190,49623--k141_121963||full.fasta,0.00434810884054986,1.9406534494303253e-06,0.4457062562335505,CM
,394190,49620--k141_150709_1.fasta,0.01074616899841463,1.3702171428370499e-05,0.4799564748438757,CM
,394190,49640--k141_92302||full.fasta,0.0035551007578748144,1.0556341602218542e-06,0.4391325117799017,CM
,394190,concatenated_49640_vRhyme_bin_43.fasta,0.014198933596666569,2.56623074667504e-05,0.48743255122227513,CM
,394190,49640--k141_107615_1.fasta,0.016577710935274804,3.406664922834062e-05,0.48867530810532134,CM
,394190,49614--k141_330859||full.fasta,0.00614429754946899,4.46029281845651e-06,0.4695937364696338,CM
,394190,49614--k141_142261||lt2gene.fasta,0.011631365613215585,1.7509659636766522e-05,0.4845827440965385,CM
,394190,49640--k141_9439||full.fasta,0.0125883134107703,2.0359772319438945e-05,0.4862731936914206,CM
,394190,concatenated_49617_vRhyme_bin_115.fasta,0.005345626814514522,3.4722461569426665e-06,0.46801707684318106,CM
,394190,concatenated_49640_vRhyme_bin_502.fasta,0.012522048207412751,1.9748485136376504e-05,0.48604198367777857,CM
,394190,49615--k141_353014.fasta,0.006873603466122353,5.020079877536414e-06,0.4589123675293593,CM
,394190,49617--k141_197420||full.fasta,0.0133590653129554,2.262311141495302e-05,0.48681354012460415,CM
,394190,49614--k141_256676||full.fasta,0.006965466731270223,5.888204967026335e-06,0.4716883636106966,CM
,394190,49640--k141_91292||full.fasta,0.011417389588045748,1.5758786740525107e-05,0.4801067547577212,CM
,394190,49620--k141_170404.fasta,0.007915306464369056,8.159491401395787e-06,0.4803323511653135,CM
,394190,concatenated_49623_vRhyme_bin_134.fasta,0.009371993182924634,1.1760361180047197e-05,0.478682883948325,CM
,394190,concatenated_49620_vRhyme_bin_279.fasta,0.004325303059227025,1.7916437715334224e-06,0.44389981848663873,CM
,394190,49640--k141_78919||full.fasta,0.011648451771103895,1.7321358586291634e-05,0.4851960914508257,CM
,394190,49617--k141_79878||full.fasta,0.006610676195809641,4.959188969297759e-06,0.4608433234675699,CM
,394190,49617--k141_12932||full.fasta,0.0060028977547304735,3.7072901530386135e-06,0.4535505281394578,CM
,394190,concatenated_49640_vRhyme_bin_424.fasta,0.011220109830022598,1.6681562371457655e-05,0.48473593551172744,CM
,394190,49617--k141_160916||full.fasta,0.016097966066589333,3.329090793515251e-05,0.4884418087146522,CM
,394190,49623--k141_243597||full.fasta,0.005345626814514522,3.4722461569426665e-06,0.46801707684318106,CM
,394190,49617--k141_36678||full.fasta,0.012667299287754499,2.0980057248371803e-05,0.4865046237828102,CM
,394190,49620--k141_136827||full.fasta,0.01669315880841147,3.6727354235398226e-05,0.48898698812324703,CM
,394190,concatenated_49640_vRhyme_bin_244.fasta,0.01410097351158777,2.5113057847812774e-05,0.487355088758831,CM
,394190,49640--k141_16545||full.fasta,0.01345647579720131,2.322362509640727e-05,0.48689083051757465,CM
,394190,49617--k141_14018||full.fasta,0.0027617088030215658,4.5230962089264996e-07,0.39860686241826787,CM
,394190,49617--k141_72012||full.fasta,0.0020795688758990837,2.1894820975035933e-07,0.3389160519439624,CM
,394190,49640--k141_236248||full.fasta,0.01667381586926777,3.636233181127534e-05,0.4888310984322856,CM
,394190,49617--k141_118553||full.fasta,0.007452994134195142,7.245348023018039e-06,0.475417703436159,CM
,394190,concatenated_49623_vRhyme_bin_258.fasta,0.008282093325631413,8.468140012874027e-06,0.47600805526037154,CM
,394190,49640--k141_201266||full.fasta,0.005644787370658102,3.3065608832519117e-06,0.45761126553979614,CM
,394190,49640--k141_131035||full.fasta,0.004178589145687444,1.6126550804233387e-06,0.41282653241097717,CM
,394190,49620--k141_36260||full.fasta,0.01579756509963433,3.155979813712126e-05,0.4884418087146522,CM
,394190,concatenated_49618_vRhyme_bin_84.fasta,0.011058724250498473,1.6370834338266896e-05,0.48534967096857545,CM
,394190,49640--k141_147958||full.fasta,0.004108601706986123,1.6377903320325865e-06,0.41338301489720886,CM
,394190,49623--k141_168932||full.fasta,0.007650961045826264,7.2120553635334714e-06,0.4756389136897935,CM
