Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,3330,Staphylococcus_arlettae,9.735641084078997e-92,0.0,0.0,CM
,3330,Staphylococcus_aureus,0.1978768099744259,0.04716951925647186,0.4887476160203433,CM
,3330,Staphylococcus_auricularis,0.03168908529743506,0.0009446237315338074,0.33793406593406594,CM
,3330,Staphylococcus_capitis,0.16011458859878888,0.02056444998973224,0.45843768634466314,CM
,3330,Staphylococcus_caprae,0.022396424550496105,0.00011873613616167447,0.3499317250796541,CM
,3330,Staphylococcus_chromogenes,0.17522777127286013,0.041754096483573554,0.48080050031269544,CM
,3330,Staphylococcus_cohnii,0.1409666536692377,0.023792858163392418,0.4446500867553499,CM
,3330,Staphylococcus_epidermidis,0.1998087353411462,0.0963216756847007,0.5233492171545269,CM
,3330,Staphylococcus_equorum,0.19234874304021163,0.0266602752373145,0.48080050031269544,CM
,3330,Staphylococcus_fleuretti,0.06756740302400362,0.002357065507158458,0.3719400096758588,CM
,3330,Staphylococcus_haemolyticus,0.04234147991523668,0.00405381938129335,0.3719400096758588,CM
,3330,Staphylococcus_hominis,9.735641084078997e-92,0.0,0.0,CM
,3330,Staphylococcus_hyicus,0.05919366848630625,0.0023451692997968824,0.3815384615384616,CM
,3330,Staphylococcus_kloosii,0.1533154735837345,0.02412892323856708,0.4514386376981797,CM
,3330,Staphylococcus_lentus,0.09883113938215804,0.006686807655271747,0.4078514588859417,CM
,3330,Staphylococcus_lugdunensis,0.18815729262876504,0.04215078011945777,0.4969618616677441,CM
,3330,Staphylococcus_nepalensis,9.735641084078997e-92,0.0,0.0,CM
,3330,Staphylococcus_pasteuri,0.019232207161318498,0.00015620376291787996,0.3458389563652722,CM
,3330,Staphylococcus_pettenkoferi,0.031766489465058154,0.00191669406925918,0.3584149184149184,CM
,3330,Staphylococcus_pseudintermedius,0.01174657577499413,0.0,0.34184081814139616,CM
,3330,Staphylococcus_saprophyticus,0.022396424550496105,0.00011873613616167447,0.3499317250796541,CM
,3330,Staphylococcus_schleiferi,0.2084970147706379,0.08637428139502906,0.5233492171545269,CM
,3330,Staphylococcus_sciuri,0.20152268871193427,0.06711899555074058,0.5233492171545269,CM
,3330,Staphylococcus_succinus,0.17562275513401657,0.028179046980489335,0.47310769230769234,CM
,3330,Staphylococcus_vitulinus,0.2408358872096646,0.09052838630212721,0.5632234432234433,CM
