Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,3330,Staphylococcus_arlettae,7.885790912467129e-92,0.0,0.0,CM
,3330,Staphylococcus_aureus,0.2037153413900511,0.0633395444397259,0.514247491638796,CM
,3330,Staphylococcus_auricularis,0.04139928211367684,0.000714002511288211,0.3628126474752242,CM
,3330,Staphylococcus_capitis,0.1536325874795786,0.025793597777048052,0.45843768634466314,CM
,3330,Staphylococcus_caprae,0.01619418378548368,0.00012204680904278808,0.32673183170420744,CM
,3330,Staphylococcus_chromogenes,0.17771119118024425,0.03378789444971456,0.47310769230769234,CM
,3330,Staphylococcus_cohnii,0.1404469026151019,0.02767294774859763,0.4446500867553499,CM
,3330,Staphylococcus_epidermidis,0.20800981670182642,0.06149035584030042,0.5233492171545269,CM
,3330,Staphylococcus_equorum,0.1767829070278997,0.035929209719533464,0.47310769230769234,CM
,3330,Staphylococcus_fleuretti,0.060588213171622586,0.0035520537789233936,0.3815384615384616,CM
,3330,Staphylococcus_haemolyticus,0.054497436937263125,0.0010281350831205377,0.3719400096758588,CM
,3330,Staphylococcus_hominis,7.885790912467129e-92,0.0,0.0,CM
,3330,Staphylococcus_hyicus,0.05577431228138958,0.0026518983889793246,0.3815384615384616,CM
,3330,Staphylococcus_kloosii,0.15530119251097116,0.022060170825691148,0.4514386376981797,CM
,3330,Staphylococcus_lentus,0.09677288101959029,0.006768071573695287,0.4023024594453166,CM
,3330,Staphylococcus_lugdunensis,0.19063096859101877,0.043508926194166554,0.4887476160203433,CM
,3330,Staphylococcus_nepalensis,7.885790912467129e-92,0.0,0.0,CM
,3330,Staphylococcus_pasteuri,0.017706279891339063,0.00012572657343849634,0.33411560191221207,CM
,3330,Staphylococcus_pettenkoferi,0.03829265365637851,0.0012649930857420834,0.3673196368848543,CM
,3330,Staphylococcus_pseudintermedius,0.008664682768961181,0.0,0.3129019129019129,CM
,3330,Staphylococcus_saprophyticus,0.02145089657984268,0.00020124783606111822,0.3584149184149184,CM
,3330,Staphylococcus_schleiferi,0.20785301645721482,0.06207754496185593,0.5233492171545269,CM
,3330,Staphylococcus_sciuri,0.21157143105018206,0.07793118282152896,0.505456936226167,CM
,3330,Staphylococcus_succinus,0.16856435544767515,0.029695571945680708,0.47310769230769234,CM
,3330,Staphylococcus_vitulinus,0.23874788257538715,0.10648418251159275,0.5632234432234433,CM
,3330,Staphylococcus_warneri,0.03785943634959451,0.0008066652625902804,0.3584149184149184,CM
,3330,Staphylococcus_xylosus,0.2244690367903242,0.07616710678475937,0.5425546930134086,CM
,3330,PG-2021_10,0.16876508289373496,0.026529983797806567,0.5011734028683182,CM
,3330,PG-2021_12,0.1223711122424146,0.005509572214433198,0.45491124260355037,CM
,3330,PG-2021_14,0.09600935962661775,0.014621659712118698,0.44133180252583243,CM
,3330,PG-2021_15,0.1382034072731187,0.011615732377792528,0.46935286935286935,CM
,3330,PG-2021_16,0.12481319474215508,0.03957089074113889,0.4620192307692308,CM
,3330,PG-2021_17,0.18029403857225623,0.06048050376521775,0.528021978021978,CM
,3330,PG-2021_18,0.13332774969827968,0.007187667194005735,0.4620192307692308,CM
,3330,PG-2021_19,0.11848853763278606,0.004965768850792342,0.44801864801864805,CM
,3330,PG-2021_1,0.09354781920059947,0.003051531672384971,0.434841628959276,CM
