Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,394190,49640--k141_111749||full.fasta,0.009779999947900814,1.2857361901121478e-05,0.4839709454769895,CM
,394190,49618--k141_678278||full.fasta,0.007973206848312424,7.918119244575881e-06,0.47556515406915467,CM
,394190,49623--k141_121963||full.fasta,0.0053450971618418,3.4736858390902123e-06,0.4688757581247525,CM
,394190,49620--k141_150709_1.fasta,0.011393487963975105,1.6277502889129055e-05,0.4848125675464301,CM
,394190,49640--k141_92302||full.fasta,0.0035821846135829826,1.133783595812588e-06,0.4428101791949959,CM
,394190,concatenated_49640_vRhyme_bin_43.fasta,0.013043520495454904,2.0193843918231946e-05,0.4822205984770727,CM
,394190,49640--k141_107615_1.fasta,0.01442237484232954,2.4633789171068747e-05,0.4824481862683779,CM
,394190,49614--k141_330859||full.fasta,0.0053868959593772765,2.967615153567888e-06,0.45328237321926595,CM
,394190,49614--k141_142261||lt2gene.fasta,0.01266092737107837,2.031044819974639e-05,0.48604198367777857,CM
,394190,49640--k141_9439||full.fasta,0.01212427924514088,1.815431221945436e-05,0.48473593551172744,CM
,394190,concatenated_49617_vRhyme_bin_115.fasta,0.0053475496193196685,3.401423723560191e-06,0.4685891811467559,CM
,394190,concatenated_49640_vRhyme_bin_502.fasta,0.012558398998059637,2.0509417217993738e-05,0.4862731936914206,CM
,394190,49615--k141_353014.fasta,0.006815890626244403,4.482602116026399e-06,0.4578162119899894,CM
,394190,49617--k141_197420||full.fasta,0.012940447945963345,2.2128509841525852e-05,0.48642745594653725,CM
,394190,49614--k141_256676||full.fasta,0.0069359503310795646,5.734082953390147e-06,0.4716883636106966,CM
,394190,49640--k141_91292||full.fasta,0.011368133249813044,1.5764687291714023e-05,0.4806334763756671,CM
,394190,49620--k141_170404.fasta,0.00549997115902806,3.3485117636873166e-06,0.45008907257869585,CM
,394190,concatenated_49623_vRhyme_bin_134.fasta,0.010287507653996823,1.4168361431274048e-05,0.48328451595854444,CM
,394190,concatenated_49620_vRhyme_bin_279.fasta,0.004359956012234734,1.9753765793317773e-06,0.44629002343228463,CM
,394190,49640--k141_78919||full.fasta,0.01109566893744106,1.5752901238425354e-05,0.4836656251107868,CM
,394190,49617--k141_79878||full.fasta,0.007435946367600042,7.300595742778664e-06,0.47556515406915467,CM
,394190,49617--k141_12932||full.fasta,0.0067049103082774085,5.286518245460446e-06,0.470819359179388,CM
,394190,concatenated_49640_vRhyme_bin_424.fasta,0.011914720279077761,1.8136620347426365e-05,0.4857340454605122,CM
