Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality
SM,60550,49614--sample_49614_k141_1366290,0.023856547313906663,3.198655618687037e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_964555,0.02674023334097312,4.1207082447372755e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_908383,0.021338346679133743,2.3273054267319116e-05,0.4954766875434934
SM,60550,49614--sample_49614_k141_1673869,0.02100371486903402,2.3915468674509647e-05,0.4975541579315164
SM,60550,49614--sample_49614_k141_1427871,0.02387532702004554,3.141005456880282e-05,0.4982505248425472
SM,60550,49614--sample_49614_k141_1888333,0.026525355857592598,4.224142940039253e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_2079091,0.023605670172639627,3.234482957263976e-05,0.49964912280701756
SM,60550,49614--sample_49614_k141_1420726,0.021104378362260912,2.3636059427112698e-05,0.4961672473867596
SM,60550,49614--sample_49614_k141_1263971,0.033048467689180155,6.227939837088206e-05,0.5017618040873855
SM,60550,49614--sample_49614_k141_1030954,0.021062904819090712,2.3043810093182974e-05,0.4954766875434934
SM,60550,49614--sample_49614_k141_1613401,0.014811243212196424,1.1334712573899196e-05,0.48600682593856653
SM,60550,49614--sample_49614_k141_2292647,0.02676421968979789,4.0926008958703036e-05,0.49964912280701756
SM,60550,49614--sample_49614_k141_1389076,0.027097527960269072,4.081067659809201e-05,0.49964912280701756
SM,60550,49614--sample_49614_k141_1897406,0.023697481803377673,3.190522468282565e-05,0.49964912280701756
SM,60550,49614--sample_49614_k141_656736,0.02065895140111069,2.3945149876071564e-05,0.4934164934164934
SM,60550,49614--sample_49614_k141_1793862,0.033121543980894785,6.257804604815406e-05,0.5017618040873855
SM,60550,49614--sample_49614_k141_1996265,0.029620210317199854,5.137515142426476e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_75054,0.020917294366550276,2.4110271614460373e-05,0.4947880472550382
SM,60550,49614--sample_49614_k141_823274,0.020865596829570624,2.4250926588028198e-05,0.4961672473867596
SM,60550,49614--sample_49614_k141_1641869,0.03323808226137565,6.254837576381817e-05,0.5017618040873855
SM,60550,49614--sample_49614_k141_262368,0.03287334846437999,6.294811704044279e-05,0.5017618040873855
SM,60550,49614--sample_49614_k141_1792101,0.03322935572706279,6.177131039190856e-05,0.5017618040873855
SM,60550,49614--sample_49614_k141_1298515,0.014997676701844206,1.125799439765526e-05,0.48534423994546694
SM,60550,49614--sample_49614_k141_1578042,0.021135501306857745,2.3514717533660346e-05,0.4961672473867596
SM,60550,49614--sample_49614_k141_228945,0.017644826042258015,1.7514381409501843e-05,0.4886753603294441
SM,60550,49614--sample_49614_k141_651585,0.018293676847018155,1.650017344863355e-05,0.4934164934164934
SM,60550,49614--sample_49614_k141_1667848,0.03004632701842768,5.127336910903773e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_46532,0.0394032567649121,8.716640789854316e-05,0.5031802120141343
SM,60550,49614--sample_49614_k141_748421,0.029904000214886615,5.179696055949661e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_1167240,0.030018470946138423,5.090777957391028e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_401001,0.020819284085283832,2.3453108780374662e-05,0.4947880472550382
SM,60550,49614--sample_49614_k141_461285,0.0334144924621643,6.0962166716112266e-05,0.5017618040873855
SM,60550,49614--sample_49614_k141_872999,0.03019149656161851,5.044330685455772e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_2136151,0.039257497776948654,8.740031239148278e-05,0.5031802120141343
SM,60550,49614--sample_49614_k141_841638,0.021434292204261726,2.3130056254440495e-05,0.4961672473867596
SM,60550,49614--sample_49614_k141_1051687,0.021237145506107877,2.341017601193201e-05,0.49685973482205165
SM,60550,49614--sample_49614_k141_2304003,0.026500171107649562,4.187665540970903e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_179518,0.021240822128398867,2.340658947519443e-05,0.4947880472550382
SM,60550,49614--sample_49614_k141_2143008,0.0330168028044195,6.15948935012293e-05,0.5017618040873855
SM,60550,49614--sample_49614_k141_1237883,0.02435577498970518,3.109893290112976e-05,0.4982505248425472
SM,60550,49614--sample_49614_k141_1581344,0.011940837323233462,6.8644870836855325e-06,0.47183565275016565
SM,60550,49614--sample_49614_k141_1609489,0.024013462548595602,3.1654540238401397e-05,0.4982505248425472
SM,60550,49614--sample_49614_k141_2141894,0.026800621736021484,4.132318295920352e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_301897,0.02719400146955432,4.0325285943392795e-05,0.4982505248425472
SM,60550,49614--sample_49614_k141_974705,0.02712254604709906,4.0551982028910154e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_353846,0.0269845450235376,4.036767748271851e-05,0.49964912280701756
SM,60550,49614--sample_49614_k141_566910,0.0236787385457395,3.276141843234089e-05,0.4982505248425472
SM,60550,49614--sample_49614_k141_290227,0.023984657403101156,3.147787559852458e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_1083432,0.02410646233359439,3.168986219869073e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_581161,0.026891690080113155,4.173704544315614e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_1838286,0.024085856254312758,3.154259135193975e-05,0.4982505248425472
SM,60550,49614--sample_49614_k141_1809878,0.03282165699855289,6.29362232807096e-05,0.5017618040873855
SM,60550,49614--sample_49614_k141_2021145,0.027006786255019594,4.124717115085905e-05,0.49964912280701756
SM,60550,49614--sample_49614_k141_3196,0.03663798507195818,7.298734503907031e-05,0.502470007057163
SM,60550,49614--sample_49614_k141_519892,0.030046002595683043,5.0276890675713357e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_1887436,0.027011176396081495,4.0728772747572216e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_1735616,0.017745169842831615,1.6945100676776656e-05,0.4906960716747071
SM,60550,49614--sample_49614_k141_1615394,0.024199887962254134,3.1772561942287814e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_1820321,0.024455251421153724,3.1356822318467635e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_541379,0.029660063656087154,5.1924416209935684e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_1777190,0.02985857152220705,5.032203384551027e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_1387687,0.014882944936111118,1.1143506690345891e-05,0.4846834581347856
SM,60550,49614--sample_49614_k141_559284,0.03556174471420382,7.551375632001511e-05,0.502470007057163
SM,60550,49614--sample_49614_k141_939162,0.03014852231206735,5.091318921011728e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_135183,0.026876500142577336,4.04466519428697e-05,0.49964912280701756
SM,60550,49614--sample_49614_k141_1716839,0.030385009685660578,4.97235235038108e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_1586341,0.024047778366881125,3.0884165076698775e-05,0.4975541579315164
SM,60550,49614--sample_49614_k141_435800,0.024388867962357758,3.0678570592089026e-05,0.4975541579315164
SM,60550,49614--sample_49614_k141_705449,0.02085827551237826,2.388491088502872e-05,0.4954766875434934
SM,60550,49614--sample_49614_k141_623447,0.03290758623260652,6.239112721604409e-05,0.5017618040873855
SM,60550,49614--sample_49614_k141_148117,0.024717128460237398,3.015160186569999e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_2202806,0.024144687315770387,3.1339066899040967e-05,0.4975541579315164
SM,60550,49614--sample_49614_k141_1803943,0.0208233270333308,2.461009500283769e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_658929,0.030157814335771145,5.126492201446821e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_1178427,0.027838230156518096,3.848482860605903e-05,0.49964912280701756
SM,60550,49614--sample_49614_k141_548218,0.029997936184799633,5.094101105066779e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_438690,0.026685084705602057,4.103851430681839e-05,0.49964912280701756
SM,60550,49614--sample_49614_k141_1698518,0.017687948765808505,1.791646915954287e-05,0.49273356401384083
SM,60550,49614--sample_49614_k141_67510,0.018200148528469587,1.6957888525910346e-05,0.4934164934164934
SM,60550,49614--sample_49614_k141_2301029,0.030540205171660912,4.92649779548479e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_1080344,0.03567257800346484,7.555422847260671e-05,0.502470007057163
SM,60550,49614--sample_49614_k141_1426099,0.02120532070982046,2.308960038016273e-05,0.4954766875434934
SM,60550,49614--sample_49614_k141_178616,0.021083186043755007,2.3725322487318697e-05,0.4954766875434934
SM,60550,49614--sample_49614_k141_1781076,0.02659390027849779,4.168402677429201e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_1884003,0.03619726706833072,7.438509414160301e-05,0.502470007057163
SM,60550,49614--sample_49614_k141_1264935,0.02997092352138476,5.060670254197552e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_111426,0.02727028207860857,4.029707292944839e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_1220811,0.021204258223090054,2.256416273534531e-05,0.49410131852879946
SM,60550,49614--sample_49614_k141_1044103,0.017753227169788326,1.766610041006991e-05,0.4947880472550382
SM,60550,49614--sample_49614_k141_382567,0.02714830074340672,4.02874118941395e-05,0.4982505248425472
SM,60550,49614--sample_49614_k141_1204302,0.024137077846124316,3.186046615061446e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_1362863,0.038770669522766414,8.886779937006698e-05,0.5031802120141343
SM,60550,49614--sample_49614_k141_1090583,0.029945441059348557,5.069285383887079e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_6229,0.02091062289127884,2.4143216865885814e-05,0.4961672473867596
SM,60550,49614--sample_49614_k141_899836,0.030152763081114545,5.05122978753393e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_446802,0.020313163956759587,2.440034581548463e-05,0.49685973482205165
SM,60550,49614--sample_49614_k141_632789,0.027382777550539167,3.996255637526427e-05,0.49964912280701756
SM,60550,49614--sample_49614_k141_1043592,0.03594552490058448,7.422398767773448e-05,0.502470007057163
SM,60550,49614--sample_49614_k141_2225926,0.027414233769055187,4.0010393380472394e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_2307977,0.023783709941989355,3.2204607424500135e-05,0.4982505248425472
SM,60550,49614--sample_49614_k141_317393,0.018386336148530656,1.6236867280601e-05,0.49273356401384083
SM,60550,49614--sample_49614_k141_895539,0.03618757205744133,7.410384237758151e-05,0.502470007057163
SM,60550,49614--sample_49614_k141_914702,0.024269529718329422,2.970439707960192e-05,0.4947880472550382
SM,60550,49614--sample_49614_k141_991415,0.02967762831417118,5.199488969054251e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_1964044,0.027088809644661854,4.044925183515185e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_1636768,0.03279340834525993,6.206695615498886e-05,0.5017618040873855
SM,60550,49614--sample_49614_k141_380558,0.030010423998782246,5.0375275605396325e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_1431426,0.02990429716483095,5.086028394918543e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_782554,0.02996626185617132,5.119715333836389e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_2164653,0.017951855944337018,1.7175988991823977e-05,0.4947880472550382
SM,60550,49614--sample_49614_k141_997447,0.026944263432674302,4.031453496024698e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_1705538,0.02422527034236052,3.114897281909375e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_1998437,0.014608687902308721,1.1900670051773182e-05,0.4880054832076765
SM,60550,49614--sample_49614_k141_979464,0.03261214798960678,6.35392294218758e-05,0.5017618040873855
SM,60550,49614--sample_49614_k141_2218852,0.03885804650282253,8.925300080816992e-05,0.5031802120141343
SM,60550,49614--sample_49614_k141_1898739,0.03306284652467976,6.34065092715333e-05,0.5017618040873855
SM,60550,49614--sample_49614_k141_470294,0.029954716364647627,5.0534996028542204e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_927748,0.018089152856440686,1.6980624739530003e-05,0.49410131852879946
SM,60550,49614--sample_49614_k141_1537708,0.01748323057407016,1.738999694974539e-05,0.49002064693737096
SM,60550,49614--sample_49614_k141_66793,0.03308661828219236,6.229500962096774e-05,0.5017618040873855
SM,60550,49614--sample_49614_k141_989275,0.01861294369769512,1.604680455771996e-05,0.4920525224602626
SM,60550,49614--sample_49614_k141_906594,0.024203906294133996,3.178447931457713e-05,0.4982505248425472
SM,60550,49614--sample_49614_k141_524419,0.023942189682497325,3.180592484319902e-05,0.4982505248425472
SM,60550,49614--sample_49614_k141_566934,0.02963958267612111,5.203823745631957e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_1024350,0.027025684159342523,4.07823637868561e-05,0.49964912280701756
SM,60550,49614--sample_49614_k141_826830,0.033066551630718914,6.17202310517277e-05,0.5017618040873855
SM,60550,49614--sample_49614_k141_1543738,0.01169716690012816,6.7309552036955934e-06,0.4674983585029547
SM,60550,49614--sample_49614_k141_874813,0.026842948827702936,4.106860953633129e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_424750,0.023705211656436038,3.2511494611376095e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_345191,0.036234542062343215,7.375225158401893e-05,0.5017618040873855
SM,60550,49614--sample_49614_k141_1537015,0.023911525720487076,3.205930977118136e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_155282,0.015237563893966712,1.0552736423223072e-05,0.48140635564570655
SM,60550,49614--sample_49614_k141_812294,0.0237443487919204,3.1661504809405954e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_1372116,0.030488705983662007,4.9673298279880555e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_335903,0.01509090481427136,1.101329042460547e-05,0.4846834581347856
SM,60550,49614--sample_49614_k141_795014,0.026441874863412443,4.221733632770024e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_1901194,0.027206701330040994,4.0180386966760344e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_603743,0.03308830275959008,6.164126936512768e-05,0.5017618040873855
SM,60550,49614--sample_49614_k141_707678,0.02112080896165343,2.3771102383441897e-05,0.49685973482205165
SM,60550,49614--sample_49614_k141_1609013,0.024164382602834312,3.1176264246536274e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_412145,0.030762708797390202,4.950132319207463e-05,0.5010555946516537
SM,60550,49624--sample_49624_k141_672295,0.029837783160713154,5.183802729970469e-05,0.5010555946516537
SM,60550,49620--sample_49620_k141_32916,0.018228427756196493,1.659119627324726e-05,0.4913733609385783
SM,60550,49625--sample_49625_k141_420390,0.024411270077009953,3.107337923883565e-05,0.4975541579315164
SM,60550,49628--sample_49628_k141_545965,0.02635684899589068,4.174184010535804e-05,0.500351370344343
SM,60550,49620--sample_49620_k141_567263,0.02144322782476906,2.3352046123969284e-05,0.49685973482205165
SM,60550,49628--sample_49628_k141_531267,0.020886126304001145,2.397122446070802e-05,0.4954766875434934
SM,60550,49620--sample_49620_k141_652786,0.02701431805172513,4.07061027164005e-05,0.500351370344343
SM,60550,49620--sample_49620_k141_78289,0.02105175638666346,2.4155634993388283e-05,0.49685973482205165
SM,60550,49623--sample_49623_k141_1041969,0.03307198282888052,6.230452941862265e-05,0.5017618040873855
