Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality
SM,60550,49614--sample_49614_k141_1366290,0.02126987983086981,2.4184075776233156e-05,0.4961672473867596
SM,60550,49614--sample_49614_k141_964555,0.03316448749965094,6.495617604442746e-05,0.5017618040873855
SM,60550,49614--sample_49614_k141_908383,0.02984238404834433,5.32795403554134e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_1673869,0.03322058947409875,6.341018075690928e-05,0.5017618040873855
SM,60550,49614--sample_49614_k141_1427871,0.03302480796201203,6.320574977845718e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_1888333,0.03328207734721858,6.495183489898612e-05,0.5017618040873855
SM,60550,49614--sample_49614_k141_2079091,0.03004375070229285,5.3256196943273775e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_1420726,0.026635540341331605,4.243305400762953e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_1263971,0.024163199384115337,3.294587247321167e-05,0.49964912280701756
SM,60550,49614--sample_49614_k141_1030954,0.023777220382078464,3.368920006968834e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_1613401,0.030009727168243218,5.473253765937984e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_2292647,0.02414411088487468,3.2324598771050046e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_1389076,0.017810132255716975,1.7276278229638624e-05,0.4886753603294441
SM,60550,49614--sample_49614_k141_1897406,0.014866346206643484,1.2598077389265495e-05,0.49002064693737096
SM,60550,49614--sample_49614_k141_656736,0.0177611430026562,1.769364633291347e-05,0.49273356401384083
SM,60550,49614--sample_49614_k141_1793862,0.024079409601743644,3.319676610280616e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_1996265,0.029913139132511143,5.3028524588707524e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_75054,0.03319853144058243,6.487991642107664e-05,0.5017618040873855
SM,60550,49614--sample_49614_k141_823274,0.02128887760719579,2.4191927875093064e-05,0.49685973482205165
SM,60550,49614--sample_49614_k141_1641869,0.015104668241343861,1.2004557442946673e-05,0.48534423994546694
SM,60550,49614--sample_49614_k141_262368,0.03312458837578857,6.264268371079055e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_1792101,0.030174292996629343,5.2316068735765274e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_1298515,0.029632669783108852,5.453002097403046e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_1578042,0.014784298740188452,1.1873175003292805e-05,0.48140635564570655
SM,60550,49614--sample_49614_k141_228945,0.020875470104642375,2.4521671667053266e-05,0.49410131852879946
SM,60550,49614--sample_49614_k141_651585,0.018231796519883242,1.6964514263351408e-05,0.49002064693737096
SM,60550,49614--sample_49614_k141_1667848,0.023875042470889195,3.2898550148075956e-05,0.4982505248425472
SM,60550,49614--sample_49614_k141_46532,0.023838117595045952,3.331733168765108e-05,0.4982505248425472
SM,60550,49614--sample_49614_k141_748421,0.035834374056712096,7.712565942050505e-05,0.502470007057163
SM,60550,49614--sample_49614_k141_1167240,0.021119860311418253,2.412216507145055e-05,0.4961672473867596
SM,60550,49614--sample_49614_k141_401001,0.03588316642540195,7.872196977276992e-05,0.502470007057163
SM,60550,49614--sample_49614_k141_461285,0.026591662007746892,4.35252509753292e-05,0.49964912280701756
SM,60550,49614--sample_49614_k141_872999,0.03599810175746991,7.791991198367544e-05,0.502470007057163
SM,60550,49614--sample_49614_k141_2136151,0.024204732617818466,3.2393755651064785e-05,0.4975541579315164
SM,60550,49614--sample_49614_k141_841638,0.026960128937198822,4.272874580238538e-05,0.4982505248425472
SM,60550,49614--sample_49614_k141_1051687,0.01797338847352461,1.7676827805407817e-05,0.4913733609385783
SM,60550,49614--sample_49614_k141_2304003,0.02701319771024954,4.135771762633998e-05,0.49964912280701756
SM,60550,49614--sample_49614_k141_179518,0.02713538987863257,4.235645234292598e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_2143008,0.03892810310242293,9.116743242661245e-05,0.502470007057163
SM,60550,49614--sample_49614_k141_1237883,0.02085057067990792,2.4187729208509603e-05,0.4947880472550382
SM,60550,49614--sample_49614_k141_1581344,0.036029372196612806,7.973301417935912e-05,0.502470007057163
SM,60550,49614--sample_49614_k141_1609489,0.027178237719683633,4.237640486824178e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_2141894,0.02983379880285221,5.2815900563442336e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_301897,0.029842312048525912,5.4586952074364986e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_974705,0.018009133138534507,1.761894194201238e-05,0.4886753603294441
SM,60550,49614--sample_49614_k141_353846,0.021194514570420285,2.483318041365805e-05,0.49410131852879946
SM,60550,49614--sample_49614_k141_566910,0.02101097774846446,2.3620096975663882e-05,0.49273356401384083
SM,60550,49614--sample_49614_k141_290227,0.03314324680161529,6.417923127898382e-05,0.5017618040873855
SM,60550,49614--sample_49614_k141_1083432,0.02688230875900257,4.246259844728353e-05,0.49964912280701756
SM,60550,49614--sample_49614_k141_581161,0.027169186562143944,4.182545345529568e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_1838286,0.029545158135885496,5.3360361904181364e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_1809878,0.027007656705838733,4.3939055948137745e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_2021145,0.02392632665037597,3.280925573725344e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_3196,0.029728432419518065,5.4149937835141177e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_519892,0.024005966246247706,3.35761998455069e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_1887436,0.02997527280743198,5.2637948342444285e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_1735616,0.027007714280443542,4.270248908390619e-05,0.49964912280701756
SM,60550,49614--sample_49614_k141_1615394,0.029843648892408557,5.384582680057652e-05,0.49964912280701756
