Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality
SM,60550,49614--sample_49614_k141_1366290,0.026875011283487148,4.212340470638581e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_964555,0.030113911038373683,5.1007413632856104e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_908383,0.02394211172351559,3.182617164867358e-05,0.4982505248425472
SM,60550,49614--sample_49614_k141_1673869,0.026526577411402276,4.152620552715498e-05,0.500351370344343
SM,60550,49614--sample_49614_k141_1427871,0.02084010955495019,2.4062255133303387e-05,0.49685973482205165
SM,60550,49614--sample_49614_k141_1888333,0.02981271615724092,5.190317720222454e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_2079091,0.01818383826534946,1.6666621502642305e-05,0.4920525224602626
SM,60550,49614--sample_49614_k141_1420726,0.020901882028565955,2.435159973414574e-05,0.4975541579315164
SM,60550,49614--sample_49614_k141_1263971,0.039168619539911805,8.770851160610645e-05,0.5031802120141343
SM,60550,49614--sample_49614_k141_1030954,0.024021075899715104,3.182746663592345e-05,0.4989488437281009
SM,60550,49614--sample_49614_k141_1613401,0.01783040243972332,1.7105573206973914e-05,0.4920525224602626
SM,60550,49614--sample_49614_k141_2292647,0.01785268480036448,1.7748841244045612e-05,0.4954766875434934
SM,60550,49614--sample_49614_k141_1389076,0.02092870692628858,2.427964441068712e-05,0.4982505248425472
SM,60550,49614--sample_49614_k141_1897406,0.024152739077793944,3.113365945799179e-05,0.49685973482205165
SM,60550,49614--sample_49614_k141_656736,0.035788915530811184,7.539643257756204e-05,0.502470007057163
SM,60550,49614--sample_49614_k141_1793862,0.011787232327587228,7.069833321042207e-06,0.47183565275016565
SM,60550,49614--sample_49614_k141_1996265,0.02097622247629282,2.403654775356678e-05,0.4947880472550382
SM,60550,49614--sample_49614_k141_75054,0.030010956339756985,5.115650135020255e-05,0.5010555946516537
SM,60550,49614--sample_49614_k141_823274,0.020930415518040313,2.3610172125476872e-05,0.49685973482205165
