Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality
SM,3330,Staphylococcus_arlettae,0.10830869843388626,0.01550361685272659,0.4304635761589404
SM,3330,Staphylococcus_aureus,0.06033745527047625,0.005376456498681333,0.40372670807453415
SM,3330,Staphylococcus_auricularis,0.14957119956101708,0.033528323082125,0.46099290780141844
SM,3330,Staphylococcus_capitis,0.09138779845070391,0.021075220618799052,0.41935483870967744
SM,3330,Staphylococcus_caprae,0.12552193807042697,0.019548968780746964,0.4421768707482993
SM,3330,Staphylococcus_chromogenes,0.12161377046605679,0.02546575355680253,0.4421768707482993
SM,3330,Staphylococcus_cohnii,0.12333468248376428,0.02560383361130865,0.4482758620689655
SM,3330,Staphylococcus_epidermidis,0.11516667909979564,0.023454251073008855,0.4421768707482993
SM,3330,Staphylococcus_equorum,0.17657432923017422,0.041789883545166884,0.4744525547445255
SM,3330,Staphylococcus_fleuretti,0.12969577418234868,0.023146942226978807,0.4482758620689655
SM,3330,Staphylococcus_haemolyticus,0.1308422589347503,0.028731836508203136,0.45454545454545453
SM,3330,Staphylococcus_hominis,0.1148151146477835,0.020484380481732276,0.4421768707482993
SM,3330,Staphylococcus_hyicus,0.15988241890238955,0.03010520048273999,0.46099290780141844
SM,3330,Staphylococcus_kloosii,0.07581314328713766,0.003741515838848482,0.40372670807453415
SM,3330,Staphylococcus_lentus,0.18302689664238178,0.0485894841914459,0.48148148148148145
SM,3330,Staphylococcus_lugdunensis,0.13877942404147886,0.026215491082379794,0.4482758620689655
SM,3330,Staphylococcus_nepalensis,0.1313390666915247,0.017836867392676346,0.4421768707482993
SM,3330,Staphylococcus_pasteuri,0.14224780794188024,0.020405810452464056,0.4421768707482993
SM,3330,Staphylococcus_pettenkoferi,0.11516349896714655,0.010049089567986872,0.4304635761589404
SM,3330,Staphylococcus_pseudintermedius,0.16791392038284783,0.044474076541771275,0.4676258992805755
SM,3330,Staphylococcus_saprophyticus,0.09202776347396462,0.017877341490694285,0.4304635761589404
SM,3330,Staphylococcus_schleiferi,0.11728957848383643,0.019776409080493176,0.4421768707482993
SM,3330,Staphylococcus_sciuri,0.11744778629139359,0.024992176988173073,0.4482758620689655
SM,3330,Staphylococcus_succinus,0.1543334189799864,0.03954467828174152,0.4676258992805755
SM,3330,Staphylococcus_vitulinus,0.16545125787223097,0.03986576366452164,0.4676258992805755
SM,3330,Staphylococcus_warneri,0.11763721978673895,0.01899850978872717,0.436241610738255
SM,3330,Staphylococcus_xylosus,0.22918316332799296,0.07641427216521021,0.5118110236220472
SM,3330,PG-2021_10,0.1020265218046901,0.010751497265802592,0.45454545454545453
SM,3330,PG-2021_12,0.07242144687644471,0.006396434343903093,0.4304635761589404
SM,3330,PG-2021_14,0.1048964330827076,0.012274600256741512,0.46099290780141844
SM,3330,PG-2021_15,0.09114598600091352,0.01161897842408526,0.45454545454545453
SM,3330,PG-2021_16,0.08394749790386115,0.009084768226021434,0.4482758620689655
SM,3330,PG-2021_17,0.09349774479716648,0.007380748603446171,0.4421768707482993
SM,3330,PG-2021_18,0.1758994661469831,0.02859791678051122,0.4961832061068702
SM,3330,PG-2021_19,0.12681082347437095,0.0224658072189944,0.4676258992805755
SM,3330,PG-2021_1,0.07925462316615901,0.0059836563909614815,0.4304635761589404
SM,3330,PG-2021_22,0.06381459205723726,0.0031757521683658677,0.3987730061349693
SM,3330,PG-2021_23,0.18610927853921208,0.033980735560357474,0.5038759689922481
SM,3330,PG-2021_27,0.08578341412045229,0.008804862896447935,0.4304635761589404
SM,3330,PG-2021_29,0.1125953472683667,0.015280713713808515,0.46099290780141844
SM,3330,PG-2021_2,0.1208424564027924,0.013420506436212782,0.46099290780141844
SM,3330,PG-2021_31,0.10337594410795813,0.015478580581450765,0.46099290780141844
SM,3330,PG-2021_33,0.13007522008507338,0.018410617700996782,0.4744525547445255
SM,3330,PG-2021_35,0.1621657328757166,0.02508531981213781,0.48872180451127817
SM,3330,PG-2021_38,0.06425168630326807,0.0035198653033660546,0.4088050314465409
SM,3330,PG-2021_40,0.06964943458076236,0.005670124167305671,0.41935483870967744
SM,3330,PG-2021_41,0.1214032233472655,0.020708498484276746,0.4676258992805755
SM,3330,PG-2021_43,0.08688001322140247,0.004839332930606246,0.436241610738255
SM,3330,PG-2021_46,0.1452928543648191,0.024491175876191294,0.4744525547445255
SM,3330,PG-2021_47,0.0957742716460717,0.007879364144195884,0.4482758620689655
SM,3330,PG-2021_4,0.11425776164689437,0.014054263014417761,0.46099290780141844
SM,3330,PG-2021_5,0.16788785589285424,0.02879625183510115,0.4961832061068702
SM,3330,PG-2021_64,0.12799084387636725,0.01669088116000161,0.46099290780141844
SM,3330,PG-2021_67,0.10035379825157494,0.01573833554790629,0.4676258992805755
SM,3330,PG-2021_68,0.09551212921018419,0.007910627791124765,0.4421768707482993
SM,3330,PG-2021_74,0.11398678696399935,0.01580310631253714,0.46099290780141844
SM,3330,PG-2021_76,0.07807338649987135,0.003064258460676271,0.4304635761589404
SM,3330,PG-2021_84,0.0920845204172786,0.011464355878042285,0.45454545454545453
SM,3330,PG-2021_86,0.08627492248829961,0.00833631333658628,0.4304635761589404
SM,3330,PG-2021_87,0.128447678357632,0.01879148563870654,0.4744525547445255
SM,3330,PG-2021_88,0.07494796663195467,0.009897742256834497,0.436241610738255
SM,3330,PG-2021_89,0.08123985302320345,0.005577147445123974,0.42483660130718953
SM,3330,PG-2021_8,0.126864748240799,0.016517495318336732,0.4676258992805755
SM,3330,PG-2021_90,0.15672207698220675,0.026642350562624404,0.48872180451127817
