Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality
SM,3330,Staphylococcus_arlettae,0.16379889819856852,0.044775887279460885,0.4744525547445255
SM,3330,Staphylococcus_aureus,0.09297643839955533,0.01221326163934634,0.42483660130718953
SM,3330,Staphylococcus_auricularis,0.10248677228329227,0.011087687686611709,0.41935483870967744
SM,3330,Staphylococcus_capitis,0.1638647397706244,0.035974433648206114,0.4676258992805755
SM,3330,Staphylococcus_caprae,0.14445456425487496,0.031358221480395354,0.46099290780141844
SM,3330,Staphylococcus_chromogenes,0.14540642632039336,0.025286936832762494,0.45454545454545453
SM,3330,Staphylococcus_cohnii,0.08923899152130844,0.00593955954580812,0.41935483870967744
SM,3330,Staphylococcus_epidermidis,0.14357413161950625,0.03931889110006218,0.46099290780141844
SM,3330,Staphylococcus_equorum,0.08679166624564719,0.012414294158905076,0.4140127388535032
SM,3330,Staphylococcus_fleuretti,0.06927429949981458,0.0071326420773840295,0.40372670807453415
SM,3330,Staphylococcus_haemolyticus,0.11608600515918055,0.026690375245517827,0.4482758620689655
SM,3330,Staphylococcus_hominis,0.07007802036233754,0.009580986550648174,0.4088050314465409
SM,3330,Staphylococcus_hyicus,0.16419684733403603,0.03698414355857342,0.4676258992805755
SM,3330,Staphylococcus_kloosii,0.13726993033818122,0.02821249074919821,0.45454545454545453
SM,3330,Staphylococcus_lentus,0.12988372754101224,0.022701922316809377,0.4482758620689655
SM,3330,Staphylococcus_lugdunensis,0.1882997961689721,0.05728185196792966,0.48872180451127817
SM,3330,Staphylococcus_nepalensis,0.123752820975155,0.016548546230954645,0.42483660130718953
SM,3330,Staphylococcus_pasteuri,0.20938625159617352,0.060599015865462735,0.4961832061068702
SM,3330,Staphylococcus_pettenkoferi,0.13158328339316955,0.021089665987364906,0.4421768707482993
SM,3330,Staphylococcus_pseudintermedius,0.1032202401485257,0.01585492399724379,0.436241610738255
SM,3330,Staphylococcus_saprophyticus,0.19513344189855183,0.06478712849718046,0.4961832061068702
SM,3330,Staphylococcus_schleiferi,0.10832045443207174,0.015234292309593283,0.42483660130718953
