Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,3180,MG592390.1,0.07414104242261892,0.0074818273251895905,0.3233601170284939,CM
,3180,MG592391.1,0.022793574620236852,0.0,0.26046398442569757,CM
,3180,MG592392.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592393.1,0.02013190509914554,0.0,0.2592773603508653,CM
,3180,MG592394.1,0.12712179654840447,0.08227483255988775,0.4377798507462687,CM
,3180,MG592395.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592396.1,0.12841016673486721,0.053891444099097,0.42790511727078895,CM
,3180,MG592397.1,0.058140248863066325,0.004626451538660158,0.29260349921344436,CM
,3180,MG592398.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592399.1,0.02013190509914554,0.0,0.2592773603508653,CM
,3180,MG592400.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592401.1,0.026047581531338602,0.0026776665134765365,0.27036285319246994,CM
,3180,MG592402.1,0.03855006220826606,0.004076833954837964,0.28815888909880977,CM
,3180,MG592403.1,0.02013190509914554,0.0,0.2592773603508653,CM
,3180,MG592406.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592407.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592408.1,0.0024173635495679307,0.0,0.2218767274737424,CM
,3180,MG592409.1,0.01841815710912052,0.0,0.2592773603508653,CM
,3180,MG592410.1,0.007629424422218081,0.0,0.23962686567164182,CM
,3180,MG592411.1,0.02013190509914554,0.0,0.2592773603508653,CM
,3180,MG592412.1,0.022793574620236852,0.0,0.26046398442569757,CM
,3180,MG592413.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592414.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592415.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592416.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592417.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592418.1,0.007629424422218081,0.0,0.23962686567164182,CM
,3180,MG592420.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592421.1,0.01841815710912052,0.0,0.2592773603508653,CM
,3180,MG592422.1,0.01841815710912052,0.0,0.2592773603508653,CM
,3180,MG592423.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592424.1,0.10047772781809626,0.018155760118065155,0.36019861137351217,CM
,3180,MG592425.1,0.0037142201706478434,0.0,0.2285597614337949,CM
,3180,MG592426.1,0.1006488372135036,0.02272147780613362,0.3659895858328934,CM
,3180,MG592427.1,0.1170665221420013,0.029212057796857805,0.4022005695902115,CM
,3180,MG592428.1,0.02013190509914554,0.0,0.2592773603508653,CM
,3180,MG592429.1,1.9700339246095021e-63,0.0,0.0,CM
,3180,MG592430.1,0.04403449085015824,0.02700674607455773,0.2948776196736525,CM
,3180,MG592431.1,0.02013190509914554,0.0,0.2592773603508653,CM
,3180,MG592432.1,0.02013190509914554,0.0,0.2592773603508653,CM
,3180,MG592433.1,0.02013190509914554,0.0,0.2592773603508653,CM
,3180,MG592434.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592435.1,0.007629424422218081,0.0,0.23962686567164182,CM
,3180,MG592436.1,0.02013190509914554,0.0,0.2592773603508653,CM
,3180,MG592437.1,0.02646327316736723,0.011104700072936095,0.26656384354573737,CM
,3180,MG592438.1,0.042925479719382396,0.0031338276218135803,0.287431215136439,CM
,3180,MG592439.1,0.007629424422218081,0.0,0.23962686567164182,CM
,3180,MG592440.1,0.0993519805924237,0.030290104738838426,0.3648165422885572,CM
,3180,MG592441.1,0.01841815710912052,0.0,0.2592773603508653,CM
,3180,MG592442.1,0.0024173635495679307,0.0,0.2218767274737424,CM
,3180,MG592443.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592444.1,0.007629424422218081,0.0,0.23962686567164182,CM
,3180,MG592445.1,0.022793574620236852,0.0,0.26046398442569757,CM
,3180,MG592446.1,0.1170665221420013,0.029212057796857805,0.4022005695902115,CM
,3180,MG592447.1,0.0024258499841850866,0.0,0.2313470755976217,CM
,3180,MG592448.1,0.0024258499841850866,0.0,0.2313470755976217,CM
,3180,MG592449.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592450.1,0.007629424422218081,0.0,0.23962686567164182,CM
,3180,MG592451.1,0.01841815710912052,0.0,0.2592773603508653,CM
,3180,MG592452.1,0.02013190509914554,0.0,0.2592773603508653,CM
,3180,MG592453.1,0.022793574620236852,0.0,0.26046398442569757,CM
,3180,MG592454.1,0.022793574620236852,0.0,0.26046398442569757,CM
,3180,MG592455.1,0.12469594656421938,0.043721033526755805,0.4215657822001106,CM
,3180,MG592456.1,0.01841815710912052,0.0,0.2592773603508653,CM
,3180,MG592457.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592458.1,0.07585479041264394,0.0060439420312047645,0.32062749632121085,CM
,3180,MG592459.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592460.1,0.07851645993373524,0.005438129804327893,0.3215332237119487,CM
,3180,MG592461.1,0.022793574620236852,0.0,0.26046398442569757,CM
,3180,MG592462.1,0.01841815710912052,0.0,0.2592773603508653,CM
,3180,MG592463.1,0.022793574620236852,0.0,0.26046398442569757,CM
,3180,MG592464.1,0.02013190509914554,0.0,0.2592773603508653,CM
,3180,MG592465.1,1.9700339246095021e-63,0.0,0.0,CM
,3180,MG592466.1,0.01841815710912052,0.0,0.2592773603508653,CM
,3180,MG592467.1,0.0024258499841850866,0.0,0.2313470755976217,CM
,3180,MG592468.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592469.1,0.07856922130727045,0.027263777071094553,0.33477282704126426,CM
,3180,MG592470.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592471.1,0.0023807494306833806,0.0,0.2299449721091512,CM
,3180,MG592472.1,0.022793574620236852,0.0,0.26046398442569757,CM
,3180,MG592473.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592474.1,0.046755314685220664,0.008606218303627365,0.29185323383084577,CM
,3180,MG592475.1,0.007629424422218081,0.0,0.23962686567164182,CM
,3180,MG592476.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592477.1,1.9700339246095021e-63,0.0,0.0,CM
,3180,MG592478.1,1.9700339246095021e-63,0.0,0.0,CM
,3180,MG592480.1,0.08423670783197007,0.02076042042435877,0.33576035750451283,CM
,3180,MG592482.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592483.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592484.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592486.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592487.1,1.9700339246095021e-63,0.0,0.0,CM
,3180,MG592488.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592490.1,0.01841815710912052,0.0,0.2592773603508653,CM
,3180,MG592492.1,0.022793574620236852,0.0,0.26046398442569757,CM
,3180,MG592494.1,0.022793574620236852,0.0,0.26046398442569757,CM
,3180,MG592495.1,0.03855006220826606,0.004076833954837964,0.28815888909880977,CM
,3180,MG592496.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592498.1,0.02013190509914554,0.0,0.2592773603508653,CM
,3180,MG592499.1,0.022793574620236852,0.0,0.26046398442569757,CM
,3180,MG592500.1,0.10065069393334723,0.017429790167815287,0.36019861137351217,CM
,3180,MG592501.1,0.055722885313498394,0.0,0.28889025683763925,CM
,3180,MG592502.1,0.0023807494306833806,0.0,0.2299449721091512,CM
,3180,MG592503.1,0.0024258499841850866,0.0,0.2313470755976217,CM
,3180,MG592504.1,0.055722885313498394,0.0,0.28889025683763925,CM
