Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,394190,49640--k141_111749||full.fasta,0.0035201561294040083,9.599116705585628e-07,0.43220095779225476,CM
,394190,49618--k141_678278||full.fasta,0.007861097361322988,2.0158487664880326e-05,0.46300021076695763,CM
,394190,49623--k141_121963||full.fasta,0.008367763471866225,1.1587427515044425e-05,0.4698815438619388,CM
,394190,49620--k141_150709_1.fasta,0.008962834057144537,9.41356579093374e-06,0.4632799903338536,CM
,394190,49640--k141_92302||full.fasta,0.013178135097430464,7.664881721159442e-05,0.4881308230823628,CM
,394190,concatenated_49640_vRhyme_bin_43.fasta,0.0024361187454026837,4.448309805245029e-06,0.4114418589944246,CM
,394190,49640--k141_107615_1.fasta,0.002942784855945921,1.985517070833288e-06,0.4239554705211784,CM
,394190,49614--k141_330859||full.fasta,0.011615990963328604,4.7864949914612546e-05,0.4857340454605122,CM
,394190,49614--k141_142261||lt2gene.fasta,0.0006737733619927591,0.0,0.2921901668348286,CM
,394190,49640--k141_9439||full.fasta,0.010621429237296606,6.288730450252745e-05,0.48758755004609966,CM
,394190,concatenated_49617_vRhyme_bin_115.fasta,0.0071873239993302295,3.548384703328881e-06,0.45002302384840326,CM
,394190,concatenated_49640_vRhyme_bin_502.fasta,0.009911168539908748,3.75514420989396e-05,0.4841237502588908,CM
,394190,49615--k141_353014.fasta,0.008367763471866225,1.1587427515044425e-05,0.4698815438619388,CM
,394190,49617--k141_197420||full.fasta,0.004251525365242829,5.350767119139323e-06,0.43656942074381716,CM
,394190,49614--k141_256676||full.fasta,0.014311113927165619,2.7387599878598984e-05,0.4674463678096096,CM
,394190,49640--k141_91292||full.fasta,0.009041536833858985,3.318345211802605e-05,0.4810858727766796,CM
,394190,49620--k141_170404.fasta,0.009041536833858985,3.318345211802605e-05,0.4810858727766796,CM
,394190,concatenated_49623_vRhyme_bin_134.fasta,0.0,0.0,0.0,CM
,394190,concatenated_49620_vRhyme_bin_279.fasta,0.0017623453834099243,0.0,0.38192688162587257,CM
,394190,49640--k141_78919||full.fasta,0.01651625605397976,4.501091573932376e-05,0.47711892586774696,CM
,394190,49617--k141_79878||full.fasta,0.005424978615920305,1.1646624889997836e-06,0.4254258023187825,CM
,394190,49617--k141_12932||full.fasta,0.008367763471866225,1.1587427515044425e-05,0.4698815438619388,CM
