Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,394190,49640--k141_111749||full.fasta,0.0073730831035773246,2.3719090038851992e-05,0.46482484213943825,CM
,394190,49618--k141_678278||full.fasta,0.009041536833859021,3.318345211802605e-05,0.4810858727766796,CM
,394190,49623--k141_121963||full.fasta,0.009579752697257912,3.5594485786287625e-05,0.48025712880979465,CM
,394190,49620--k141_150709_1.fasta,0.008962834057144573,9.413565790933833e-06,0.4632799903338536,CM
,394190,49640--k141_92302||full.fasta,0.013178135097430516,7.664881721159424e-05,0.4881308230823628,CM
,394190,concatenated_49640_vRhyme_bin_43.fasta,0.005374368963932787,1.870934749570993e-05,0.4740214693585198,CM
,394190,49640--k141_107615_1.fasta,0.007187323999330257,3.54838470332888e-06,0.45002302384840326,CM
,394190,49614--k141_330859||full.fasta,0.01674269803515253,7.673142226875495e-05,0.48681354012460415,CM
,394190,49614--k141_142261||lt2gene.fasta,0.0006737733619927617,0.0,0.2921901668348286,CM
,394190,49640--k141_9439||full.fasta,0.008367763471866258,1.1587427515044424e-05,0.4698815438619388,CM
,394190,concatenated_49617_vRhyme_bin_115.fasta,0.00786109736132302,2.0158487664880356e-05,0.46300021076695763,CM
,394190,concatenated_49640_vRhyme_bin_502.fasta,0.0,0.0,0.0,CM
,394190,49615--k141_353014.fasta,0.014888485200623764,2.5803058107940497e-05,0.4697375960810207,CM
,394190,49617--k141_197420||full.fasta,0.009041536833859021,3.318345211802605e-05,0.4810858727766796,CM
,394190,49614--k141_256676||full.fasta,0.0017623453834099336,0.0,0.38192688162587257,CM
,394190,49640--k141_91292||full.fasta,0.011895090692690293,4.0053328130347794e-05,0.47431473142292846,CM
,394190,49620--k141_170404.fasta,0.014888485200623764,2.5803058107940497e-05,0.4697375960810207,CM
,394190,concatenated_49623_vRhyme_bin_134.fasta,0.01338762345503788,2.952034194771493e-05,0.4622325564872927,CM
,394190,concatenated_49620_vRhyme_bin_279.fasta,0.007187323999330257,3.54838470332888e-06,0.45002302384840326,CM
,394190,49640--k141_78919||full.fasta,0.004114499250746289,2.5360083754150588e-06,0.4035373242996176,CM
,394190,49617--k141_79878||full.fasta,0.01346641487050127,2.686723198553538e-05,0.47497589963834025,CM
,394190,49617--k141_12932||full.fasta,0.0024361187454026954,4.4483098052450095e-06,0.4114418589944246,CM
,394190,concatenated_49640_vRhyme_bin_424.fasta,0.010673460966518122,4.216076669616525e-05,0.4848125675464301,CM
,394190,49617--k141_160916||full.fasta,0.008864959448278743,8.298479099594826e-06,0.46377041905708033,CM
,394190,49623--k141_243597||full.fasta,0.00786109736132302,2.0158487664880356e-05,0.46300021076695763,CM
,394190,49617--k141_36678||full.fasta,0.00786109736132302,2.0158487664880356e-05,0.46300021076695763,CM
,394190,49620--k141_136827||full.fasta,0.007820857985187326,7.892269700024161e-06,0.45503106996289694,CM
,394190,concatenated_49640_vRhyme_bin_244.fasta,0.014169021843876223,6.282347404415543e-05,0.48642745594653725,CM
,394190,49640--k141_16545||full.fasta,0.006103286615328929,1.3763512264575238e-05,0.44982499391491654,CM
,394190,49617--k141_14018||full.fasta,0.005534858631571314,2.0423302354415638e-06,0.36101970640001696,CM
,394190,49617--k141_72012||full.fasta,0.005429513253336167,1.429504322277741e-06,0.43189661235334753,CM
,394190,49640--k141_236248||full.fasta,0.009726368576755599,1.0709010142625772e-05,0.46454319412481165,CM
,394190,49617--k141_118553||full.fasta,0.01475391067056989,3.360258053807774e-05,0.4685891811467559,CM
,394190,concatenated_49623_vRhyme_bin_258.fasta,0.010641845122760622,1.3242211153187013e-05,0.4670192486126466,CM
,394190,49640--k141_201266||full.fasta,0.009328932054649566,7.076683778449963e-06,0.37478544405926595,CM
,394190,49640--k141_131035||full.fasta,0.0,0.0,0.0,CM
,394190,49620--k141_36260||full.fasta,0.007187323999330257,3.54838470332888e-06,0.45002302384840326,CM
,394190,concatenated_49618_vRhyme_bin_84.fasta,0.007187323999330257,3.54838470332888e-06,0.45002302384840326,CM
,394190,49640--k141_147958||full.fasta,0.0035967703259534266,4.254991560222227e-06,0.35907521761195993,CM
,394190,49623--k141_168932||full.fasta,0.009629310545911166,3.315881113650232e-05,0.4678028977217518,CM
,394190,49617--k141_140889||full.fasta,0.007022132489757339,4.174157345525091e-06,0.4193179593922122,CM
,394190,49640--k141_127482||full.fasta,0.007187323999330257,3.54838470332888e-06,0.45002302384840326,CM
,394190,49619--k141_283963.fasta,0.009501266511153749,1.0364200962292308e-05,0.4565892795376973,CM
,394190,49640--k141_200588||full.fasta,0.00570727001122261,1.027976643503529e-05,0.4407101955902772,CM
,394190,49640--k141_222611||full.fasta,0.012021999800460465,5.842206838884274e-05,0.4749023454920548,CM
,394190,49617--k141_197654_1.fasta,0.005424978615920323,1.1646624889997842e-06,0.4254258023187825,CM
,394190,49640--k141_98025||full.fasta,0.007127590382973876,4.986970351534006e-06,0.44713594751256747,CM
,394190,49623--k141_198168||full.fasta,0.003647065237174195,8.380417730955244e-06,0.4349594916693772,CM
,394190,concatenated_49640_vRhyme_bin_393.fasta,0.0038426828915508818,3.15196020492009e-06,0.4323837710278384,CM
,394190,49640--k141_106094||full.fasta,0.01674269803515253,7.673142226875495e-05,0.48681354012460415,CM
,394190,concatenated_49620_vRhyme_bin_44.fasta,0.005429513253336167,1.429504322277741e-06,0.43189661235334753,CM
,394190,49623--k141_224035||full.fasta,0.006098751977913086,1.332645564530623e-05,0.4444144476508867,CM
,394190,concatenated_49620_vRhyme_bin_65.fasta,0.005429513253336167,1.429504322277741e-06,0.43189661235334753,CM
,394190,49618--k141_536759||full.fasta,0.006098751977913086,1.332645564530623e-05,0.4444144476508867,CM
,394190,49617--k141_43341||full.fasta,0.010674878889725731,1.451620232640407e-05,0.46737512703115813,CM
,394190,49617--k141_216471||full.fasta,0.007314233107100428,2.083804128880503e-05,0.4661673475739065,CM
,394190,49617--k141_25307||full.fasta,0.009041536833859021,3.318345211802605e-05,0.4810858727766796,CM
,394190,concatenated_49640_vRhyme_bin_535.fasta,0.008932567727589392,8.61091930648988e-06,0.46419161371602874,CM
,394190,49614--k141_260417||full.fasta,0.007314233107100428,2.083804128880503e-05,0.4661673475739065,CM
,394190,49620--k141_40976||full.fasta,0.009041536833859021,3.318345211802605e-05,0.4810858727766796,CM
,394190,49623--k141_115383||full.fasta,0.0,0.0,0.0,CM
,394190,49640--k141_164296.fasta,0.006158277391833292,3.920810812009715e-06,0.45822665610981606,CM
,394190,concatenated_49623_vRhyme_bin_166.fasta,0.008367763471866258,1.1587427515044424e-05,0.4698815438619388,CM
,394190,concatenated_49617_vRhyme_bin_2.fasta,0.006280148957440468,3.3152821082782822e-06,0.4460303826652525,CM
,394190,concatenated_49640_vRhyme_bin_238.fasta,0.009665730556790618,2.069590519626716e-05,0.4751230763056695,CM
,394190,49618--k141_620269||full.fasta,0.0017578107459940901,0.0,0.3777399637882545,CM
,394190,49623--k141_969||full.fasta,0.009041536833859021,3.318345211802605e-05,0.4810858727766796,CM
